"","participant","reward","horizon","leaveoutindex","nLL","R2","kernel","acq","kError","lambda","beta","tau","roundnLL","bonus"
"367",46,"Best",40,3,815.482215368225,0.291494794918847,"LBMT","UCB",0.667570791812004,NA,1.7765875546253,0.750605326951912,130.353390177376,1.08
"368",46,"Best",40,4,815.482215368225,0.291494794918847,"LBMT","UCB",0.711907499661049,NA,1.40248575965475,0.590944883007269,132.938704377055,1.08
"369",47,"Best",20,1,795.123710706493,0.309182619679064,"LBMT","UCB",3.38688159959159,NA,0.057686287565678,0.038659124026801,39.0023310870099,0.91
"370",47,"Best",20,2,795.123710706493,0.309182619679064,"LBMT","UCB",0.35686713805651,NA,0.0684499130824833,0.0444088034327168,71.133879961798,0.91
"371",47,"Best",20,3,795.123710706493,0.309182619679064,"LBMT","UCB",3.40974260173724,NA,0.0574572619728993,0.0338034239424049,91.0081564939355,0.91
"372",47,"Best",20,4,795.123710706493,0.309182619679064,"LBMT","UCB",2.99841205272714,NA,0.0634369461049082,0.040209111563714,80.8596909311672,0.91
"373",47,"Best",40,1,795.123710706493,0.309182619679064,"LBMT","UCB",7.49397870511601,NA,0.0520524322125124,0.0329813174926545,19.0158339145192,0.91
"374",47,"Best",40,2,795.123710706493,0.309182619679064,"LBMT","UCB",5.81774728069735,NA,0.0483435532977242,0.0304296225328945,163.120484839157,0.91
"375",47,"Best",40,3,795.123710706493,0.309182619679064,"LBMT","UCB",9.84934780237805,NA,0.0252144053427685,0.0156738838517791,156.132696001942,0.91
"376",47,"Best",40,4,795.123710706493,0.309182619679064,"LBMT","UCB",8.30341621257179,NA,0.0369970430428843,0.0215830353761857,174.850637476964,0.91
"377",48,"Cumulative",20,1,549.895797293637,0.522240917959358,"LBMT","UCB",2.5248561448636,NA,0.00673800839754671,0.02847453495755,89.1549585551536,1.25
"378",48,"Cumulative",20,2,549.895797293637,0.522240917959358,"LBMT","UCB",3.57589263847945,NA,0.0419353192265663,0.0271803303799998,0.185331675900754,1.25
"379",48,"Cumulative",20,3,549.895797293637,0.522240917959358,"LBMT","UCB",2.67145171851977,NA,0.0633785409619046,0.0337417852755515,38.1646474464647,1.25
"380",48,"Cumulative",20,4,549.895797293637,0.522240917959358,"LBMT","UCB",3.41665733368303,NA,0.0440271614196796,0.0276699778148042,5.80335319496541,1.25
"381",48,"Cumulative",40,1,549.895797293637,0.522240917959358,"LBMT","UCB",5.3136995257184,NA,0.0386429027816157,0.0205642402806131,136.485834959389,1.25
"382",48,"Cumulative",40,2,549.895797293637,0.522240917959358,"LBMT","UCB",7.39237362809254,NA,0.0242688935324525,0.0149264539096675,146.716395613875,1.25
"383",48,"Cumulative",40,3,549.895797293637,0.522240917959358,"LBMT","UCB",5.89986011506644,NA,0.0377544665932859,0.0229226087196625,113.18934164383,1.25
"384",48,"Cumulative",40,4,549.895797293637,0.522240917959358,"LBMT","UCB",12.9369751390605,NA,0.011537662008499,0.00674255092147868,20.1959342040586,1.25
"385",49,"Cumulative",20,1,820.112668581988,0.287471776216528,"LBMT","UCB",2.34347146163853,NA,0.55900953753319,0.338987869519519,80.9870948351146,0.88
"386",49,"Cumulative",20,2,820.112668581988,0.287471776216528,"LBMT","UCB",1.82989785927146,NA,0.675675512845848,0.395983136057313,84.481904504325,0.88
"387",49,"Cumulative",20,3,820.112668581988,0.287471776216528,"LBMT","UCB",1.89688708841036,NA,0.310887589161531,0.172155709320104,91.867852519412,0.88
"388",49,"Cumulative",20,4,820.112668581988,0.287471776216528,"LBMT","UCB",2.1183692887119,NA,14.2776918758856,9.38494600542166,72.7159816552342,0.88
"389",49,"Cumulative",40,1,820.112668581988,0.287471776216528,"LBMT","UCB",0.00674099825475927,NA,1.08529201695747,0.461495309843849,123.018188080641,0.88
"390",49,"Cumulative",40,2,820.112668581988,0.287471776216528,"LBMT","UCB",0.00674084530250552,NA,2.00289471394712,0.863923565867354,118.533620307638,0.88
"391",49,"Cumulative",40,3,820.112668581988,0.287471776216528,"LBMT","UCB",0.00678048525809827,NA,47.8686595445585,18.9108861030947,125.886290473265,0.88
"392",49,"Cumulative",40,4,820.112668581988,0.287471776216528,"LBMT","UCB",0.00685935242177409,NA,0.738373456702716,0.314557833755419,122.621736206358,0.88
"393",50,"Best",20,1,855.926913153379,0.256355734423486,"LBMT","UCB",0.00673831381197284,NA,44.6006945705146,23.2395054800844,81.6275074316979,1.11
"394",50,"Best",20,2,855.926913153379,0.256355734423486,"LBMT","UCB",0.156466532879727,NA,0.440274465006097,0.238003430929845,73.8769407844721,1.11
"395",50,"Best",20,3,855.926913153379,0.256355734423486,"LBMT","UCB",0.00675921696537921,NA,0.341592071999691,0.191062096360294,69.5405709679866,1.11
"396",50,"Best",20,4,855.926913153379,0.256355734423486,"LBMT","UCB",0.144871372689856,NA,0.436267890028778,0.226026799314336,81.483085822822,1.11
"397",50,"Best",40,1,855.926913153379,0.256355734423486,"LBMT","UCB",0.00674369343138388,NA,44.3771206903884,21.5373660119016,128.145737506485,1.11
"398",50,"Best",40,2,855.926913153379,0.256355734423486,"LBMT","UCB",0.00675525376894919,NA,41.7889816382631,19.5458175932952,143.401462861046,1.11
"399",50,"Best",40,3,855.926913153379,0.256355734423486,"LBMT","UCB",0.00673855889025531,NA,27.1693296698712,12.6167784820928,145.638058059556,1.11
"400",50,"Best",40,4,855.926913153379,0.256355734423486,"LBMT","UCB",0.006740362206555,NA,44.6458709132589,21.5166812183164,132.213549719313,1.11
"401",51,"Best",20,1,759.351160436097,0.340262436734495,"LBMT","UCB",0.926478728560266,NA,44.7248415376314,15.4228142971869,49.3621618909369,1.04
"402",51,"Best",20,2,759.351160436097,0.340262436734495,"LBMT","UCB",0.940567363053,NA,44.7058854979031,15.3992004151618,51.9044084056627,1.04
"403",51,"Best",20,3,759.351160436097,0.340262436734495,"LBMT","UCB",0.858994107313224,NA,47.4471794187024,15.3923933090705,49.2777929352645,1.04
"404",51,"Best",20,4,759.351160436097,0.340262436734495,"LBMT","UCB",0.006740874793469,NA,44.7001197667222,16.3877740253507,41.4668889698752,1.04
"405",51,"Best",40,1,759.351160436097,0.340262436734495,"LBMT","UCB",1.0398681878191,NA,0.766468814487547,0.348089307462561,157.870353866497,1.04
"406",51,"Best",40,2,759.351160436097,0.340262436734495,"LBMT","UCB",0.780575371605067,NA,1.4068708172273,0.684451284170943,132.569076391801,1.04
"407",51,"Best",40,3,759.351160436097,0.340262436734495,"LBMT","UCB",0.965819942909784,NA,1.33555816951599,0.685678309718251,113.690572514637,1.04
"408",51,"Best",40,4,759.351160436097,0.340262436734495,"LBMT","UCB",0.474040966074619,NA,0.955958871077539,0.435352216402457,163.209905461423,1.04
"409",52,"Best",20,1,623.485946881188,0.458304509484849,"LBMT","UCB",2.57607711454153,NA,0.20209378146646,0.08323817846925,81.8986365286982,1.1
"410",52,"Best",20,2,623.485946881188,0.458304509484849,"LBMT","UCB",2.54643168976426,NA,0.200958180993271,0.084782389121891,76.2912925504572,1.1
"411",52,"Best",20,3,623.485946881188,0.458304509484849,"LBMT","UCB",3.20564783490599,NA,0.213195055887996,0.095995604100489,56.9025731828364,1.1
"412",52,"Best",20,4,623.485946881188,0.458304509484849,"LBMT","UCB",4.25387150079194,NA,0.11550482811118,0.0576493247001193,45.5601572213178,1.1
"413",52,"Best",40,1,623.485946881188,0.458304509484849,"LBMT","UCB",3.81834716770776,NA,0.149115843028136,0.0603072759350247,49.7689878808509,1.1
"414",52,"Best",40,2,623.485946881188,0.458304509484849,"LBMT","UCB",2.78607068060193,NA,0.13004463141287,0.057322670471202,88.9661245812881,1.1
"415",52,"Best",40,3,623.485946881188,0.458304509484849,"LBMT","UCB",4.49999019558819,NA,0.126984380467224,0.0506474985919523,124.20908234198,1.1
"416",52,"Best",40,4,623.485946881188,0.458304509484849,"LBMT","UCB",4.94612699412321,NA,0.0969428515957803,0.041373345894738,99.8890925937591,1.1
"417",53,"Best",20,1,630.739040468904,0.452002894976288,"LBMT","UCB",1.27714013117251,NA,44.7289291241585,16.7886104438432,62.9503062991192,0.95
"418",53,"Best",20,2,630.739040468904,0.452002894976288,"LBMT","UCB",0.840877676850754,NA,1.02083343184096,0.408564607061244,53.0099879804882,0.95
"419",53,"Best",20,3,630.739040468904,0.452002894976288,"LBMT","UCB",1.31850467755726,NA,45.1935121475839,17.7182710992405,53.9646058965293,0.95
"420",53,"Best",20,4,630.739040468904,0.452002894976288,"LBMT","UCB",0.872099118996299,NA,45.0584330359869,17.108735704747,61.1764592940373,0.95
"421",53,"Best",40,1,630.739040468904,0.452002894976288,"LBMT","UCB",0.00673804618264351,NA,44.4289071393491,15.5726301740252,124.320402374018,0.95
"422",53,"Best",40,2,630.739040468904,0.452002894976288,"LBMT","UCB",0.00674023107006453,NA,35.5911658088509,13.4215894436496,89.6587200460095,0.95
"423",53,"Best",40,3,630.739040468904,0.452002894976288,"LBMT","UCB",0.00673887297344257,NA,44.6239805454805,16.6622026028345,93.4471133526387,0.95
"424",53,"Best",40,4,630.739040468904,0.452002894976288,"LBMT","UCB",0.00673802727656555,NA,44.7142050830482,16.673628680358,92.2114452260643,0.95
"425",54,"Cumulative",20,1,620.714446079183,0.460712437833379,"LBMT","UCB",6.48388049440154,NA,0.0824327899954772,0.0437809253331576,50.7244319726879,1.18
"426",54,"Cumulative",20,2,620.714446079183,0.460712437833379,"LBMT","UCB",6.20102986523832,NA,0.0470929627993106,0.0252010692190562,66.6447764165979,1.18
"427",54,"Cumulative",20,3,620.714446079183,0.460712437833379,"LBMT","UCB",3.02658870149914,NA,0.0938631896026779,0.0485130289845726,78.7867435298671,1.18
"428",54,"Cumulative",20,4,620.714446079183,0.460712437833379,"LBMT","UCB",5.33840103737748,NA,0.0887545357118789,0.0426831937902993,73.3164613900521,1.18
"429",54,"Cumulative",40,1,620.714446079183,0.460712437833379,"LBMT","UCB",10.4322474501388,NA,0.00840537885567008,0.00678696216326891,35.0042604978464,1.18
