"","participant","reward","horizon","leaveoutindex","nLL","R2","kernel","acq","kError","lambda","beta","tau","roundnLL","bonus"
"113",15,"Cumulative",20,1,901.774724487268,0.216522354419029,"LocalSearch","",NA,NA,NA,0.265782479547622,71.349711031672,0.9
"114",15,"Cumulative",20,2,901.774724487268,0.216522354419029,"LocalSearch","",NA,NA,NA,0.267223032674593,70.8214457582121,0.9
"115",15,"Cumulative",20,3,901.774724487268,0.216522354419029,"LocalSearch","",NA,NA,NA,0.262728624617628,73.601855374683,0.9
"116",15,"Cumulative",20,4,901.774724487268,0.216522354419029,"LocalSearch","",NA,NA,NA,0.22749458865256,95.8966560481779,0.9
"117",15,"Cumulative",40,1,901.774724487268,0.216522354419029,"LocalSearch","",NA,NA,NA,0.233162622123153,153.254673131492,0.9
"118",15,"Cumulative",40,2,901.774724487268,0.216522354419029,"LocalSearch","",NA,NA,NA,0.225911421995794,164.38913535095,0.9
"119",15,"Cumulative",40,3,901.774724487268,0.216522354419029,"LocalSearch","",NA,NA,NA,0.24924834885931,133.17302372745,0.9
"120",15,"Cumulative",40,4,901.774724487268,0.216522354419029,"LocalSearch","",NA,NA,NA,0.24317644039415,139.288224064631,0.9
"121",16,"Cumulative",20,1,825.486776688604,0.282802657142622,"LocalSearch","",NA,NA,NA,0.243333107419238,59.0186644044958,0.87
"122",16,"Cumulative",20,2,825.486776688604,0.282802657142622,"LocalSearch","",NA,NA,NA,0.244803736184911,59.7155143295817,0.87
"123",16,"Cumulative",20,3,825.486776688604,0.282802657142622,"LocalSearch","",NA,NA,NA,0.212222836857479,82.28919980095,0.87
"124",16,"Cumulative",20,4,825.486776688604,0.282802657142622,"LocalSearch","",NA,NA,NA,0.208572675156562,86.1418322391884,0.87
"125",16,"Cumulative",40,1,825.486776688604,0.282802657142622,"LocalSearch","",NA,NA,NA,0.207905401654469,145.667310591253,0.87
"126",16,"Cumulative",40,2,825.486776688604,0.282802657142622,"LocalSearch","",NA,NA,NA,0.208349324428849,146.852937384869,0.87
"127",16,"Cumulative",40,3,825.486776688604,0.282802657142622,"LocalSearch","",NA,NA,NA,0.219708408094831,124.518586711145,0.87
"128",16,"Cumulative",40,4,825.486776688604,0.282802657142622,"LocalSearch","",NA,NA,NA,0.221869234529538,121.282731227121,0.87
"129",17,"Cumulative",20,1,727.392929511193,0.368028306460123,"LocalSearch","",NA,NA,NA,0.296923012499879,53.7002551703539,1.14
"130",17,"Cumulative",20,2,727.392929511193,0.368028306460123,"LocalSearch","",NA,NA,NA,0.24281473191372,77.3904338304512,1.14
"131",17,"Cumulative",20,3,727.392929511193,0.368028306460123,"LocalSearch","",NA,NA,NA,0.227694115255532,88.6944207990171,1.14
"132",17,"Cumulative",20,4,727.392929511193,0.368028306460123,"LocalSearch","",NA,NA,NA,0.228691063403219,88.2322427370806,1.14
"133",17,"Cumulative",40,1,727.392929511193,0.368028306460123,"LocalSearch","",NA,NA,NA,0.159552697446201,122.610294259887,1.14
"134",17,"Cumulative",40,2,727.392929511193,0.368028306460123,"LocalSearch","",NA,NA,NA,0.17503311452617,90.3937111273894,1.14
"135",17,"Cumulative",40,3,727.392929511193,0.368028306460123,"LocalSearch","",NA,NA,NA,0.18089077702018,84.6764953939033,1.14
"136",17,"Cumulative",40,4,727.392929511193,0.368028306460123,"LocalSearch","",NA,NA,NA,0.161800316411326,121.69507619311,1.14
"137",18,"Cumulative",20,1,909.981740903081,0.209391955080811,"LocalSearch","",NA,NA,NA,0.24704664305688,66.6832197207269,0.9
"138",18,"Cumulative",20,2,909.981740903081,0.209391955080811,"LocalSearch","",NA,NA,NA,0.231290994857891,77.5946104763955,0.9
"139",18,"Cumulative",20,3,909.981740903081,0.209391955080811,"LocalSearch","",NA,NA,NA,0.23905746999777,72.708786374862,0.9
"140",18,"Cumulative",20,4,909.981740903081,0.209391955080811,"LocalSearch","",NA,NA,NA,0.233325364233362,77.2286529195737,0.9
"141",18,"Cumulative",40,1,909.981740903081,0.209391955080811,"LocalSearch","",NA,NA,NA,0.26210552087376,145.248452674988,0.9
"142",18,"Cumulative",40,2,909.981740903081,0.209391955080811,"LocalSearch","",NA,NA,NA,0.244106237219363,167.561526059658,0.9
"143",18,"Cumulative",40,3,909.981740903081,0.209391955080811,"LocalSearch","",NA,NA,NA,0.261619986639634,145.532791859743,0.9
"144",18,"Cumulative",40,4,909.981740903081,0.209391955080811,"LocalSearch","",NA,NA,NA,0.251174421979672,157.423700817134,0.9
"145",19,"Best",20,1,822.689861583506,0.285232665881976,"LocalSearch","",NA,NA,NA,0.241989237550635,63.7929347633926,1.23
"146",19,"Best",20,2,822.689861583506,0.285232665881976,"LocalSearch","",NA,NA,NA,0.249789810533174,58.7909699888977,1.23
"147",19,"Best",20,3,822.689861583506,0.285232665881976,"LocalSearch","",NA,NA,NA,0.21495420069093,84.0475904435291,1.23
"148",19,"Best",20,4,822.689861583506,0.285232665881976,"LocalSearch","",NA,NA,NA,0.216309915804896,82.6518637184002,1.23
"149",19,"Best",40,1,822.689861583506,0.285232665881976,"LocalSearch","",NA,NA,NA,0.216536538024241,125.975092232031,1.23
"150",19,"Best",40,2,822.689861583506,0.285232665881976,"LocalSearch","",NA,NA,NA,0.209533327592541,136.36723374682,1.23
"151",19,"Best",40,3,822.689861583506,0.285232665881976,"LocalSearch","",NA,NA,NA,0.203102879242319,148.762655414681,1.23
"152",19,"Best",40,4,822.689861583506,0.285232665881976,"LocalSearch","",NA,NA,NA,0.218089589313357,122.301521275754,1.23
"153",20,"Best",20,1,1040.62130605315,0.0958900170200675,"LocalSearch","",NA,NA,NA,0.325469200946008,92.791569983794,1.05
"154",20,"Best",20,2,1040.62130605315,0.0958900170200675,"LocalSearch","",NA,NA,NA,0.358964851255727,85.6524282502542,1.05
"155",20,"Best",20,3,1040.62130605315,0.0958900170200675,"LocalSearch","",NA,NA,NA,0.424914445993883,78.4186022649159,1.05
"156",20,"Best",20,4,1040.62130605315,0.0958900170200675,"LocalSearch","",NA,NA,NA,0.309852089703388,97.8201087466386,1.05
"157",20,"Best",40,1,1040.62130605315,0.0958900170200675,"LocalSearch","",NA,NA,NA,0.374747504521355,146.495450933297,1.05
"158",20,"Best",40,2,1040.62130605315,0.0958900170200675,"LocalSearch","",NA,NA,NA,0.296549446970462,180.491574354673,1.05
"159",20,"Best",40,3,1040.62130605315,0.0958900170200675,"LocalSearch","",NA,NA,NA,0.295230480677906,181.687480306576,1.05
"160",20,"Best",40,4,1040.62130605315,0.0958900170200675,"LocalSearch","",NA,NA,NA,0.30132057590375,177.264091213001,1.05
"161",21,"Best",20,1,822.858133389942,0.285086468394794,"LocalSearch","",NA,NA,NA,0.208167434145959,96.0506079537224,1.02
"162",21,"Best",20,2,822.858133389942,0.285086468394794,"LocalSearch","",NA,NA,NA,0.251074420022149,62.6280349388946,1.02
"163",21,"Best",20,3,822.858133389942,0.285086468394794,"LocalSearch","",NA,NA,NA,0.254043496680663,61.0482053389524,1.02
"164",21,"Best",20,4,822.858133389942,0.285086468394794,"LocalSearch","",NA,NA,NA,0.231401086777447,74.6911822236025,1.02
"165",21,"Best",40,1,822.858133389942,0.285086468394794,"LocalSearch","",NA,NA,NA,0.220302017591127,106.628799608833,1.02
