"","participant","reward","environment","nLL","kernel","acq","R2","bonus","kError","lambda","beta","tau","ModelName","bestDescribed","mainTextBest"
"364",40,"Best","Rough",408.143751165554,"BMT","GM",-1.60154616235531e-07,1.19,54.5981500072508,NA,NA,54.5981499767605,"BMT-GM",0.0123456790123457,1
"365",41,"Best","Rough",408.143756819657,"BMT","GM",-1.74007832365319e-07,1.15,54.5981500181609,NA,NA,54.5981499958851,"BMT-GM",0.0123456790123457,1
"366",42,"Best","Smooth",408.143776345361,"BMT","GM",-2.21848102333055e-07,1.21,54.5981500093859,NA,NA,54.5981499782974,"BMT-GM",0.0123456790123457,1
"367",43,"Best","Smooth",387.247346998602,"BMT","GM",0.0511984860427909,0.96,36.3647314357478,NA,NA,27.3024438279929,"BMT-GM",0.0123456790123457,1
"368",44,"Cumulative","Rough",221.485702077186,"BMT","GM",0.457333998336036,1.28,9.09542549397194,NA,NA,0.00673794699932018,"BMT-GM",0.0123456790123457,1
"369",45,"Cumulative","Rough",229.13137192551,"BMT","GM",0.438601208599625,1.27,6.54958573434759,NA,NA,0.00673794707347072,"BMT-GM",0.0123456790123457,1
"370",46,"Cumulative","Smooth",408.143761946758,"BMT","GM",-1.8656983358234e-07,1.11,54.5981500039039,NA,NA,54.5981498943964,"BMT-GM",0.0123456790123457,1
"371",47,"Best","Rough",408.143734237957,"BMT","GM",-1.18680014704609e-07,1.28,54.5981500205998,NA,NA,54.5981500049473,"BMT-GM",0.0123456790123457,1
"372",48,"Best","Rough",408.603751799564,"BMT","GM",-0.00112721577256392,1.21,54.5981499929723,NA,NA,54.5981494850023,"BMT-GM",0.0123456790123457,1
"373",49,"Best","Smooth",408.143762927854,"BMT","GM",-1.8897363407433e-07,1.17,54.5981500231697,NA,NA,54.5981500038725,"BMT-GM",0.0123456790123457,1
"374",50,"Best","Smooth",409.169149744417,"BMT","GM",-0.00251250718959262,1.21,15.4920004033969,NA,NA,0.0067379470015401,"BMT-GM",0.0123456790123457,1
