"","participant","reward","environment","horizon","leaveoutindex","nLL","R2","kernel","acq","kError","lambda","beta","tau","roundnLL","bonus"
"1",1,"Cumulative","Rough",5,1,397.067090298374,0.0271389608279443,"BMT","UCB",0.490004081553499,NA,13.2734581648105,0.0803084849823803,16.4723095690557,1.01
"2",1,"Cumulative","Rough",5,2,397.067090298374,0.0271389608279443,"BMT","UCB",0.0112875473879564,NA,25.7382446004126,0.492518384543448,16.4723095690557,1.01
"3",1,"Cumulative","Rough",5,3,397.067090298374,0.0271389608279443,"BMT","UCB",0.247834477750273,NA,28.723001393141,0.01595381625782,16.4723095690557,1.01
"4",1,"Cumulative","Rough",5,4,397.067090298374,0.0271389608279443,"BMT","UCB",1.02005347969741,NA,17.2116813732418,0.0110608777766147,16.4723095690557,1.01
"5",1,"Cumulative","Rough",5,5,397.067090298374,0.0271389608279443,"BMT","UCB",0.988029533426335,NA,8.46141710312786,0.00702857497680919,16.4723095690557,1.01
"6",1,"Cumulative","Rough",5,6,397.067090298374,0.0271389608279443,"BMT","UCB",0.00953730313660766,NA,2.06887692717434,0.0205677784902979,16.4723095690557,1.01
"7",1,"Cumulative","Rough",5,7,397.067090298374,0.0271389608279443,"BMT","UCB",8.11899271764154,NA,6.04687338135554,0.0108932211922206,16.4723095690557,1.01
"8",1,"Cumulative","Rough",5,8,397.067090298374,0.0271389608279443,"BMT","UCB",0.0253528942021521,NA,7.01728546586303,0.106836405536619,16.4723095690557,1.01
"9",1,"Cumulative","Rough",10,1,397.067090298374,0.0271389608279443,"BMT","UCB",1.23211986411994,NA,0.330567279379254,0.0067478393133182,31.9175958709625,1.01
"10",1,"Cumulative","Rough",10,2,397.067090298374,0.0271389608279443,"BMT","UCB",0.949205478210855,NA,0.3103459416134,0.00912651814458176,31.9171547799685,1.01
"11",1,"Cumulative","Rough",10,3,397.067090298374,0.0271389608279443,"BMT","UCB",0.900061043061431,NA,0.30364903123678,0.00707822425467742,32.5704047298995,1.01
"12",1,"Cumulative","Rough",10,4,397.067090298374,0.0271389608279443,"BMT","UCB",0.965587895346074,NA,0.311434687585998,0.0068253896931139,31.9171547799685,1.01
"13",1,"Cumulative","Rough",10,5,397.067090298374,0.0271389608279443,"BMT","UCB",0.378075687725213,NA,0.258113267143286,0.00674796008266427,32.6976460538077,1.01
"14",1,"Cumulative","Rough",10,6,397.067090298374,0.0271389608279443,"BMT","UCB",1.24839796600262,NA,0.331400715898246,0.00680764046964377,31.9171547799685,1.01
"15",1,"Cumulative","Rough",10,7,397.067090298374,0.0271389608279443,"BMT","UCB",0.290784228306533,NA,20.7412810075771,0.188741001219042,40.4343479713848,1.01
"16",1,"Cumulative","Rough",10,8,397.067090298374,0.0271389608279443,"BMT","UCB",0.999924683051294,NA,0.314027296809407,0.00674205260644099,31.9171547799687,1.01
"17",2,"Cumulative","Rough",5,1,387.115714792194,0.0515210004194385,"BMT","UCB",1.32109073137793,NA,1.71790080353018,0.0232990936460511,16.4723095690557,1.04
"18",2,"Cumulative","Rough",5,2,387.115714792194,0.0515210004194385,"BMT","UCB",0.0756914899569618,NA,27.170022436631,1.10755548507714,16.4723095690557,1.04
"19",2,"Cumulative","Rough",5,3,387.115714792194,0.0515210004194385,"BMT","UCB",0.801587672216015,NA,16.3296818828652,0.0188609899243349,16.4723095690557,1.04
"20",2,"Cumulative","Rough",5,4,387.115714792194,0.0515210004194385,"BMT","UCB",0.30867549040879,NA,25.9901540087834,0.0306275407568079,16.4723095690557,1.04
"21",2,"Cumulative","Rough",5,5,387.115714792194,0.0515210004194385,"BMT","UCB",0.123575311370568,NA,4.86621031836744,0.00729846391215881,16.4723095690557,1.04
"22",2,"Cumulative","Rough",5,6,387.115714792194,0.0515210004194385,"BMT","UCB",0.0166986469773371,NA,24.5412833167107,0.237867231465462,16.4723095690557,1.04
"23",2,"Cumulative","Rough",5,7,387.115714792194,0.0515210004194385,"BMT","UCB",3.01061176444424,NA,6.72484782030544,0.0226430335941811,16.4723095690557,1.04
"24",2,"Cumulative","Rough",5,8,387.115714792194,0.0515210004194385,"BMT","UCB",0.149954777595284,NA,35.0920265250998,0.0641321024936584,16.4723095690557,1.04
"25",2,"Cumulative","Rough",10,1,387.115714792194,0.0515210004194385,"BMT","UCB",0.0566754104719339,NA,2.28115611333603,0.0863976405370009,31.9171547799685,1.04
"26",2,"Cumulative","Rough",10,2,387.115714792194,0.0515210004194385,"BMT","UCB",1.07666933190047,NA,51.9423350737752,0.239747571663308,31.9171547799685,1.04
"27",2,"Cumulative","Rough",10,3,387.115714792194,0.0515210004194385,"BMT","UCB",0.0580147159576395,NA,17.3725056188284,0.0636861312064974,31.9171547799685,1.04
"28",2,"Cumulative","Rough",10,4,387.115714792194,0.0515210004194385,"BMT","UCB",0.0630588384275969,NA,0.779032163247867,0.0201088581466228,31.9171547799685,1.04
"29",2,"Cumulative","Rough",10,5,387.115714792194,0.0515210004194385,"BMT","UCB",0.0718623108120462,NA,35.4272118208427,0.0190115863792628,31.9171547799685,1.04
"30",2,"Cumulative","Rough",10,6,387.115714792194,0.0515210004194385,"BMT","UCB",0.140590226019084,NA,11.5086121485666,0.362896123750296,31.9171547799685,1.04
"31",2,"Cumulative","Rough",10,7,387.115714792194,0.0515210004194385,"BMT","UCB",0.0776464053221677,NA,4.04128169245933,0.0327601411257399,31.9171547799685,1.04
"32",2,"Cumulative","Rough",10,8,387.115714792194,0.0515210004194385,"BMT","UCB",0.0867065781760352,NA,48.1087482547597,0.0324843517446589,31.9171547799685,1.04
"33",3,"Cumulative","Smooth",5,1,214.131752705076,0.475352038619336,"BMT","UCB",8.27921692265891,NA,0.0667503492981075,0.00673914542872476,5.43340560847193,1.26
"34",3,"Cumulative","Smooth",5,2,214.131752705076,0.475352038619336,"BMT","UCB",8.7564712573739,NA,0.014141499823645,0.00673814646629057,16.7686694074232,1.26
"35",3,"Cumulative","Smooth",5,3,214.131752705076,0.475352038619336,"BMT","UCB",8.7228178120677,NA,0.0300449972141507,0.00673914574147045,0.580989255992004,1.26
"36",3,"Cumulative","Smooth",5,4,214.131752705076,0.475352038619336,"BMT","UCB",8.45995797175151,NA,0.0139055223037632,0.00673823978442428,12.5551870002468,1.26
"37",3,"Cumulative","Smooth",5,5,214.131752705076,0.475352038619336,"BMT","UCB",8.14292097591486,NA,0.0343063551486254,0.00673808375254657,15.4540117357967,1.26
"38",3,"Cumulative","Smooth",5,6,214.131752705076,0.475352038619336,"BMT","UCB",7.68976548247055,NA,0.0866122233662089,0.00673931931928259,16.8030919093708,1.26
"39",3,"Cumulative","Smooth",5,7,214.131752705076,0.475352038619336,"BMT","UCB",8.25938350738853,NA,0.0383301780431007,0.00673797128772597,4.94949714782655,1.26
"40",3,"Cumulative","Smooth",5,8,214.131752705076,0.475352038619336,"BMT","UCB",8.72468137909216,NA,0.0299376900966795,0.00673796360389445,0.565113074742576,1.26
"41",3,"Cumulative","Smooth",10,1,214.131752705076,0.475352038619336,"BMT","UCB",3.35826064582263,NA,0.0125941490553716,0.0298186310080637,4.60204924132884,1.26
"42",3,"Cumulative","Smooth",10,2,214.131752705076,0.475352038619336,"BMT","UCB",5.29351450885182,NA,0.00673805402088607,0.0142887753230762,10.4816460060602,1.26
"43",3,"Cumulative","Smooth",10,3,214.131752705076,0.475352038619336,"BMT","UCB",5.23486908409994,NA,0.00673799124154744,0.0143773592143913,6.8829363660957,1.26
"44",3,"Cumulative","Smooth",10,4,214.131752705076,0.475352038619336,"BMT","UCB",7.03947412278999,NA,0.0526503702099662,0.00673794766334917,39.3164549017701,1.26
"45",3,"Cumulative","Smooth",10,5,214.131752705076,0.475352038619336,"BMT","UCB",4.96431690364483,NA,0.00673795702597369,0.0146488598073968,33.6696908291424,1.26
"46",3,"Cumulative","Smooth",10,6,214.131752705076,0.475352038619336,"BMT","UCB",4.68794608293207,NA,0.00673800147826275,0.0166858384034931,33.1390823662209,1.26
"47",3,"Cumulative","Smooth",10,7,214.131752705076,0.475352038619336,"BMT","UCB",5.36295458954248,NA,0.00673794848576937,0.0140650906718861,0.356081822341283,1.26
"48",3,"Cumulative","Smooth",10,8,214.131752705076,0.475352038619336,"BMT","UCB",3.0554156624221,NA,0.00972061862225764,0.0220431674675322,12.5738460322463,1.26
"49",4,"Best","Rough",5,1,396.56912834371,0.0283590261431504,"BMT","UCB",3.14168170487195,NA,28.9788171289854,0.138246138460797,16.4723095690557,1.06
"50",4,"Best","Rough",5,2,396.56912834371,0.0283590261431504,"BMT","UCB",0.125982261091577,NA,12.7430666084756,0.0163444027445255,16.4723095690557,1.06
"51",4,"Best","Rough",5,3,396.56912834371,0.0283590261431504,"BMT","UCB",1.38367201889757,NA,33.5195644462559,0.0879137171439577,16.4723095690557,1.06
"52",4,"Best","Rough",5,4,396.56912834371,0.0283590261431504,"BMT","UCB",2.52917904899896,NA,14.4276219080542,0.0189292000085195,16.4723095690557,1.06
"53",4,"Best","Rough",5,5,396.56912834371,0.0283590261431504,"BMT","UCB",0.713492317194733,NA,16.8661565704881,0.0941868227226845,16.4723095690557,1.06
"54",4,"Best","Rough",5,6,396.56912834371,0.0283590261431504,"BMT","UCB",0.865382514567935,NA,4.42599640998169,0.0865156727434447,16.4723095690557,1.06
