"","participant","reward","environment","nLL","kernel","acq","R2","bonus","kError","lambda","beta","tau","ModelName","bestDescribed"
"115",34,"Best","Rough",389.743297406752,"RBF","UCB",0.0450831141897108,0.82,NA,0.291636183821329,0.587655904565662,0.00673799781535063,"RBF-UCB",0.123456790123457
"116",35,"Best","Rough",404.268646608208,"RBF","UCB",0.00949430145822416,0.92,NA,0.0643933695750011,0.0363448052307385,0.169960590126468,"RBF-UCB",0.123456790123457
"117",36,"Best","Smooth",336.002008362013,"RBF","UCB",0.176755588650445,1.36,NA,0.0737250444259221,0.293690843739343,0.0358346277316175,"RBF-UCB",0.123456790123457
"118",37,"Best","Smooth",406.202947026356,"RBF","UCB",0.00475503809228728,1.17,NA,0.454098691761038,0.490490564760474,0.14700546695136,"RBF-UCB",0.123456790123457
"119",38,"Cumulative","Rough",387.654883589448,"RBF","UCB",0.0501999734967787,0.99,NA,0.338963714944011,0.625121651476682,0.0183413745468324,"RBF-UCB",0.123456790123457
"120",39,"Cumulative","Smooth",388.916393524737,"RBF","UCB",0.0471091258880052,1.04,NA,0.324276168995399,54.5764798791448,0.0228975557701977,"RBF-UCB",0.123456790123457
"121",40,"Best","Rough",388.468969758563,"RBF","UCB",0.0482053667015758,1.19,NA,0.298460634890691,28.3193325152336,0.00677137578737046,"RBF-UCB",0.123456790123457
"122",41,"Best","Rough",392.177657519432,"RBF","UCB",0.0391186457993403,1.15,NA,0.332318101111044,39.9166744914877,0.0173323116963004,"RBF-UCB",0.123456790123457
"123",42,"Best","Smooth",395.397888965607,"RBF","UCB",0.0312287002771729,1.21,NA,0.325173448100026,27.5731405389557,9.65618363115065,"RBF-UCB",0.123456790123457
"124",43,"Best","Smooth",322.215032977801,"RBF","UCB",0.21053529874741,0.96,NA,1.24721066198718,0.169628137799233,0.500859438247323,"RBF-UCB",0.123456790123457
"125",44,"Cumulative","Rough",292.230517723289,"RBF","UCB",0.284000885249817,1.28,NA,0.0194011216057569,0.0304719193989662,0.0886547897102488,"RBF-UCB",0.123456790123457
"126",45,"Cumulative","Rough",256.355932860274,"RBF","UCB",0.371897834562521,1.27,NA,0.219369390537276,0.099656029996499,0.0415012570649552,"RBF-UCB",0.123456790123457
"127",46,"Cumulative","Smooth",396.821381937494,"RBF","UCB",0.0277409751906043,1.11,NA,0.317996110031987,0.557811994033279,0.00673801159191191,"RBF-UCB",0.123456790123457
"128",47,"Best","Rough",386.659483950864,"RBF","UCB",0.0526388196022491,1.28,NA,0.222691452781901,1.46867310375022,0.00705567703363689,"RBF-UCB",0.123456790123457
"129",48,"Best","Rough",403.957202154479,"RBF","UCB",0.0102573769744339,1.21,NA,0.81183606796309,8.80607087672809,5.08530653526255,"RBF-UCB",0.123456790123457
"130",49,"Best","Smooth",387.115714792197,"RBF","UCB",0.0515210004194311,1.17,NA,0.123819809525762,35.2264928838638,0.00726706851301298,"RBF-UCB",0.123456790123457
"131",50,"Best","Smooth",443.755148933621,"RBF","UCB",-0.087252270151889,1.21,NA,0.559823039025286,0.531075892800026,0.179715594212121,"RBF-UCB",0.123456790123457
"132",51,"Cumulative","Rough",399.33549030752,"RBF","UCB",0.0215811141967945,1.02,NA,0.29977657930346,0.447497030418495,0.107281739628473,"RBF-UCB",0.123456790123457
"133",52,"Cumulative","Rough",389.697558630262,"RBF","UCB",0.0451951795678637,1.03,NA,0.249616260435799,0.735748577590861,0.00679464410586923,"RBF-UCB",0.123456790123457
"134",53,"Cumulative","Smooth",347.218757120961,"RBF","UCB",0.149273235868295,1.29,NA,0.101905224467903,0.0792013477761252,0.0885643649966439,"RBF-UCB",0.123456790123457
"135",54,"Cumulative","Smooth",389.016196957804,"RBF","UCB",0.0468645957469327,1.11,NA,0.337857400170251,2.14790191158061,0.0763788013328558,"RBF-UCB",0.123456790123457
"136",55,"Best","Rough",388.138683914483,"RBF","UCB",0.0490146058386053,0.98,NA,0.123410070167332,32.0759761224702,0.0667358313447967,"RBF-UCB",0.123456790123457
"137",56,"Best","Rough",404.131923876831,"RBF","UCB",0.0098292882193427,1.23,NA,0.339244781251969,0.572424641750032,0.133174607414827,"RBF-UCB",0.123456790123457
