"","participant","reward","environment","nLL","kernel","acq","R2","bonus","kError","lambda","beta","tau","ModelName","bestDescribed","mainTextBest"
"445",40,"Best","Rough",387.115714792194,"BMT","UCB",0.0515210004194385,1.19,0.0964509819136009,NA,5.82502581507655,0.0402557131013888,"BMT-UCB",0,0
"446",41,"Best","Rough",387.115714792194,"BMT","UCB",0.0515210004194385,1.15,0.213464714818758,NA,14.6467228030654,0.0550355169138559,"BMT-UCB",0,0
"447",42,"Best","Smooth",396.648510009554,"BMT","UCB",0.0281645317319771,1.21,0.0535186292059602,NA,29.7826984616395,0.465046392231298,"BMT-UCB",0,0
"448",43,"Best","Smooth",395.436609563503,"BMT","UCB",0.0311338302614315,0.96,8.46775470426356,NA,0.720486003610732,0.00900532210689816,"BMT-UCB",0,0
"449",44,"Cumulative","Rough",246.603461190835,"BMT","UCB",0.395792536376506,1.28,8.5993063218796,NA,0.0109470028158474,0.00673800171470046,"BMT-UCB",0,0
"450",45,"Cumulative","Rough",231.895232028439,"BMT","UCB",0.431829426506476,1.27,5.19167227930045,NA,0.066398757847252,0.00673843926455219,"BMT-UCB",0,0
"451",46,"Cumulative","Smooth",409.06250063889,"BMT","UCB",-0.00225120434641024,1.11,1.81114629218341,NA,23.1901520422946,0.0409423208516573,"BMT-UCB",0,0
"452",47,"Best","Rough",387.115714792194,"BMT","UCB",0.0515210004194385,1.28,0.257117418061422,NA,15.9899491348831,0.0821808542886506,"BMT-UCB",0,0
"453",48,"Best","Rough",409.876996726941,"BMT","UCB",-0.00424681549118411,1.21,0.583843217192716,NA,0.297580218238281,0.36052364917397,"BMT-UCB",0,0
"454",49,"Best","Smooth",387.115714792194,"BMT","UCB",0.0515210004194385,1.17,0.26659192504928,NA,13.1953029400138,0.0551309512280009,"BMT-UCB",0,0
"455",50,"Best","Smooth",410.697638901316,"BMT","UCB",-0.00625748526981251,1.21,2.4034715321494,NA,0.266442593865606,0.00698586803210338,"BMT-UCB",0,0
"456",51,"Cumulative","Rough",406.855856086927,"BMT","UCB",0.00315533415642244,1.02,7.28739760271743,NA,0.429200345767773,0.0372551237894473,"BMT-UCB",0,0
"457",52,"Cumulative","Rough",387.115714792194,"BMT","UCB",0.0515210004194385,1.03,0.129365233562689,NA,19.5197351256476,0.0347861545747732,"BMT-UCB",0,0
"458",53,"Cumulative","Smooth",304.478080497201,"BMT","UCB",0.253992916977758,1.29,10.2416760195227,NA,0.00673825002399825,0.00675938969683052,"BMT-UCB",0,0
"459",54,"Cumulative","Smooth",387.115714792194,"BMT","UCB",0.0515210004194385,1.11,0.103147098768627,NA,16.213082798169,0.039105280236064,"BMT-UCB",0,0
"460",55,"Best","Rough",387.115714792194,"BMT","UCB",0.0515210004194385,0.98,0.536508421388546,NA,17.6089083814586,0.0454811444736183,"BMT-UCB",0,0
"461",56,"Best","Rough",395.352198252457,"BMT","UCB",0.0313406478944928,1.23,1.78294845129337,NA,30.0046193868007,0.15037388234862,"BMT-UCB",0,0
"462",57,"Best","Smooth",412.044225013999,"BMT","UCB",-0.00955677951234368,1.37,0.012715845539539,NA,0.217518984603309,0.0225619135067835,"BMT-UCB",0,0
"463",58,"Best","Smooth",402.790937355055,"BMT","UCB",0.0131148628060215,1.08,0.412517268771448,NA,2.68156715846223,0.0229429042344276,"BMT-UCB",0,0
"464",59,"Cumulative","Rough",297.806914772966,"BMT","UCB",0.270338057075093,1.21,6.39638903255504,NA,0.191851147061486,0.00673921458457608,"BMT-UCB",0,0
"465",60,"Cumulative","Smooth",396.523211022722,"BMT","UCB",0.0284715289763094,1.11,0.562545261406931,NA,3.18974472810759,0.0278258701868121,"BMT-UCB",0,0
"466",61,"Cumulative","Smooth",305.354577182923,"BMT","UCB",0.251845397081657,1.34,7.28558681024889,NA,0.209023789877674,0.0067464233000702,"BMT-UCB",0,0
"467",62,"Best","Rough",387.115714792194,"BMT","UCB",0.0515210004194385,1.15,0.0465772401180439,NA,16.1498148363701,0.0612591237879437,"BMT-UCB",0,0
"468",63,"Best","Rough",359.528951368228,"BMT","UCB",0.119111813125335,1.02,7.05781195406651,NA,0.121746504983059,0.00675478168760683,"BMT-UCB",0,0
"469",64,"Best","Smooth",387.115714792194,"BMT","UCB",0.0515210004194385,1.21,0.37372528287347,NA,18.2259424294365,0.0602537560322197,"BMT-UCB",0,0
"470",65,"Best","Smooth",405.702885612791,"BMT","UCB",0.00598024732855096,1.14,0.41740548539584,NA,0.370071488566607,0.00676992077979001,"BMT-UCB",0,0
"471",66,"Cumulative","Rough",214.158837265322,"BMT","UCB",0.475285678263441,1.3,6.85543780284674,NA,0.0122280990552348,0.0067384673837742,"BMT-UCB",0,0
"472",67,"Cumulative","Rough",387.115714792194,"BMT","UCB",0.0515210004194385,1.04,0.26331984996853,NA,9.64887354441651,0.0996501173810785,"BMT-UCB",0,0
"473",68,"Cumulative","Smooth",387.115714792194,"BMT","UCB",0.0515210004194385,1.18,0.0529487765089252,NA,17.0755043475178,0.0270698479792201,"BMT-UCB",0,0
"474",69,"Cumulative","Smooth",396.477717162247,"BMT","UCB",0.0285829942814396,1.1,2.04084308778103,NA,2.67487471552794,0.0337374764855363,"BMT-UCB",0,0
"475",70,"Best","Rough",408.480037747676,"BMT","UCB",-0.000824101805124933,1.04,0.935808417022741,NA,1.5289785845762,0.0233179025314422,"BMT-UCB",0,0
"476",71,"Best","Rough",415.527288596354,"BMT","UCB",-0.0180906946592403,1.22,0.0783319122845901,NA,44.7215092652892,48.3206791730723,"BMT-UCB",0,0
"477",72,"Best","Smooth",396.703843335589,"BMT","UCB",0.0280289585797757,1.39,1.71004845684056,NA,1.26046465510901,0.0427590404684563,"BMT-UCB",0,0
"478",73,"Best","Smooth",406.247536825117,"BMT","UCB",0.00464578784461067,1.14,0.155183096339467,NA,4.25505506853436,0.0681114286226546,"BMT-UCB",0,0
"479",74,"Best","Smooth",396.709050624202,"BMT","UCB",0.0280162001106518,1.24,0.931278546555943,NA,1.77860702882705,0.0629316771767657,"BMT-UCB",0,0
"480",75,"Best","Rough",400.787061472778,"BMT","UCB",0.0180245942363914,1.04,0.834768166202148,NA,0.92854213665054,0.012996028658476,"BMT-UCB",0,0
"481",76,"Best","Smooth",396.667508005472,"BMT","UCB",0.0281179844091114,1.09,1.15106661475216,NA,41.2924203054029,0.0922447634322977,"BMT-UCB",0,0
"482",77,"Cumulative","Smooth",396.662940088302,"BMT","UCB",0.0281291763430519,1.15,1.02196010370374,NA,32.9400490488786,0.158571343623553,"BMT-UCB",0,0
"483",78,"Best","Smooth",397.253540942271,"BMT","UCB",0.0266821348365497,1.33,1.72177873407869,NA,2.57823383464955,0.0144705725196387,"BMT-UCB",0,0
"484",79,"Cumulative","Smooth",396.905656605574,"BMT","UCB",0.0275344923488706,1.15,1.86010852458448,NA,5.85804573679551,0.0261798275033357,"BMT-UCB",0,0
"485",80,"Best","Rough",387.115714792194,"BMT","UCB",0.0515210004194385,1.06,0.122159836542848,NA,14.7470206257682,0.0241643919224001,"BMT-UCB",0,0
"486",81,"Best","Smooth",396.644909508956,"BMT","UCB",0.0281733533816149,1.3,0.127914103200311,NA,40.813828700308,0.469024952502804,"BMT-UCB",0,0
"487",1,"Cumulative","Rough",405.572956692602,"BMT","EXI",0.00629858845377274,1.01,9.38589145816849,NA,NA,0.00673794720877321,"BMT-EXI",0,NA
"488",2,"Cumulative","Rough",387.115714792194,"BMT","EXI",0.0515210004194385,1.04,0.249327936110962,NA,NA,0.0111227781092555,"BMT-EXI",0,NA
"489",3,"Cumulative","Smooth",408.14491629477,"BMT","EXI",-3.01485813625213e-06,1.26,54.5981500067307,NA,NA,54.5981499940539,"BMT-EXI",0,NA
"490",4,"Best","Rough",396.883337422582,"BMT","EXI",0.0275891769704101,1.06,0.736926597687486,NA,NA,0.0124459406264491,"BMT-EXI",0,NA
"491",5,"Best","Rough",417.37258227173,"BMT","EXI",-0.022611881044281,1.16,0.741666346689793,NA,NA,0.5017292314613,"BMT-EXI",0,NA
"492",6,"Best","Smooth",424.881260778849,"BMT","EXI",-0.041009025893922,1.11,0.746816132515855,NA,NA,0.578811459706156,"BMT-EXI",0,NA
"493",7,"Cumulative","Rough",408.145159199657,"BMT","EXI",-3.61000365600717e-06,1.24,54.5981500224335,NA,NA,54.5981499807589,"BMT-EXI",0,NA
"494",8,"Cumulative","Rough",408.146005926529,"BMT","EXI",-5.68458400951322e-06,1.23,54.5981500087632,NA,NA,54.5981499966983,"BMT-EXI",0,NA
"495",9,"Cumulative","Smooth",387.115714792194,"BMT","EXI",0.0515210004194385,1.13,0.0899210711831964,NA,NA,0.0122984127929766,"BMT-EXI",0,NA
"496",10,"Cumulative","Smooth",387.115714792194,"BMT","EXI",0.0515210004194385,1.12,0.0389405980139088,NA,NA,0.0106645193691724,"BMT-EXI",0,NA
"497",11,"Best","Rough",387.115714792194,"BMT","EXI",0.0515210004194385,1.15,0.0656675651541796,NA,NA,0.0107359653799988,"BMT-EXI",0,NA
"498",12,"Best","Rough",405.053715736632,"BMT","EXI",0.00757078982313297,1.01,3.54590153338399,NA,NA,0.415059699720979,"BMT-EXI",0,NA
"499",13,"Best","Smooth",387.115714792194,"BMT","EXI",0.0515210004194385,1.22,0.0872456252342167,NA,NA,0.0110516944086731,"BMT-EXI",0,NA
"500",14,"Best","Smooth",401.551972518944,"BMT","EXI",0.0161504722720464,1.2,0.00832241699220504,NA,NA,0.279998078864369,"BMT-EXI",0,NA
"501",15,"Cumulative","Rough",418.54686111097,"BMT","EXI",-0.0254890022153196,1.05,1.01649909134741,NA,NA,0.376683377975349,"BMT-EXI",0,NA
"502",16,"Cumulative","Smooth",387.115714792194,"BMT","EXI",0.0515210004194385,1.13,0.100455718617773,NA,NA,0.0123258372861873,"BMT-EXI",0,NA
"503",17,"Cumulative","Smooth",387.115714792194,"BMT","EXI",0.0515210004194385,1.17,0.0826434182450832,NA,NA,0.0118715665903599,"BMT-EXI",0,NA
"504",18,"Best","Rough",396.601585181841,"BMT","EXI",0.028279503075025,1.06,0.0150986348343646,NA,NA,0.0138713076824807,"BMT-EXI",0,NA
"505",19,"Best","Rough",396.935324183873,"BMT","EXI",0.0274618032951591,1.12,0.166054346288362,NA,NA,0.00898092009455435,"BMT-EXI",0,NA
"506",20,"Best","Smooth",387.115714792194,"BMT","EXI",0.0515210004194385,1.16,0.204046710850599,NA,NA,0.010544654384453,"BMT-EXI",0,NA
"507",21,"Best","Smooth",405.834317467479,"BMT","EXI",0.00565822383716585,1.35,0.720988457705727,NA,NA,0.00720829673120856,"BMT-EXI",0,NA
"508",22,"Cumulative","Rough",387.115714792194,"BMT","EXI",0.0515210004194385,1.09,0.065921539788517,NA,NA,0.0123775323216796,"BMT-EXI",0,NA
"509",23,"Cumulative","Rough",396.411217706571,"BMT","EXI",0.0287459257636361,0.95,0.369383399523832,NA,NA,0.00719779787210917,"BMT-EXI",0,NA
"510",24,"Cumulative","Smooth",396.368581080143,"BMT","EXI",0.0288503905095369,1.17,0.543078056113527,NA,NA,0.0070957647490363,"BMT-EXI",0,NA
"511",25,"Cumulative","Smooth",387.115714792194,"BMT","EXI",0.0515210004194385,1.02,0.0888513108169683,NA,NA,0.0116234883306036,"BMT-EXI",0,NA
"512",26,"Best","Rough",387.115714792194,"BMT","EXI",0.0515210004194385,1.21,0.123472187139554,NA,NA,0.0116247222426902,"BMT-EXI",0,NA
"513",27,"Best","Rough",408.148040933127,"BMT","EXI",-1.06705893538894e-05,0.58,54.598150003552,NA,NA,54.5981499883456,"BMT-EXI",0,NA
"514",28,"Best","Smooth",387.115714792194,"BMT","EXI",0.0515210004194385,1.19,0.288836705731457,NA,NA,0.0107062254717875,"BMT-EXI",0,NA
"515",29,"Best","Smooth",387.115714792194,"BMT","EXI",0.0515210004194385,1.2,0.0520091438214233,NA,NA,0.0107709894466228,"BMT-EXI",0,NA
"516",30,"Cumulative","Rough",408.145033113632,"BMT","EXI",-3.30107807711144e-06,1.25,54.5981500038237,NA,NA,54.5981499299404,"BMT-EXI",0,NA
"517",31,"Cumulative","Rough",408.14685908112,"BMT","EXI",-7.7749130320548e-06,1.11,54.5981500085262,NA,NA,54.598149994762,"BMT-EXI",0,NA
"518",32,"Cumulative","Smooth",414.069661809624,"BMT","EXI",-0.0145193377145054,1.17,13.4961492043881,NA,NA,0.96958296772407,"BMT-EXI",0,NA
"519",33,"Cumulative","Smooth",387.115714792194,"BMT","EXI",0.0515210004194385,1.18,0.160543423195017,NA,NA,0.00884155680488304,"BMT-EXI",0,NA
"520",34,"Best","Rough",387.115714792194,"BMT","EXI",0.0515210004194385,0.82,0.137452298421715,NA,NA,0.0115635878800775,"BMT-EXI",0,NA
"521",35,"Best","Rough",424.087846704321,"BMT","EXI",-0.0390650681600806,0.92,7.40520776586191,NA,NA,0.945978293328188,"BMT-EXI",0,NA
"522",36,"Best","Smooth",408.144461708656,"BMT","EXI",-1.90106872799412e-06,1.36,54.598150005769,NA,NA,54.5981499513423,"BMT-EXI",0,NA
"523",37,"Best","Smooth",427.028448285917,"BMT","EXI",-0.0462698876486778,1.17,6.46021870225092,NA,NA,0.0110298981207795,"BMT-EXI",0,NA
"524",38,"Cumulative","Rough",396.600285285988,"BMT","EXI",0.0282826879726434,0.99,0.0200422653018005,NA,NA,0.0175246750925723,"BMT-EXI",0,NA
"525",39,"Cumulative","Smooth",387.115714792194,"BMT","EXI",0.0515210004194385,1.04,0.130690277579467,NA,NA,0.0112995306463192,"BMT-EXI",0,NA
"526",40,"Best","Rough",387.115714792194,"BMT","EXI",0.0515210004194385,1.19,0.0511799530005117,NA,NA,0.0105934624713026,"BMT-EXI",0,NA
"527",41,"Best","Rough",387.115714792194,"BMT","EXI",0.0515210004194385,1.15,0.101880318905334,NA,NA,0.00990378629602684,"BMT-EXI",0,NA
"528",42,"Best","Smooth",396.613612080525,"BMT","EXI",0.0282500357597071,1.21,0.014282523577205,NA,NA,0.0188813993212486,"BMT-EXI",0,NA
"529",43,"Best","Smooth",420.295985157033,"BMT","EXI",-0.02977456170557,0.96,0.213374211176989,NA,NA,0.841657795229651,"BMT-EXI",0,NA
"530",44,"Cumulative","Rough",408.145459511095,"BMT","EXI",-4.34580197539169e-06,1.28,54.5981500121149,NA,NA,54.5981500103113,"BMT-EXI",0,NA
"531",45,"Cumulative","Rough",408.145296175481,"BMT","EXI",-3.94561052385889e-06,1.27,54.5981500206817,NA,NA,54.5981500053835,"BMT-EXI",0,NA
"532",46,"Cumulative","Smooth",405.669267029002,"BMT","EXI",0.00606261681008158,1.11,0.0513753010787497,NA,NA,0.0158945583496495,"BMT-EXI",0,NA
"533",47,"Best","Rough",387.115714792194,"BMT","EXI",0.0515210004194385,1.28,0.0400228240847949,NA,NA,0.0134096757573529,"BMT-EXI",0,NA
"534",48,"Best","Rough",406.699352786151,"BMT","EXI",0.00353878563741206,1.21,0.537619288247333,NA,NA,0.468308461021309,"BMT-EXI",0,NA
"535",49,"Best","Smooth",387.115714792194,"BMT","EXI",0.0515210004194385,1.17,0.113146887303918,NA,NA,0.00848291913567405,"BMT-EXI",0,NA
"536",50,"Best","Smooth",416.823415282104,"BMT","EXI",-0.021266357375207,1.21,1.24649661668125,NA,NA,0.566387646257489,"BMT-EXI",0,NA
"537",51,"Cumulative","Rough",406.620722532089,"BMT","EXI",0.00373143900140682,1.02,13.6095980048287,NA,NA,0.00673794706074314,"BMT-EXI",0,NA
"538",52,"Cumulative","Rough",387.115714792194,"BMT","EXI",0.0515210004194385,1.03,0.166165900487549,NA,NA,0.0103285249768724,"BMT-EXI",0,NA
"539",53,"Cumulative","Smooth",408.145077151115,"BMT","EXI",-3.40897508643856e-06,1.29,54.5981500136134,NA,NA,54.5981499861896,"BMT-EXI",0,NA
"540",54,"Cumulative","Smooth",387.115714792194,"BMT","EXI",0.0515210004194385,1.11,0.059452963061517,NA,NA,0.0121225083510964,"BMT-EXI",0,NA
"541",55,"Best","Rough",387.115714792194,"BMT","EXI",0.0515210004194385,0.98,0.0870628315065445,NA,NA,0.00953352210350876,"BMT-EXI",0,NA
"542",56,"Best","Rough",394.838087140535,"BMT","EXI",0.0326002805430184,1.23,0.0176332674424729,NA,NA,0.130268513865383,"BMT-EXI",0,NA
"543",57,"Best","Smooth",412.982191574198,"BMT","EXI",-0.0118549078255663,1.37,6.12079599535919,NA,NA,0.00954015782459282,"BMT-EXI",0,NA
"544",58,"Best","Smooth",397.548846324722,"BMT","EXI",0.0259586019418242,1.08,0.63592337870753,NA,NA,0.0103911144468279,"BMT-EXI",0,NA
"545",59,"Cumulative","Rough",408.144213485139,"BMT","EXI",-1.2928919363997e-06,1.21,54.5981500196225,NA,NA,54.5981500066729,"BMT-EXI",0,NA
"546",60,"Cumulative","Smooth",396.4161395907,"BMT","EXI",0.0287338665690412,1.11,0.985585508078303,NA,NA,0.00818479679938652,"BMT-EXI",0,NA
"547",61,"Cumulative","Smooth",408.144555079125,"BMT","EXI",-2.12983735115024e-06,1.34,54.598150019819,NA,NA,54.5981500007905,"BMT-EXI",0,NA
"548",62,"Best","Rough",387.115714792194,"BMT","EXI",0.0515210004194385,1.15,0.0864481224774034,NA,NA,0.00918284019670576,"BMT-EXI",0,NA
"549",63,"Best","Rough",408.355178884945,"BMT","EXI",-0.000518182916566801,1.02,54.5981500170768,NA,NA,54.5981499626821,"BMT-EXI",0,NA
"550",64,"Best","Smooth",387.115714792194,"BMT","EXI",0.0515210004194385,1.21,0.246064429360156,NA,NA,0.00953855606143905,"BMT-EXI",0,NA
"551",65,"Best","Smooth",405.459980260866,"BMT","EXI",0.00657539398983009,1.14,9.03471618052237,NA,NA,0.00673794776658902,"BMT-EXI",0,NA
"552",66,"Cumulative","Rough",408.145724209862,"BMT","EXI",-4.99434506662233e-06,1.3,54.5981500168702,NA,NA,54.5981500155524,"BMT-EXI",0,NA
"553",67,"Cumulative","Rough",387.115714792194,"BMT","EXI",0.0515210004194385,1.04,0.0819703403620203,NA,NA,0.0111737684209427,"BMT-EXI",0,NA
"554",68,"Cumulative","Smooth",387.115714792194,"BMT","EXI",0.0515210004194385,1.18,0.0607712897384893,NA,NA,0.0120318741841652,"BMT-EXI",0,NA
"555",69,"Cumulative","Smooth",396.418944359409,"BMT","EXI",0.0287269945560569,1.1,0.515126781008111,NA,NA,0.00845450202230953,"BMT-EXI",0,NA
"556",70,"Best","Rough",401.321955262736,"BMT","EXI",0.0167140415840582,1.04,0.646229904553633,NA,NA,0.113431782580307,"BMT-EXI",0,NA
"557",71,"Best","Rough",415.731369504249,"BMT","EXI",-0.0185907168695461,1.22,0.00673794699910794,NA,NA,0.349886828097027,"BMT-EXI",0,NA
"558",72,"Best","Smooth",396.597520788465,"BMT","EXI",0.0282894613164917,1.39,0.60966701465137,NA,NA,0.00877560761598603,"BMT-EXI",0,NA
"559",73,"Best","Smooth",406.107345024463,"BMT","EXI",0.00498927423318241,1.14,0.0646970416074491,NA,NA,0.0165946286432444,"BMT-EXI",0,NA
"560",74,"Best","Smooth",396.609428760647,"BMT","EXI",0.0282602853850822,1.24,0.759648621633394,NA,NA,0.00799210876570563,"BMT-EXI",0,NA
"561",75,"Best","Rough",396.285906469999,"BMT","EXI",0.0290529530212695,1.04,0.400574732367677,NA,NA,0.00760728327379048,"BMT-EXI",0,NA
"562",76,"Best","Smooth",396.963188918205,"BMT","EXI",0.0273935314210574,1.09,0.431858252106301,NA,NA,0.0180543555821119,"BMT-EXI",0,NA
"563",77,"Cumulative","Smooth",396.903966652192,"BMT","EXI",0.0275386329332793,1.15,0.382651445614677,NA,NA,0.0168120537779399,"BMT-EXI",0,NA
"564",78,"Best","Smooth",396.367723297151,"BMT","EXI",0.0288524921786839,1.33,0.322588003840671,NA,NA,0.00778173147127592,"BMT-EXI",0,NA
"565",79,"Cumulative","Smooth",396.297185263662,"BMT","EXI",0.0290253186511795,1.15,0.399797434998031,NA,NA,0.00935526699730534,"BMT-EXI",0,NA
"566",80,"Best","Rough",387.115714792194,"BMT","EXI",0.0515210004194385,1.06,0.0849689843182179,NA,NA,0.0100942075684205,"BMT-EXI",0,NA
"567",81,"Best","Smooth",396.644340194072,"BMT","EXI",0.0281747482699917,1.3,0.059712943984783,NA,NA,0.0166470535900567,"BMT-EXI",0,NA
"568",1,"Cumulative","Rough",402.979674958582,"BMT","POI",0.0126524334947418,1.01,0.0954259627593264,NA,NA,0.153265337986539,"BMT-POI",0,NA
"569",2,"Cumulative","Rough",394.829013243706,"BMT","POI",0.0326225126567182,1.04,0.00778704781046967,NA,NA,0.150077306526889,"BMT-POI",0,NA
"570",3,"Cumulative","Smooth",264.032138339572,"BMT","POI",0.353090228941324,1.26,2.14896460992459,NA,NA,0.00673794699908823,"BMT-POI",0,NA
"571",4,"Best","Rough",394.451908540735,"BMT","POI",0.033546463500727,1.06,0.00676237959471534,NA,NA,0.134990969191317,"BMT-POI",0,NA
"572",5,"Best","Rough",402.187331994638,"BMT","POI",0.0145937668817629,1.16,0.0110384494972797,NA,NA,0.177958492524657,"BMT-POI",0,NA
"573",6,"Best","Smooth",418.323356951784,"BMT","POI",-0.0249413907565064,1.11,0.276182723584936,NA,NA,0.0556386134593585,"BMT-POI",0,NA
"574",7,"Cumulative","Rough",233.295580933118,"BMT","POI",0.428398407104727,1.24,1.78099158855335,NA,NA,0.00673794699908759,"BMT-POI",0,NA
"575",8,"Cumulative","Rough",215.866321468163,"BMT","POI",0.471102141283086,1.23,1.82570040106726,NA,NA,0.00673794699908766,"BMT-POI",0,NA
"576",9,"Cumulative","Smooth",395.551551659878,"BMT","POI",0.0308522086159813,1.13,0.00701482207002372,NA,NA,0.15787695212383,"BMT-POI",0,NA
"577",10,"Cumulative","Smooth",395.065261892583,"BMT","POI",0.0320436757002812,1.12,0.00947211462313128,NA,NA,0.150908490216669,"BMT-POI",0,NA
"578",11,"Best","Rough",394.734516548543,"BMT","POI",0.0328540406662173,1.15,0.00779374114034711,NA,NA,0.156929361904032,"BMT-POI",0,NA
"579",12,"Best","Rough",395.696611497598,"BMT","POI",0.0304967949644486,1.01,0.176877607109798,NA,NA,0.0627826871187872,"BMT-POI",0,NA
"580",13,"Best","Smooth",395.552790733616,"BMT","POI",0.0308491727396939,1.22,0.00673794699909527,NA,NA,0.158414403219606,"BMT-POI",0,NA
"581",14,"Best","Smooth",401.76157217976,"BMT","POI",0.0156369284684578,1.2,0.00673794699920688,NA,NA,0.423717461708785,"BMT-POI",0,NA
"582",15,"Cumulative","Rough",407.695216789412,"BMT","POI",0.00109880178390664,1.05,0.0201846827142411,NA,NA,0.156897795838312,"BMT-POI",0,NA
"583",16,"Cumulative","Smooth",395.538712333772,"BMT","POI",0.0308836664739693,1.13,0.0067379469990947,NA,NA,0.1625308376388,"BMT-POI",0,NA
"584",17,"Cumulative","Smooth",396.221758014603,"BMT","POI",0.0292101242764625,1.17,0.0102831709658887,NA,NA,0.168435977559245,"BMT-POI",0,NA
"585",18,"Best","Rough",398.360251972064,"BMT","POI",0.0239705627400086,1.06,0.00673794699909601,NA,NA,0.149496093192845,"BMT-POI",0,NA
"586",19,"Best","Rough",400.243313464224,"BMT","POI",0.019356840764937,1.12,0.0230282979634564,NA,NA,0.185196478334588,"BMT-POI",0,NA
"587",20,"Best","Smooth",395.38168130192,"BMT","POI",0.0312684109581194,1.16,0.00727459003498505,NA,NA,0.158754591123818,"BMT-POI",0,NA
"588",21,"Best","Smooth",399.29116003946,"BMT","POI",0.0216897285637501,1.35,0.00698168304538254,NA,NA,0.164190632422085,"BMT-POI",0,NA
"589",22,"Cumulative","Rough",394.890631637556,"BMT","POI",0.0324715403496764,1.09,0.0140906771882474,NA,NA,0.155512903360605,"BMT-POI",0,NA
"590",23,"Cumulative","Rough",394.138688634147,"BMT","POI",0.0343138890851135,0.95,0.0119975854315306,NA,NA,0.130177139723927,"BMT-POI",0,NA
"591",24,"Cumulative","Smooth",399.03659594091,"BMT","POI",0.0223134405245307,1.17,0.00673794699913351,NA,NA,0.166592629314662,"BMT-POI",0,NA
"592",25,"Cumulative","Smooth",394.605624467763,"BMT","POI",0.0331698414130257,1.02,0.0067379469990975,NA,NA,0.146515150814858,"BMT-POI",0,NA
"593",26,"Best","Rough",395.100485424268,"BMT","POI",0.0319573739077738,1.21,0.00673794699909564,NA,NA,0.150473611909369,"BMT-POI",0,NA
"594",27,"Best","Rough",217.356499250925,"BMT","POI",0.467451030572298,0.58,1.12907766776218,NA,NA,0.00673794699908624,"BMT-POI",0,NA
"595",28,"Best","Smooth",395.606120339378,"BMT","POI",0.0307185089376606,1.19,0.00673794699909338,NA,NA,0.163559167675331,"BMT-POI",0,NA
"596",29,"Best","Smooth",395.755637183484,"BMT","POI",0.0303521750966429,1.2,0.00705672156082989,NA,NA,0.15962153533901,"BMT-POI",0,NA
"597",30,"Cumulative","Rough",230.343414125711,"BMT","POI",0.435631562755842,1.25,1.83198126848257,NA,NA,0.00673794699909011,"BMT-POI",0,NA
"598",31,"Cumulative","Rough",222.748173209098,"BMT","POI",0.454240795682564,1.11,1.17468751566821,NA,NA,0.00673794699908634,"BMT-POI",0,NA
"599",32,"Cumulative","Smooth",365.095542489545,"BMT","POI",0.1054730106276,1.17,1.42585484497582,NA,NA,0.0450839895587781,"BMT-POI",0,NA
"600",33,"Cumulative","Smooth",395.720920994772,"BMT","POI",0.0304372338392392,1.18,0.00673794699909621,NA,NA,0.168707026988855,"BMT-POI",0,NA
"601",34,"Best","Rough",394.440977091646,"BMT","POI",0.0335732468357861,0.82,0.00808021746356298,NA,NA,0.141601776065215,"BMT-POI",0,NA
"602",35,"Best","Rough",413.47810560828,"BMT","POI",-0.0130699554946505,0.92,0.177855397442239,NA,NA,0.0741094478743377,"BMT-POI",0,NA
"603",36,"Best","Smooth",286.621585234703,"BMT","POI",0.297743429073812,1.36,2.63527686302478,NA,NA,0.00673794699909561,"BMT-POI",0,NA
"604",37,"Best","Smooth",412.268593034996,"BMT","POI",-0.0101065075341233,1.17,0.00673811626897009,NA,NA,0.103275819374094,"BMT-POI",0,NA
"605",38,"Cumulative","Rough",398.482333776937,"BMT","POI",0.0236714479695964,0.99,0.00673794699910025,NA,NA,0.173542838934544,"BMT-POI",0,NA
"606",39,"Cumulative","Smooth",395.607773825558,"BMT","POI",0.0307144577021837,1.04,0.00673794699909207,NA,NA,0.152504306204886,"BMT-POI",0,NA
"607",40,"Best","Rough",395.135790723363,"BMT","POI",0.0318708717755023,1.19,0.0105078767850368,NA,NA,0.153848649540371,"BMT-POI",0,NA
"608",41,"Best","Rough",395.061818992686,"BMT","POI",0.0320521112096803,1.15,0.0067379469990947,NA,NA,0.148236599055182,"BMT-POI",0,NA
"609",42,"Best","Smooth",398.427913626471,"BMT","POI",0.0238047837343289,1.21,0.00673794699909638,NA,NA,0.170155088589049,"BMT-POI",0,NA
"610",43,"Best","Smooth",386.967879393074,"BMT","POI",0.0518832145226173,0.96,1.70308748129902,NA,NA,0.0928846723248171,"BMT-POI",0,NA
"611",44,"Cumulative","Rough",234.11119718314,"BMT","POI",0.426400051431469,1.28,2.0891474357764,NA,NA,0.00673794699908712,"BMT-POI",0,NA
"612",45,"Cumulative","Rough",227.459389470395,"BMT","POI",0.442697762125475,1.27,1.58640466243379,NA,NA,0.00673794699908692,"BMT-POI",0,NA
"613",46,"Cumulative","Smooth",398.370285761602,"BMT","POI",0.0239459787763527,1.11,0.0067379469991047,NA,NA,0.15398605385935,"BMT-POI",0,NA
"614",47,"Best","Rough",394.67511751825,"BMT","POI",0.0329995752717013,1.28,0.00751433671267767,NA,NA,0.155486575254295,"BMT-POI",0,NA
"615",48,"Best","Rough",407.951710040781,"BMT","POI",0.000470363171983013,1.21,0.00673794699909746,NA,NA,0.336247288185287,"BMT-POI",0,NA
