"","","","","par1","par2","par3"
"cv",5,1,17.6854894226574,0.102182586762945,-3.21553348765539,-2.86549946606547
"cv",5,2,4.56479407174376,0.161414810011347,-3.28493923919772,-2.68683925795679
"cv",5,3,4.23385154799235,0.105374641779696,-3.51203808512802,-2.67134380942339
"cv",5,4,4.74081015680961,0.260525503068023,-3.48296377628534,-2.7196424254349
"cv",5,5,16.9563332471519,0.171263754040442,-4.99999998677249,-2.64474761358767
"cv",5,6,12.4419896060659,-0.0402264371205407,-2.59669332443166,-2.95938370236157
"cv",5,7,17.8473416891996,0.117882334933201,-3.15946058414092,-2.76740789020431
"cv",5,8,11.8646497680669,-0.065669182495883,-1.94896002810202,-2.91558519804927
"cv",10,1,11.0624670690817,-0.74681839734327,-2.48152154714703,-3.91800781899719
"cv",10,2,3.31151968846181,-0.733195842268758,-2.84255038232695,-3.61219218271827
"cv",10,3,26.519918674573,-0.875477939354001,-3.25354584704135,-3.57538122413145
"cv",10,4,6.67992905364237,-0.690018810205928,-2.85026010545904,-3.60470985263059
"cv",10,5,3.37952218572909,-0.730221902728003,-2.84044712250282,-3.61355009971272
"cv",10,6,10.012545186725,-0.741180063550549,-2.88878741005182,-3.58770190525233
"cv",10,7,3.81216096245763,-0.712917139262346,-2.95679062925772,-3.55414385262851
"cv",10,8,11.5794788242192,-0.75665074689055,-2.55254444400062,-3.63519595880419
