"","","","","par1","par2","par3"
"cv",5,1,8.83356331988844,-0.558302085399891,-2.41368598176139,-2.84895405445113
"cv",5,2,6.82237134371714,-0.589788256108336,-2.95551754170567,-2.79327560200682
"cv",5,3,8.09516823769937,-0.554861107662995,-3.04928582774606,-2.74193070584946
"cv",5,4,10.018012771276,-0.627521639403797,-2.56092473541984,-2.81037007035359
"cv",5,5,30.3560800914081,-0.706864143373521,-2.59509102641368,-3.20346393090567
"cv",5,6,6.01276696186253,-0.534090687122804,-2.8760244282458,-2.82613854766388
"cv",5,7,4.32225393582394,-0.551341694760984,-3.03798868930664,-2.80369631175096
"cv",5,8,16.5152731455921,-0.634985350521976,-3.46320401282607,-2.71703064307239
"cv",10,1,31.8708834724404,-0.26852324873564,-1.94929639409389,-1.53225046833573
"cv",10,2,34.8001342399708,-0.428804030280932,-1.58019684669086,-1.82024657588959
"cv",10,3,34.9038075487277,-0.00358440284147305,-3.1705350413909,-1.44021377417474
"cv",10,4,32.1281569822275,-0.552682394043024,-1.86335055666677,-1.71066891071959
"cv",10,5,34.3843854837521,-0.182614314131542,-2.05692853634765,-1.60641960108419
"cv",10,6,30.566931785388,-0.177916364750952,-2.20898150512521,-1.42991612138361
"cv",10,7,33.7246095228985,-0.166020466786073,-2.17392993465813,-1.52009283096813
"cv",10,8,33.0407859040737,-0.4041990231848,-1.64715823939563,-1.72405514802135
