"","","","","par1","par2","par3"
"cv",5,1,3.66695937547522,-0.550366848021662,-2.86635819987172,-3.32781589321216
"cv",5,2,3.32450161173599,-0.575622731865304,-2.82116917774286,-3.32674592892642
"cv",5,3,6.57992331268953,-0.583790013667703,-2.84832398062091,-3.31417003673382
"cv",5,4,3.44215033235892,-0.573023983857073,-2.81254705942345,-3.33373929283722
"cv",5,5,11.9350423121799,-0.671777425767263,-2.66225027722762,-3.50296472520614
"cv",5,6,5.4771409033563,-0.522523643830033,-2.78001408357926,-3.2576900271547
"cv",5,7,12.9664181521012,-0.61850420944131,-2.98596725554269,-3.25419334793332
"cv",5,8,13.5716234200204,-0.515452848708087,-2.63228511208763,-3.44422863730905
"cv",10,1,19.6443157910907,0.362739868581424,-4.99999999120947,-1.77080497648424
"cv",10,2,38.0223200381036,-0.0379664731640228,-4.99999999032798,-2.05800703930656
"cv",10,3,39.3970836575272,-0.312686691856328,-4.69427199371439,-2.09071741316827
"cv",10,4,32.3399523188559,-0.0850643870254481,-4.9999999947134,-1.93937576259788
"cv",10,5,33.0110970055985,-0.0954716797193473,-3.88746532471713,-2.01069044425891
"cv",10,6,22.7371219938291,0.113014131728744,-4.27606792665779,-1.82848779580893
"cv",10,7,20.9027484648443,0.203689999875007,-4.47193940990837,-1.77685174376912
"cv",10,8,45.4871175274905,0.138218913505007,-4.99999997749385,-2.17738567937267
