"","","","","par1","par2","par3"
"cv",5,1,3.39929949531257,1.91993825532787,-4.77674195478229,-4.99999874880555
"cv",5,2,4.44748571757449,1.96297620885373,-4.62888783270881,-4.99999961807178
"cv",5,3,3.49083412042975,1.92945341445694,-4.81510755161589,-4.99998858213822
"cv",5,4,14.77206167482,1.93670597132569,-4.99993977502461,-4.99998695182126
"cv",5,5,3.39340253016547,1.92012205355331,-4.80091226736841,-4.99999939070257
"cv",5,6,6.82266630781669,1.92975562488497,-4.85267674397059,-4.99999987169872
"cv",5,7,10.3024106291777,1.49880627788556,-2.61696049078431,-4.99992528287581
"cv",5,8,4.93426342401214,1.9388110956086,-4.69074560542253,-4.99999630933695
"cv",10,1,6.69958034113373,-4.99997104289568,-2.8575735813953,-4.99999994080718
"cv",10,2,8.64166979140923,1.90888662068895,-4.44991503400887,-4.99999961714687
"cv",10,3,4.26129361429094,1.89634060975347,-4.54203148877839,-4.99689035680602
"cv",10,4,17.8324085840844,-4.99998435804862,-3.00633828331738,-4.99999992317581
"cv",10,5,4.3206337171602,1.88648781641971,-4.49640901137428,-4.99487460513669
"cv",10,6,28.9214325168215,-4.99954371324818,-2.85757676150131,-4.99999978874501
"cv",10,7,3.50359144284997,1.85997462875747,-4.55945573420359,-4.99987502296903
"cv",10,8,11.5130154654202,-4.99999650958915,-2.85765553169256,-4.99999996962455
