"","","","","par1","par2","par3"
"cv",5,1,16.9326216974506,2.08490967150248,-3.03243425827447,-4.99999799277269
"cv",5,2,17.0307281009723,0.792572487588812,-3.29262319777208,-3.01319485270908
"cv",5,3,16.7744906102549,0.782391663936008,-3.25420751446221,-2.99583799250253
"cv",5,4,16.1049361060659,0.0465116323369584,-3.08543126834978,-2.82982490683378
"cv",5,5,11.122433031472,0.886177663898424,-3.22156247146104,-3.00452546828319
"cv",5,6,17.530926659076,0.739660483981838,-3.33045499208229,-3.0028175660956
"cv",5,7,14.3238490556561,0.375334850198962,-2.71181090652093,-2.7389965407595
"cv",5,8,16.2279476925019,0.657773691788138,-2.88273241029571,-2.94157140601683
"cv",10,1,23.3195882325901,-0.0513885501008385,-4.99999991018836,-2.72834803901264
"cv",10,2,26.7330566639295,-0.200634807912228,-4.88694199253574,-2.76536490130216
"cv",10,3,28.1307970730664,0.0118492451769794,-4.99999938435081,-2.74599425551945
"cv",10,4,16.8425682303708,-1.38035718855893,-4.99999998931814,-2.61795944405859
"cv",10,5,30.0307460681356,-0.151815989958646,-4.25353301752102,-2.81591442049526
"cv",10,6,21.3386273308712,0.518951048345684,-4.23691016147501,-3.03389527221824
"cv",10,7,11.2776934097351,0.203690809776698,-4.99999499894218,-2.78176225994201
"cv",10,8,7.32236573806506,-0.27461020659252,-4.99999997490801,-2.74645625067788
