"","","","","par1","par2","par3"
"cv",5,1,15.8574743744028,0.675134008991925,-1.62929287731286,-2.39801551921778
"cv",5,2,16.7209802256,0.705864887809428,-1.79068943792809,-2.33302883231813
"cv",5,3,11.9918367937151,0.806316322516919,-1.74803643344271,-2.18775358092729
"cv",5,4,17.1528532641571,0.666091534518028,-1.57812071454481,-2.35511677527905
"cv",5,5,14.870281246054,0.771841221702803,-1.47687678619024,-2.2648267262874
"cv",5,6,15.6710776796903,0.756282621444268,-1.84714130376601,-2.21421104123069
"cv",5,7,15.1071972725865,0.85006352014907,-1.79921011218888,-2.34318483065445
"cv",5,8,9.25138972656342,0.782117927630775,-1.60351567600202,-2.13532533902814
"cv",10,1,23.384391171368,0.312239752368568,-2.09941704150616,-2.51187267705435
"cv",10,2,17.4261519889339,0.129904001459539,-2.17930871689489,-2.53469389508648
"cv",10,3,23.5345504772387,0.0489033366312995,-2.15945600451895,-2.5986123834669
"cv",10,4,17.3756996702303,0.074650454484763,-2.12263545201923,-2.57111114447488
"cv",10,5,21.6908830417653,0.156247114695205,-1.93487374698356,-2.56736690181811
"cv",10,6,33.5695089170647,0.0362292300105484,-1.87758674888707,-2.65859456016987
"cv",10,7,32.6001019533054,0.170174272659232,-2.33714679361819,-2.64284511066699
"cv",10,8,16.8193592429289,0.112003034068369,-2.15858325109601,-2.5511378115556
