"","","","","par1","par2","par3"
"cv",5,1,16.7712081348881,1.16348130922623,-2.69139487998289,-4.23413379462589
"cv",5,2,8.1900930732905,1.19887070878645,-2.60767742361111,-4.33806735138343
"cv",5,3,16.2845811776454,1.60647886321543,-2.40099716492034,-4.9989187164725
"cv",5,4,10.6776876785444,1.34220561206108,-2.57251228880865,-4.46038331773592
"cv",5,5,4.21798777997048,1.11918442205319,-2.66286857103297,-4.12382325018474
"cv",5,6,17.3781397708591,0.989060931965515,-2.83375657535479,-4.0075674461927
"cv",5,7,3.36910846144694,1.2823568634966,-2.56705694884514,-4.44793156748853
"cv",5,8,14.1622463086179,1.39591173330066,-2.32136118179109,-4.9708357633826
"cv",10,1,6.99965001271363,1.51970830487346,-2.90329993517922,-4.66787113300565
"cv",10,2,3.3921502032587,1.49673885550336,-2.89398799095139,-4.6646518356869
"cv",10,3,6.76740734741888,1.48839101946674,-2.91467305009292,-4.64096025753781
"cv",10,4,20.8000154795588,1.77258708228835,-2.78061832033675,-4.99996571052121
"cv",10,5,5.55952008971612,1.39816728632866,-2.85246878635505,-4.64623721195845
"cv",10,6,7.12451367011846,1.39383704925796,-3.046431155072,-4.48122767997225
"cv",10,7,5.68437707246233,1.17378547607757,-3.23870609218909,-4.11879870420058
"cv",10,8,5.78786855232354,1.38655002800615,-2.81921530530783,-4.67678701345922
