"","","","","par1","par2","par3"
"cv",5,1,25.1831955277744,-4.34375509083656,-4.99999999940555,-2.62806619573508
"cv",5,2,17.0952307945219,-0.405159089153056,-4.99999999445248,-2.37474801278202
"cv",5,3,8.22253710050357,-0.376587230317342,-4.99999999117296,-2.2511633608984
"cv",5,4,9.04982321635997,-0.359926394801233,-4.99999902764493,-2.16346522192345
"cv",5,5,12.5196956765463,-0.322149580351716,-4.99999996705595,-2.32565874821106
"cv",5,6,16.9613622524208,-0.39695022556254,-4.99999999990661,-2.37398616717875
"cv",5,7,16.7486318857227,-0.389572081488618,-4.99999999725474,-2.36998020987042
"cv",5,8,19.5348353210608,-0.346128599543768,-4.99999998188515,-2.50069449693555
"cv",10,1,11.6223453244582,-0.325299525818697,-2.86280689552129,-2.6094907431588
"cv",10,2,7.75724981872674,-0.286201311404922,-2.97337176342849,-2.7560510637864
"cv",10,3,25.8640277171718,-0.261052170568867,-3.54684640473514,-2.61664390714048
"cv",10,4,12.2141576166028,-0.304231467984108,-3.03243790875862,-2.65305958811116
"cv",10,5,31.4506484393664,-0.314774989088506,-2.99751605429975,-2.70104786769374
"cv",10,6,55.0632076342673,-0.588831420330195,-2.86246302598684,-3.09313875902102
"cv",10,7,29.2145213102082,-0.331451714691783,-2.99087720876586,-2.74527385626575
"cv",10,8,23.2819000508891,-0.361070845029363,-2.71014031062945,-2.66317695197531
