"","","","","par1","par2","par3"
"cv",5,1,13.1913868516857,-0.43720932841236,-2.6125075279635,-3.65670679294589
"cv",5,2,3.33865330087182,-0.54646332938164,-2.34776327746824,-3.67416005331662
"cv",5,3,5.71453000377715,-0.771615050858279,-2.19508270627074,-3.90461005938294
"cv",5,4,6.80727331126606,-0.528083711064849,-2.38943589101097,-3.6281112247888
"cv",5,5,10.2789815800432,-0.506896304346575,-2.37275603559834,-3.61634748799078
"cv",5,6,10.0524672414255,-0.547656461745194,-2.37398704658772,-3.61907391971038
"cv",5,7,10.114399266521,-0.539548795271113,-2.35235932010352,-3.62932533957148
"cv",5,8,18.4980602549114,-0.641291241443534,-1.87586373077357,-4.31764386950933
"cv",10,1,28.7936937944924,-0.667678875534569,-2.57540624802918,-3.49028750220903
"cv",10,2,13.5254243327492,-0.730413159507915,-2.5674535817543,-3.50629888223209
"cv",10,3,41.7586598539523,-0.995731917555963,-1.67047621757033,-4.99999733478162
"cv",10,4,31.3083370041762,-0.773784844862432,-2.69379777043939,-3.43792957993734
"cv",10,5,12.5005418667484,-0.774278410147341,-2.47838853919734,-3.77595440072598
"cv",10,6,6.5716631220098,-0.736522741636783,-2.52138221951864,-3.52038204600078
"cv",10,7,11.5131502727385,-0.735439040895513,-2.51653163004422,-3.52366226130371
"cv",10,8,14.7063094826091,-0.642438885774755,-2.2492361391942,-3.04070535904999
