"","","","","par1","par2","par3"
"cv",5,1,14.4192579111053,-0.0248472202955393,-2.16696502847569,-2.17524153143908
"cv",5,2,16.2144173005067,-0.398699744603416,-1.90394030493022,-2.44024159077841
"cv",5,3,16.7273574188371,-0.605184635598163,-2.42478512844625,-2.18250620716225
"cv",5,4,16.7859767451832,-0.570972394052148,-2.45966724956694,-2.07436076647376
"cv",5,5,15.2152942132964,-0.355291111641792,-2.32531566296223,-2.14389116024267
"cv",5,6,16.6793877056847,-0.594748629365498,-2.43168598255991,-2.08414316094295
"cv",5,7,15.3646206086166,-0.51049659902392,-2.26841325588116,-2.11171174854211
"cv",5,8,17.2618276180516,-0.591264682157076,-2.37972666200289,-2.24958403843189
"cv",10,1,32.6683719677397,0.478286377774935,-1.73232098802214,-2.32559836381842
"cv",10,2,33.6199872614869,0.27490854795203,-1.65067393466227,-2.38216317987237
"cv",10,3,31.3223348427634,0.441684314966142,-1.68387383067688,-2.31145684305205
"cv",10,4,33.0849187688691,0.37890985001873,-1.61282953399765,-2.3216427904221
"cv",10,5,34.0305006562598,0.269805414381222,-1.79514704639113,-2.40009758056199
"cv",10,6,34.1069520056107,0.28593898769828,-1.67390451209837,-2.3823616381569
"cv",10,7,32.7760964738309,0.446748823921486,-1.73222742217905,-2.36421533467942
"cv",10,8,32.6186655266797,2.33448914142312,-1.38705874013006,-4.9990962767798
