"","","","","par1","par2","par3"
"cv",5,1,15.6046332251937,2.2303677211527,-2.75184114613676,-4.96661661869027
"cv",5,2,17.8188756062451,-4.99993544347102,-2.5151005014731,-2.74825142770133
"cv",5,3,14.6627204145027,-4.99999454151672,-2.69043693788971,-2.46068732808996
"cv",5,4,17.8316041969965,-4.99999949166055,-3.18728686636892,-2.38576486440067
"cv",5,5,13.3690583092734,-4.99995288552257,-2.86678189701741,-2.356859664736
"cv",5,6,18.2680427293819,-4.99999921647608,-3.29291862147691,-2.36855315602632
"cv",5,7,17.7157196583181,-4.99999139774179,-3.31480037999995,-2.32811396664504
"cv",5,8,13.7808099469472,-4.9999977543321,-3.09262949512803,-2.32055279577735
"cv",10,1,34.5444549730051,-0.0678475808144207,-3.42833449314565,-2.16901975605859
"cv",10,2,24.8002463964213,0.117131720157837,-2.88548579009657,-2.22700695771061
"cv",10,3,34.07298947338,-0.257444344979343,-3.44772116577624,-2.10919406068669
"cv",10,4,34.6249424633619,0.214256770449429,-3.01554267450562,-2.3014444515288
"cv",10,5,33.0414816467437,0.0234787203731276,-3.23681045592276,-2.20570696306368
"cv",10,6,25.1841949190084,0.503981555288231,-3.06513879312285,-2.33037846270737
"cv",10,7,28.5875376389795,0.103651046140668,-3.30387446514467,-2.18508204469491
"cv",10,8,27.202531620419,-0.0225118656415099,-2.44636838097698,-2.2995964818325
