"","","","","par1","par2","par3"
"cv",5,1,12.8633487241762,2.31240711096961,-1.98614289377249,-4.9999079448663
"cv",5,2,16.6363733938536,2.33288924334563,-4.65468608274212,-4.99999900977054
"cv",5,3,12.8323268583665,2.41659029745153,-4.81851042388394,-4.99999371667631
"cv",5,4,20.0126744148465,2.19870782492605,-4.13941469273652,-4.9999966304804
"cv",5,5,19.4353798449806,2.18583781300878,-3.58705988785292,-4.99999580058505
"cv",5,6,16.9815328918566,2.32963650188834,-4.84201946719694,-4.99999598424997
"cv",5,7,17.2062363971033,2.3250545472971,-4.76796506555652,-4.99999998296429
"cv",5,8,16.9687595941746,2.32289146370085,-4.70571088408858,-4.99999962926224
"cv",10,1,33.8213454889001,0.0147828511882897,-0.531922372090356,1.36857164346693
"cv",10,2,34.1147429570324,0.965642695333923,-2.4236228802437,-0.828585623059829
"cv",10,3,33.8456512108156,1.5024989276409,-1.95393214381209,-0.926993046271548
"cv",10,4,35.2346226881837,0.592952041391351,-1.53790277485942,-0.956829517687561
"cv",10,5,34.2064826594601,-0.625420567648094,-0.487020089782254,1.04750025561933
"cv",10,6,36.3386384766493,3.53235175216616,-0.0583659629504674,-4.98641557675545
"cv",10,7,33.8690261952168,-3.27565570928131,1.61814862621524,3.99999822500526
"cv",10,8,34.0204030301214,0.380938872992972,-1.64378601306235,-0.236194014943099
