"","","","","par1","par2","par3"
"cv",5,1,12.0116400919573,1.82000920940007,-3.73003488739839,-3.78288856995589
"cv",5,2,15.3775984758734,0.985591519166941,-3.37611015403964,-2.70322926724658
"cv",5,3,19.81457075598,0.441120460394847,-2.41659106348407,-2.62828916993368
"cv",5,4,16.7819679483727,1.08006232956763,-3.4167973952102,-2.88091981826633
"cv",5,5,13.6000938100463,0.738170868526543,-3.09323016136754,-2.42211582068575
"cv",5,6,16.1148483732019,1.15051336248596,-3.47790265200914,-2.88887259213363
"cv",5,7,15.4205527341784,1.18987170590603,-3.54372100009555,-2.88460769613356
"cv",5,8,18.5145264171506,0.625525923794325,-3.50011317508488,-2.49632689013962
"cv",10,1,24.35227541445,1.13399116233765,-2.96209404565593,-4.08185312465232
"cv",10,2,32.4345224079731,1.05736705642547,-3.24999282130246,-3.95042282075936
"cv",10,3,14.198774591222,1.31089267213892,-2.63141582524922,-4.99999370754476
"cv",10,4,26.7316364886938,1.09208288695446,-3.00849200392021,-3.95555063972057
"cv",10,5,13.8175698329399,1.05610433443576,-3.17648130473536,-4.00101249993825
"cv",10,6,14.852194657335,1.02354316914374,-2.61689279134088,-4.99999996390694
"cv",10,7,12.0169764465987,1.12800278524267,-2.99151883699578,-4.08542688208916
"cv",10,8,10.0317465861928,1.08153621240971,-3.08550171396567,-4.04582120324083
