"","","","","par1","par2","par3"
"cv",5,1,13.9979533242562,1.09235352368311,-3.57202648783987,-3.68326808598914
"cv",5,2,4.689412677707,1.0301893555942,-3.37140499386191,-3.60899573666422
"cv",5,3,14.9328000821258,0.958783778249341,-3.71785136400449,-3.59205184114026
"cv",5,4,7.26050754383321,1.07189942511694,-3.60923267408789,-3.65556513432975
"cv",5,5,7.0190697191828,1.03140778222658,-3.65116205201644,-3.64069062976672
"cv",5,6,11.5140717021964,0.918333776735012,-2.39326588460745,-4.27542362426443
"cv",5,7,3.78972715682013,0.993414678623948,-3.59627589885038,-3.63145390489853
"cv",5,8,12.6177826621282,1.96686580044123,-3.80125466016628,-4.99999310444642
"cv",10,1,3.37769737239962,1.56061321514259,-2.88001732555201,-4.99998600166432
"cv",10,2,15.0605506937231,1.55546694091225,-2.93662930791758,-4.99999233933104
"cv",10,3,3.72807876993916,1.59628244356364,-2.8920611590082,-4.99999907393893
"cv",10,4,31.9934353914596,1.57636269031849,-2.92216600984039,-4.99993796605017
"cv",10,5,12.2460144122544,1.54180150545716,-2.75836571992089,-4.9999902912507
"cv",10,6,20.2844879672365,1.56276886122594,-2.97092476325336,-4.99999896493202
"cv",10,7,33.504680198875,1.36321431361162,-2.502656555961,-4.99999970129438
"cv",10,8,29.6109101930172,1.62471089986102,-3.38603296508547,-4.99999788918794
