"","","","","par1","par2","par3"
"cv",5,1,16.1490760126728,1.58331154834141,-2.2118989740421,-4.99988216132717
"cv",5,2,3.54196239162686,1.63614137113102,-2.35304023306226,-4.99970726559713
"cv",5,3,10.0014649024855,1.63232513462181,-2.32861083729989,-4.99987081380386
"cv",5,4,15.4560449948695,1.62124666652945,-2.33473164920061,-4.98799905824723
"cv",5,5,6.74645014892274,1.64305300201781,-2.33926516794056,-4.99810035917806
"cv",5,6,13.3240958876559,1.64682747819067,-2.35767604134199,-4.99790261579507
"cv",5,7,7.83683105027923,1.07636345236931,-2.43406209058177,-4.04080147539884
"cv",5,8,6.29723092921738,1.31437786044025,-2.1786717790535,-4.94951049167909
"cv",10,1,10.0023970600427,1.64813682498556,-3.12250948886551,-4.99999869300609
"cv",10,2,13.5232993233366,1.67318842943597,-3.15009426103187,-4.99999436107314
"cv",10,3,5.30423126219602,1.55054559538383,-3.05093834256717,-4.9999984564894
"cv",10,4,4.03185598039326,1.67250446567628,-3.05059119653631,-4.99998949136657
"cv",10,5,22.4523602832085,1.56692201992788,-3.20504135281806,-4.99984061923587
"cv",10,6,7.69804934087763,1.64543239381048,-2.8770064386113,-4.99999096219787
"cv",10,7,3.38134823504097,1.65041504285903,-3.1264022503624,-4.99997982380588
"cv",10,8,7.53809024623215,1.69292193684552,-3.19136218672598,-4.99999689233844
