"","","","","par1","par2","par3"
"cv",5,1,16.4723095690557,-4.66757418311993,3.08905330425428,-3.35505542463452
"cv",5,2,16.4723095690557,-1.52087085624225,-0.273657749128104,-4.02724872032492
"cv",5,3,16.4723095690557,-0.993998622254815,3.28581642995261,-3.88238546211028
"cv",5,4,16.4723095690557,-2.75166073584573,0.696967224052803,-4.00747427677303
"cv",5,5,16.4723095690557,0.605799051238329,1.65017378982487,-2.42779557126128
"cv",5,6,16.4723095690557,-1.73724384792411,3.39511246210895,-3.36612491886984
"cv",5,7,16.4723095690557,-3.22244237642735,0.853613489255672,-4.67427981523889
"cv",5,8,16.4723095690557,-4.6067709651715,3.46129427156929,-0.00333263033869891
"cv",10,1,9.36211243706573,2.39696911094819,-1.72622742356564,-4.99977787328499
"cv",10,2,36.0227568522272,2.21013553466885,-1.66947010350025,-4.99382544867168
"cv",10,3,31.4048377185809,2.37275785682589,-1.73915255709609,-4.9997939195156
"cv",10,4,38.1251007940296,1.61529861526917,-1.80423306727712,-3.91586554539168
"cv",10,5,9.40596261607683,2.40034661191895,-1.73462570687036,-4.99871631885086
"cv",10,6,6.36394245156123,2.39540132388529,-1.72664086432628,-4.99989266851667
"cv",10,7,37.6602159884868,1.99524350031459,-1.21828452449301,-4.99999967839471
"cv",10,8,35.7930965796883,1.90399738913435,-2.06568059528818,-4.07716289125409
