"","","","","par1","par2","par3"
"cv",5,1,16.8707533268374,0.101874852216007,-4.99999995442625,-3.12774845650214
"cv",5,2,3.76703707785815,0.138233027835268,-4.41016365292321,-3.12768506654053
"cv",5,3,7.08139664508251,0.0424512245047911,-3.62587587782094,-3.11506383618045
"cv",5,4,9.31286575861205,-0.526723971671922,-2.20046653012317,-3.00875530345633
"cv",5,5,13.7587913707908,0.13446029337121,-4.65670581456533,-3.14900193658441
"cv",5,6,10.0779198003333,-0.125148891713198,-3.52761717335392,-3.36179554053046
"cv",5,7,16.8780426946745,0.0891619484504269,-4.67480858863964,-3.13241816529838
"cv",5,8,14.4923686736396,0.0780291793624028,-3.51046977786737,-3.22823512375884
"cv",10,1,3.35757326150453,-0.198257423366212,-3.25055786853505,-3.34355579841767
"cv",10,2,3.47376153197637,-0.189496556489623,-3.25882852873824,-3.34404142661017
"cv",10,3,13.2071597909199,0.00229576380152958,-3.25634274850936,-3.70455291262727
"cv",10,4,11.5130154654202,-0.189009235648183,-2.30506317817138,-4.99999997038973
"cv",10,5,10.8056399229612,-0.239377765140295,-3.29441796062812,-3.23843966354184
"cv",10,6,3.37058887773456,-0.194588981296245,-3.26856759688898,-3.34114272022917
"cv",10,7,9.30247099441171,-0.210416004632898,-2.78168304437939,-3.31615173281215
"cv",10,8,6.78437438540455,-0.196356578506096,-3.27196200438811,-3.34072126885553
