"","","","","par1","par2","par3"
"cv",5,1,6.77590486105253,-1.07669215786637,-4.99995231821396,-2.79633366462922
"cv",5,2,3.47410737299401,-1.07667399171227,-4.99999318849729,-2.69293862554135
"cv",5,3,10.7830130592239,-0.990716829785191,-2.92490330416828,-2.74131044390495
"cv",5,4,6.87945813603823,-1.06187110503636,-4.99998612319121,-2.69580154791527
"cv",5,5,14.7403860324316,-3.30463082526012,-4.99999999862865,-2.67383895111866
"cv",5,6,7.03323537902919,-1.07664906797011,-4.99977785645528,-2.81042643529483
"cv",5,7,5.87091899923896,-1.07667093734203,-4.99999741954909,-2.70960790439296
"cv",5,8,3.47080019653805,-1.07667206096189,-4.99999900461908,-2.69288926589669
"cv",10,1,3.6003280791112,-0.193648300778086,-3.28776883233946,-3.44413632988478
"cv",10,2,15.6415683474113,0.0738456488580427,-3.38818692730618,-3.91348123075509
"cv",10,3,10.2907373412655,-0.660172600085507,-2.87135790477081,-3.54761691505533
"cv",10,4,3.42280791923433,-0.210703726259924,-3.27753706259517,-3.45675411728745
"cv",10,5,12.0394830831346,-0.429464461521754,-2.92519129418794,-3.0933586614711
"cv",10,6,11.5179923027352,-0.218613871755974,-3.23669250612563,-3.46313928612476
"cv",10,7,9.83950612233513,-0.208513566710763,-3.59616721543111,-3.39685263514436
"cv",10,8,6.69661053799569,-0.203862000084122,-3.38332245268056,-3.43652886841697
