"","","","","par1","par2","par3"
"cv",5,1,9.91612522470664,-0.316225484736719,-4.99999995628624,-2.75780512622665
"cv",5,2,3.88425762631881,-0.286897337953471,-4.11568098849,-2.84463803335751
"cv",5,3,7.03800943811659,-0.321396410106191,-4.99999999985316,-2.80580069813961
"cv",5,4,10.6599981806507,-0.213556332439025,-4.17902352921329,-3.08524412110997
"cv",5,5,13.303302059342,-4.0636220023517,-4.99999999449636,-2.83211106790855
"cv",5,6,3.53105800022693,-0.321922558782639,-4.99999999107473,-2.81235553031077
"cv",5,7,8.3417782595796,-0.336407471351039,-4.9999999919587,-2.73439208606901
"cv",5,8,10.4063633671432,-0.320033868413348,-4.99999999044631,-2.80896292712261
"cv",10,1,13.5740061555471,-0.774642134191505,-3.04195944273833,-3.31064521388063
"cv",10,2,5.71636594107472,-0.723080958305999,-2.84760516434538,-3.38237768616347
"cv",10,3,23.2675757188802,-0.770505828478248,-2.43704103134536,-3.53608381715202
"cv",10,4,11.7756940370565,-0.516097655384948,-2.82746107322609,-3.40956612211892
"cv",10,5,10.0226398027787,-0.737414751125731,-2.87207876735237,-3.35483500173381
"cv",10,6,3.41081414667248,-0.729500157570273,-2.83729533831066,-3.36786510739857
"cv",10,7,22.4959079940978,-0.891749660556875,-2.84679322264851,-3.32271902835867
"cv",10,8,3.75932607868,-0.731643670311421,-2.8602888730266,-3.37587568701458
