"","","","","par1","par2","par3"
"cv",5,1,7.75797152463153,1.99471219735176,-3.3041411926196,-4.99996656020425
"cv",5,2,16.6619564523385,1.97615979726673,-4.05770090691433,-4.99999668768208
"cv",5,3,4.56671289202272,1.97486552189451,-2.98126894712144,-4.99997817809451
"cv",5,4,3.430968704166,1.96320779282343,-3.59958289477834,-4.99987620661581
"cv",5,5,16.6977216363826,1.97379059636336,-4.07288493716854,-4.99997904525533
"cv",5,6,7.3444936011453,2.00724680549287,-3.94224391613482,-4.99998366906218
"cv",5,7,16.6339178427857,1.97579044576943,-3.97016341897855,-4.99945489121498
"cv",5,8,11.5129654651702,-4.99984910705696,-2.56848719340381,-4.99999983150812
"cv",10,1,17.518830296707,1.16401737462997,-2.30465919468811,-4.37517501007565
"cv",10,2,4.11137136255594,1.51100760623455,-2.10652106176379,-4.86531059115757
"cv",10,3,3.8838006745389,1.35019143201712,-2.15377562956038,-4.6914453189208
"cv",10,4,14.8605184406342,1.49208802285865,-2.12715536555965,-4.9996123666335
"cv",10,5,10.2609600935462,1.45662000162655,-2.12533743492594,-4.81197972353997
"cv",10,6,31.1633191072559,-4.99604239023575,-2.31861793213188,-4.99999970541894
"cv",10,7,13.2547085831216,1.46443971487931,-2.07483988512995,-4.9069271738741
"cv",10,8,16.5388402809428,1.44666644511229,-2.10479884403831,-4.84105131895654
