"","","","","par1","par2","par3"
"cv",5,1,10.3031324471901,2.00647247640996,-2.07615404766269,-4.99997560059131
"cv",5,2,5.42904652418664,1.92191722753326,-1.95492090527338,-4.99998386866171
"cv",5,3,4.34191434906355,1.94785246792593,-1.83796378753439,-4.99970982972224
"cv",5,4,4.06558090931209,1.9782334098628,-1.9441531245759,-4.99959636397735
"cv",5,5,4.89926511526799,1.97104293447738,-1.97307398150369,-4.99952213624205
"cv",5,6,5.00829080441568,1.95922712409424,-2.02673446954415,-4.99997755791778
"cv",5,7,5.32583236207872,1.91336268690964,-1.93052378227267,-4.99994581054165
"cv",5,8,16.8074516862036,2.07983686183376,-2.54638188717414,-4.99979399613327
"cv",10,1,23.0954678229257,1.40689873956369,-2.33244220033726,-3.92321908087955
"cv",10,2,24.9113446641993,1.01925545820667,-2.36850192015979,-3.5447747282866
"cv",10,3,24.0298932955278,1.6062190150189,-2.04620237859757,-4.45300317330508
"cv",10,4,17.017612289922,1.11425874846354,-2.3464397794306,-3.60021122045689
"cv",10,5,34.0768929375573,1.03851640233217,-2.52667264073775,-3.46454000498715
"cv",10,6,7.72235713167628,1.01743742979499,-2.33767773263447,-3.53961823223389
"cv",10,7,31.3442434063859,1.06023471181376,-1.79839068571359,-3.88464686144617
"cv",10,8,29.3362118705142,0.948695750357046,-2.42865040596908,-3.48601239112607
