"","","","","par1","par2","par3"
"cv",5,1,3.39404811681762,-0.658190194682592,-2.13728396460774,-4.10593981988824
"cv",5,2,6.87006327806306,-0.619687445610786,-2.10157380956005,-4.09759102191514
"cv",5,3,18.8328365696742,-0.800163168798458,-1.83166341912393,-4.9999991088627
"cv",5,4,9.58819644489459,-0.630775039033686,-2.11423568590092,-4.19726634272401
"cv",5,5,19.0056624384767,-0.722214111218369,-2.29034369097284,-4.0149357698754
"cv",5,6,15.303296395059,-0.715791993147611,-2.11897782780384,-4.1300360410584
"cv",5,7,9.85611545532093,-0.674324878372675,-2.11609977997343,-4.15228174447983
"cv",5,8,15.4437237413372,-0.682961034818763,-2.11649929354359,-4.14765135298812
"cv",10,1,3.30171865459895,-0.92859955176591,-1.96746258247823,-4.99999999622468
"cv",10,2,9.90944707580887,-0.932291350483054,-2.01542075849879,-4.99999996064646
"cv",10,3,3.33195363146858,-0.929685239819392,-1.97010794421037,-4.99999999364446
"cv",10,4,11.5189516811068,-0.927088870485152,-1.96532768088153,-4.99999694674092
"cv",10,5,35.5377930145041,-0.368000993215879,-2.17292598612466,-4.99999947725421
"cv",10,6,3.38305400190757,-0.925504804135737,-1.97558280476026,-4.99999998959267
"cv",10,7,3.3063879469661,-0.928192043714283,-1.84193222800318,-4.99999999223603
"cv",10,8,3.29945310032567,-0.928191871928466,-1.96724876108907,-4.99999998597245
