"","","","","par1","par2","par3"
"cv",5,1,17.2336841927678,1.9850633376358,-4.87684652363165,-4.99999968157276
"cv",5,2,8.11429801778469,2.01351580600433,-4.99997235486764,-4.99999068391649
"cv",5,3,3.97127957161787,2.02419096616424,-4.99971396320053,-4.99999349094048
"cv",5,4,10.2160434993243,2.01265894522253,-4.99960990159105,-4.99997778756965
"cv",5,5,5.39769514127425,2.03413626193361,-4.77588607662423,-4.99999988118603
"cv",5,6,7.63818618666956,1.86043884006235,-3.82180090111344,-4.99994695770585
"cv",5,7,3.47886400722192,2.00805923925712,-4.99991112138162,-4.99999919091652
"cv",5,8,4.81280873056758,2.0069658046304,-4.99920526018622,-4.99999922395156
"cv",10,1,21.1955185270754,1.8474851297996,-3.44853894459229,-4.99999902435997
"cv",10,2,6.70524224149124,1.47193024614171,-3.12889289754459,-4.51758650838217
"cv",10,3,10.8768644546682,1.47703698210646,-2.89319948892823,-4.48608836148765
"cv",10,4,3.4191974328257,1.47922797788751,-3.15190759738433,-4.51115346472362
"cv",10,5,33.449200267188,1.34779505336839,-4.04833099815369,-4.16570744170599
"cv",10,6,4.49648048463317,1.4805581643507,-3.29448299245605,-4.4368647901995
"cv",10,7,13.3001702806115,1.47304590203191,-3.07247464563285,-4.55263252656225
"cv",10,8,11.5132076223094,1.32206301584586,-2.54319399847681,-4.99996180493638
