"participant","leaveoutindex","reward","environment","horizon","kError","beta","tau"
5,2,"Best","Rough",40,7.15288219257545,0.006737959785818,0.00673797888349878
5,3,"Best","Rough",40,5.10053244741909,0.138777342580097,0.00673798832414663
5,4,"Best","Rough",40,6.84761478647021,0.00673796681820766,0.00673795107211569
6,1,"Best","Rough",20,6.14050283458544,0.216395953330873,0.00673795428094558
6,2,"Best","Rough",20,6.99441634513814,0.0067379698294334,0.0144748001946116
6,3,"Best","Rough",20,7.41134822770803,0.00675392849446951,0.01436679159124
6,4,"Best","Rough",20,0.0067379483352184,0.130006339276047,0.187248550539428
6,1,"Best","Rough",40,7.77629159226725,0.178823711091557,0.00819791838788872
6,2,"Best","Rough",40,9.17324449575788,0.178517712498773,0.00673839892461027
6,3,"Best","Rough",40,7.51007455432132,0.200799922425847,0.00673794797169565
6,4,"Best","Rough",40,6.50726797063829,0.235676914366789,0.0117897024625326
7,1,"Best","Smooth",20,0.216677465146981,20.5180477024045,0.138091690584122
7,2,"Best","Smooth",20,0.0547074908218608,52.281952983036,0.117664465382783
7,3,"Best","Smooth",20,0.0684102993037858,61.4656012858055,0.595657778641285
7,4,"Best","Smooth",20,1.37862222443072,23.4379855175771,0.0731694652755169
7,1,"Best","Smooth",40,1.95083867078479,0.386175402802246,0.0628601639927472
7,2,"Best","Smooth",40,2.24277726641794,0.404531465380692,0.0556153201568002
7,3,"Best","Smooth",40,2.35982729557881,0.451173925401349,0.0582618974690315
7,4,"Best","Smooth",40,1.69118890267666,0.419757494674886,0.0546599536942084
8,1,"Best","Smooth",20,2.12768006454922,0.22045060363309,0.133888667297043
8,2,"Best","Smooth",20,10.862437528346,0.316019660694733,0.00763411099925551
8,3,"Best","Smooth",20,1.99214713150062,0.13867663348257,0.108993017009269
8,4,"Best","Smooth",20,1.65596746084737,0.195888042246822,0.163248101613303
8,1,"Best","Smooth",40,1.45178317728373,2.36888357081364,0.00806921536563774
8,2,"Best","Smooth",40,1.15848394854066,0.400143381193677,0.0732059409409277
8,3,"Best","Smooth",40,1.78437566843446,0.46603373309819,0.0636714798175647
8,4,"Best","Smooth",40,0.835757655664221,0.382822023651059,0.0851487595552088
9,1,"Cumulative","Rough",20,0.00684296693922268,0.0740965104842559,0.00673794887818575
9,2,"Cumulative","Rough",20,4.10402093165943,0.124323243730145,0.00673795504015911
9,3,"Cumulative","Rough",20,4.05790125108751,0.120949729785568,0.00673795295499697
9,4,"Cumulative","Rough",20,4.12579751123497,0.121045253186913,0.00673795031169665
9,1,"Cumulative","Rough",40,5.49960261699798,0.15806587158175,0.00673795406851109
9,2,"Cumulative","Rough",40,6.00741885964584,0.136899700387562,0.00673868875368304
9,3,"Cumulative","Rough",40,5.55179602724636,0.157551142857518,0.00673794988706308
9,4,"Cumulative","Rough",40,5.16996443214253,0.18324777643422,0.00673794899538759
10,1,"Cumulative","Rough",20,9.65165576952436,0.0490238372828659,0.00673798464556905
10,2,"Cumulative","Rough",20,8.85454578669939,0.0943743718348028,0.00673795336201718
10,3,"Cumulative","Rough",20,11.42180648113,0.0353261376970629,0.0067379664750249
10,4,"Cumulative","Rough",20,7.61375834454615,0.239106270000834,0.00673796708837642
10,1,"Cumulative","Rough",40,11.8484542814345,0.030261026129841,0.00673795164538268
10,2,"Cumulative","Rough",40,11.2374474279264,0.0470935858524415,0.00673794988260182
10,3,"Cumulative","Rough",40,10.7767910412059,0.205179529581528,0.00673795132832016
10,4,"Cumulative","Rough",40,13.3197494582807,0.0465836999959285,0.00673795191690381
11,1,"Cumulative","Smooth",20,0.483127799762463,0.270177570196199,0.00676067301066515
11,2,"Cumulative","Smooth",20,0.872237928272026,0.302986650911221,0.00677501018004584
11,3,"Cumulative","Smooth",20,0.7713954690409,0.280354405959316,0.0067458053020262
11,4,"Cumulative","Smooth",20,0.292857345661896,9.3712848937577,0.11284792684012
11,1,"Cumulative","Smooth",40,22.431075014875,1.19475626769356,0.0109564659443633
11,2,"Cumulative","Smooth",40,12.9759792395761,0.469151671589061,0.00677131451750525
11,3,"Cumulative","Smooth",40,15.4125615472076,12.9234217433535,0.141316809160634
11,4,"Cumulative","Smooth",40,13.7692574513076,0.572073382614098,0.0101392183183008
12,1,"Cumulative","Smooth",20,0.725823720292491,0.196566601226406,0.44033274929059
12,2,"Cumulative","Smooth",20,14.8296088667115,0.160834344088021,0.00673799224426632
12,3,"Cumulative","Smooth",20,0.321795247937186,4.42697934285559,0.0526299350865859
12,4,"Cumulative","Smooth",20,15.9871230727182,0.178705343353484,0.00673821645909593
12,1,"Cumulative","Smooth",40,0.00673800059601882,0.208450558919857,0.193134646559603
12,2,"Cumulative","Smooth",40,0.00674035557775127,0.181918710858652,0.23477385132849
12,3,"Cumulative","Smooth",40,0.00674101623346315,0.236857743052541,0.330852468100396
12,4,"Cumulative","Smooth",40,0.364883873813154,0.459851273681347,0.475797768049971
13,1,"Best","Rough",20,2.72633696007742,56.8807567509182,0.0378670602627077
13,2,"Best","Rough",20,0.169686512746343,15.9410714792636,0.0256855740781797
13,3,"Best","Rough",20,0.0748361747781768,141.457718833058,0.0277904724882706
13,4,"Best","Rough",20,0.0647392448754156,44.760214919148,0.00813403432213332
13,1,"Best","Rough",40,4.16904998177361,13.1205673093713,0.0127635384356391
13,2,"Best","Rough",40,1.67009867887017,27.8867458058073,0.0406777265112803
13,3,"Best","Rough",40,0.00724238639639235,1.53603902453683,0.0348422488131739
13,4,"Best","Rough",40,0.158548731305106,48.5275375206215,2.45494161884777
14,1,"Best","Rough",20,4.34789379453018,46.7202134896156,4.15472802700102
14,2,"Best","Rough",20,6.21831389014116,38.1215176042879,2.90137979052143
14,3,"Best","Rough",20,47.5934494018029,44.5690320928737,0.0632270961179714
14,4,"Best","Rough",20,0.224060847555243,1.48277119529399,0.0117221841941837
14,1,"Best","Rough",40,1.02073400065255,0.288799794165144,0.00746882169387088
14,2,"Best","Rough",40,1.22887920247771,0.272507722564424,0.0456769240186933
14,3,"Best","Rough",40,11.940578803276,0.7716667101735,0.0073604133613365
14,4,"Best","Rough",40,0.738439084319464,0.272875283058561,0.00673999258517554
15,1,"Best","Smooth",20,0.481326835070464,0.262014373963082,0.0067477866927634
15,2,"Best","Smooth",20,0.489786935873907,0.262692868655434,0.00678834198544895
15,3,"Best","Smooth",20,1.54393785418879,1.12892227993294,0.0153725552978895
15,4,"Best","Smooth",20,0.902839454660868,0.287621804683298,0.00673796112378263
15,1,"Best","Smooth",40,0.00673826160828128,0.245391587019978,0.235587538181036
15,2,"Best","Smooth",40,0.00673894411330064,0.31179841661668,0.269942201838841
15,3,"Best","Smooth",40,0.0067572559213204,0.321019138329524,0.30711443878664
15,4,"Best","Smooth",40,4.70855911272598,0.690460300676503,0.050099599418621
16,1,"Best","Smooth",20,2.94950714252545,36.9779698711033,0.0414529287082894
16,2,"Best","Smooth",20,0.0104865258212771,54.4148413527222,97.0134312629001
16,3,"Best","Smooth",20,0.0101523006985719,48.7277362905034,97.0757661411514
16,4,"Best","Smooth",20,4.87878339785329,43.779997437172,8.79663454391634
16,1,"Best","Smooth",40,0.0442188586087744,129.990505847762,0.247390226228376
16,2,"Best","Smooth",40,0.330902746050103,81.3477639149763,22.4835348295877
16,3,"Best","Smooth",40,0.0102489413201888,46.4222084377393,30.4962374991398
16,4,"Best","Smooth",40,0.0231395496712335,49.2736133634131,30.2721338573171
17,1,"Cumulative","Rough",20,3.54959874441565,50.3394243434805,8.18920130078879
17,2,"Cumulative","Rough",20,6.79600415684259,45.661678339041,6.05199971114289
17,3,"Cumulative","Rough",20,4.2078489361362,49.9825328571747,2.330092196264
17,4,"Cumulative","Rough",20,0.0834681421455933,7.33685638782444,0.0113825813336457
17,1,"Cumulative","Rough",40,20.4190518341294,44.1636891418529,0.380786552781548
17,2,"Cumulative","Rough",40,1.47449725036625,57.1997490630401,11.6425252176979
17,3,"Cumulative","Rough",40,2.80974163829931,42.3502838131137,9.82683154654501
17,4,"Cumulative","Rough",40,79.0918062983957,43.0670531315991,0.0258833963079125
18,1,"Cumulative","Rough",20,4.55406549157302,0.161657847530137,0.0123100324407546
18,2,"Cumulative","Rough",20,7.73837206642648,0.0866870062585796,0.0067382124851258
18,3,"Cumulative","Rough",20,4.71025116447176,0.183273135888272,0.00673831108214757
18,4,"Cumulative","Rough",20,4.58133745865855,0.142516144436939,0.0119139329012927
18,1,"Cumulative","Rough",40,3.07139861855528,0.0865864915059288,0.0187265372921504
18,2,"Cumulative","Rough",40,3.30132809637157,0.130129100228349,0.0123299482090312
18,3,"Cumulative","Rough",40,4.98246820897177,0.130540986782141,0.00673796837909161
18,4,"Cumulative","Rough",40,3.09701331072405,0.0871602468237311,0.0186313720508997
19,1,"Cumulative","Smooth",20,7.41823513123258,1.14704398213014,0.0587184662234088
19,2,"Cumulative","Smooth",20,1.82858545929259,25.1976449056273,0.0140345880870991
19,3,"Cumulative","Smooth",20,11.5457474997449,3.52694153393053,0.0804753619284508
19,4,"Cumulative","Smooth",20,1.62090545281049,0.969622781649464,0.472843353365924
19,1,"Cumulative","Smooth",40,22.774722166559,1.43652842288868,0.00825274481083202
19,2,"Cumulative","Smooth",40,8.56054619844972,0.520871347007466,0.00870539849658843
19,3,"Cumulative","Smooth",40,21.1419524026802,2.05257365765172,0.01488572152821
19,4,"Cumulative","Smooth",40,14.5581842790469,0.623276651012356,0.00837590366502109
20,1,"Cumulative","Smooth",20,0.05338418629063,8.50473008545091,0.184698930531015
20,2,"Cumulative","Smooth",20,0.0607524061979443,3.43856945206808,0.111174837753464
20,3,"Cumulative","Smooth",20,0.0387933680069226,18.332970870302,0.557000935659277
20,4,"Cumulative","Smooth",20,9.01994139762819,37.3679887803614,0.0123665528180506
20,1,"Cumulative","Smooth",40,0.0374180184482179,6.26185754231997,0.0520510419150863
20,2,"Cumulative","Smooth",40,0.865316420598967,3.0807189507847,0.0129873939921527
20,3,"Cumulative","Smooth",40,3.54762641701905,35.188861062063,0.282752630382186
20,4,"Cumulative","Smooth",40,0.0249072651618976,27.0480687595005,0.198934333611616
21,1,"Best","Rough",20,0.0509857125600807,28.5102797632697,0.138584458619761
21,2,"Best","Rough",20,0.140855020317621,43.1104823256151,0.356287466664649
21,3,"Best","Rough",20,0.0439068532175838,39.8547548000245,0.0246514315575662
21,4,"Best","Rough",20,0.772973183588638,62.3927341827996,0.240653358335957
21,1,"Best","Rough",40,3.98593886839967,0.409289294159318,0.014903970235557
21,2,"Best","Rough",40,4.0043040494491,0.448590742298768,0.0246451721049846
21,3,"Best","Rough",40,2.2823757463782,0.327690225656759,0.0368794813969541
21,4,"Best","Rough",40,2.240311948577,0.325239855556518,0.0361780272278069
22,1,"Best","Rough",20,0.053573001901226,5.69699971895578,0.31958395190236
22,2,"Best","Rough",20,0.0252264606227837,132.463087734515,0.0423354563596256
22,3,"Best","Rough",20,0.148690992542388,14.2497727082084,0.715315363433619
22,4,"Best","Rough",20,0.715255991304566,0.4923578668607,0.010920195107738
22,1,"Best","Rough",40,0.279742299385402,109.700528182336,0.240869609357193
22,2,"Best","Rough",40,0.011814914545786,72.5857550334372,0.201841532517685
22,3,"Best","Rough",40,4.50612276357808,9.59238837342235,0.0343093667727459
22,4,"Best","Rough",40,0.151045867416214,18.032948208168,0.0959042836471442
23,1,"Best","Smooth",20,8.35444867638855,0.241870270632977,0.00673863410609718
23,2,"Best","Smooth",20,4.94503680666428,0.0302352014843261,0.0294972982249015
23,3,"Best","Smooth",20,4.20642543512509,0.0433062896667612,0.0322527892783746
23,4,"Best","Smooth",20,4.50058523993845,0.0484491820328893,0.0322498312614724
23,1,"Best","Smooth",40,7.56429378909799,0.263354095617823,0.00674923941251866
23,2,"Best","Smooth",40,4.45763046189938,0.177288020162732,0.0234474364138818
23,3,"Best","Smooth",40,4.67058015827224,0.21735467129518,0.0181427746194027
23,4,"Best","Smooth",40,3.434744121629,0.163726820676555,0.0265081804323173
24,1,"Best","Smooth",20,0.0775478403348436,0.006737947008172,0.197192084372325
24,2,"Best","Smooth",20,0.164623238686325,0.00673794786280745,0.196935488622467
24,3,"Best","Smooth",20,0.0881145744088322,0.00673794700659699,0.197000434043622
24,4,"Best","Smooth",20,0.0758239696448916,0.0072456438426474,0.151745415658016
24,1,"Best","Smooth",40,0.124296226629606,0.00673794700110577,0.411968633965696
24,2,"Best","Smooth",40,3.13293432334279,0.0760273576624376,0.174800348536522
24,3,"Best","Smooth",40,1.74928884989428,0.117065530803532,0.220771905027635
24,4,"Best","Smooth",40,0.0828232090824806,0.00673794701928583,0.399510377145532
25,1,"Cumulative","Rough",20,0.251606582177754,102.133533664548,0.0767898719393293
25,2,"Cumulative","Rough",20,0.477185266764146,42.4077926432558,0.0486464061627578
25,3,"Cumulative","Rough",20,0.244713082536716,29.1199076739285,0.42170035997558
25,4,"Cumulative","Rough",20,0.0382550635070188,8.10654935265034,0.308934659411754
25,1,"Cumulative","Rough",40,2.85440310170284,1.1960075440881,0.172047880091432
25,2,"Cumulative","Rough",40,2.11886568818669,2.25543302453206,0.477870099805644
25,3,"Cumulative","Rough",40,2.61029097892275,1.77703766258441,0.288865655961165
25,4,"Cumulative","Rough",40,0.521113697312872,43.8099618267323,0.625793119209305
26,1,"Cumulative","Rough",20,0.00906909497334148,47.5715033427108,57.1975623842681
26,2,"Cumulative","Rough",20,16.7590410345,44.8048364605048,0.680822330041072
26,3,"Cumulative","Rough",20,6.8927272982097,0.330211162485161,0.0134508633706568
26,4,"Cumulative","Rough",20,5.37843609423145,45.3515573065314,6.26852323123172
26,1,"Cumulative","Rough",40,0.0775455697242332,41.7811532735786,0.00852724211875237
26,2,"Cumulative","Rough",40,0.771296528177136,36.5722485431863,0.0652306989887173
26,3,"Cumulative","Rough",40,0.906262243957969,14.589669639689,0.0717187027273365
26,4,"Cumulative","Rough",40,0.0572276235137306,2.26939328127278,0.00792637165767802
27,1,"Cumulative","Smooth",20,3.35317195450943,0.00673795429991225,0.0492935283904233
27,2,"Cumulative","Smooth",20,1.51188734086984,0.124752321197085,0.0472176989486046
27,3,"Cumulative","Smooth",20,0.00673801573859967,0.00673794762660546,0.112272623979167
27,4,"Cumulative","Smooth",20,1.44988068221283,0.0067379473098813,0.0826389715349059
27,1,"Cumulative","Smooth",40,2.69961282596741,0.147355949450922,0.0310104732329364
27,2,"Cumulative","Smooth",40,4.63843708542062,0.203687304119937,0.0210991787958174
27,3,"Cumulative","Smooth",40,4.4034209509249,0.218307871000566,0.0187380464884595
27,4,"Cumulative","Smooth",40,3.41175773662962,0.186659863150745,0.0268060794474867
28,1,"Cumulative","Smooth",20,0.0136749016928908,67.6108391749124,0.188877787172159
28,2,"Cumulative","Smooth",20,6.07425000889773,33.1148711416152,0.0614616923870732
28,3,"Cumulative","Smooth",20,0.00867120974738554,107.950429418546,0.965468966236363
28,4,"Cumulative","Smooth",20,0.105023094531207,30.374304093546,0.598994809169856
28,1,"Cumulative","Smooth",40,3.50642508064755,40.0782217471479,5.56482229542311
28,2,"Cumulative","Smooth",40,2.37108993632133,0.40468470086729,0.0168770526525069
28,3,"Cumulative","Smooth",40,9.40306159475635,39.2614493962543,1.11589559890462
28,4,"Cumulative","Smooth",40,4.50741850236553,46.3540023131185,3.47942271146006
29,1,"Best","Rough",20,11.4056802785927,0.648878198540936,0.0125178814626169
29,2,"Best","Rough",20,7.70506967868222,0.48290715916933,0.0190080127683615
29,3,"Best","Rough",20,0.00793801032616778,142.20493554909,0.0290679145167931
29,4,"Best","Rough",20,5.81280047047567,0.627356092694847,0.0437970253747801
29,1,"Best","Rough",40,0.0658783095996105,3.18639686387635,0.0786763680515838
29,2,"Best","Rough",40,0.363303998876476,1.60617828675784,0.0426641352838469
29,3,"Best","Rough",40,0.0403311365376758,1.17157195241616,0.012355419011955
29,4,"Best","Rough",40,0.0103104330539016,83.7027967743718,0.0314153958841103
30,1,"Best","Rough",20,39.8842075540253,43.7870581098249,0.152222617073703
30,2,"Best","Rough",20,89.8161371679776,27.9743855274693,0.0192117946822938
30,3,"Best","Rough",20,17.2412063974425,44.8667128771175,0.478868373504299
30,4,"Best","Rough",20,0.0125488722493311,8.24580371719186,0.535723044420054
30,1,"Best","Rough",40,0.441557610910296,2.33208158176449,0.0503344410062766
30,2,"Best","Rough",40,0.183336878569313,5.17649579617377,0.0614036430046354
30,3,"Best","Rough",40,0.600727702669991,20.1356624310455,0.283779026231609
30,4,"Best","Rough",40,1.77097374794379,40.9941221600717,0.0446724753609885
31,1,"Best","Smooth",20,0.0889994745666954,22.1668237591213,0.0385778521034129
31,2,"Best","Smooth",20,1.45259808084702,3.86745611071466,0.00747935559077491
31,3,"Best","Smooth",20,0.164872571085562,1.10705991310766,0.0267445933338491
31,4,"Best","Smooth",20,0.820722388363527,6.05049050806182,0.0247745347284227
31,1,"Best","Smooth",40,0.558135786888786,11.8692531822855,0.149474965111034
31,2,"Best","Smooth",40,4.92563621860319,2.73001099954098,0.0119270364998114
31,3,"Best","Smooth",40,0.11803186662468,52.3888532493454,0.0737517329256195
31,4,"Best","Smooth",40,0.0137646256730137,3.57985471984238,0.0163803775306416
32,1,"Best","Smooth",20,0.0835303391995083,39.7601343923875,0.0591817135989848
32,2,"Best","Smooth",20,0.13255958382949,85.9208745545397,0.149158991684551
32,3,"Best","Smooth",20,0.0311847558834929,80.8038764197453,0.0343276742077662
32,4,"Best","Smooth",20,0.113697950981082,6.6648708339861,0.394910971649735
32,1,"Best","Smooth",40,1.63159630804867,6.55676298531962,0.016823633192871
32,2,"Best","Smooth",40,0.0356775234386359,33.436509635617,0.31914226242426
32,3,"Best","Smooth",40,0.0712779118586632,2.91751921371682,0.0110467861077863
32,4,"Best","Smooth",40,0.0898550347165527,20.3427505458951,0.596203052089016
33,1,"Cumulative","Rough",20,1.65154007549422,0.24840695764023,0.156954807097062
33,2,"Cumulative","Rough",20,6.05056993598424,0.288627461772925,0.060580923815538
33,3,"Cumulative","Rough",20,0.00673799768740193,0.14537724259185,0.18653532844101
33,4,"Cumulative","Rough",20,39.5724082632878,1.88924363178288,0.00699220241328587
33,1,"Cumulative","Rough",40,1.53420643881628,46.7487708891476,12.7375271158849
33,2,"Cumulative","Rough",40,2.09337500631638,52.079858616733,8.05360445001246
33,3,"Cumulative","Rough",40,0.984298105676569,51.3901112470321,16.8331885912555
33,4,"Cumulative","Rough",40,1.8290425114181,47.4271981165498,13.1198440195946
34,1,"Cumulative","Smooth",20,0.103342627158755,2.05599879218337,0.0483508950780085
34,2,"Cumulative","Smooth",20,0.201003030208843,74.1854965725051,0.538728795129128
34,3,"Cumulative","Smooth",20,0.440448954953357,86.8230712371229,0.350639919114866
34,4,"Cumulative","Smooth",20,0.1585244326257,3.57427481754738,0.10031463343219
34,1,"Cumulative","Smooth",40,0.0200271499939167,7.9652562593949,0.0827835543390108
34,2,"Cumulative","Smooth",40,0.213677579968928,3.77187856944736,0.0662859410441493
34,3,"Cumulative","Smooth",40,0.510699465792349,2.26812970021753,0.0310628825095147
34,4,"Cumulative","Smooth",40,0.634667573560081,4.49626132049829,0.199191318002451
35,1,"Cumulative","Smooth",20,0.185922726682169,43.3338097401313,0.0703118053703578
35,2,"Cumulative","Smooth",20,0.43559677969419,24.9764056335095,0.336279648589864
35,3,"Cumulative","Smooth",20,0.007997599149963,82.7404568616535,0.161674511258161
35,4,"Cumulative","Smooth",20,0.0121269955133287,46.1584831206648,0.676208843240576
35,1,"Cumulative","Smooth",40,0.0314894205119511,0.64186264313072,0.0255972370830561
35,2,"Cumulative","Smooth",40,0.078152066955933,16.7206896051563,0.0853517743049408
35,3,"Cumulative","Smooth",40,1.12187100834806,2.04404349329491,0.0540460555394947
35,4,"Cumulative","Smooth",40,0.448821498094672,14.836425525226,0.250532028199917
36,1,"Best","Rough",20,0.0701428237084403,2.29039399493204,0.0157071099622926
36,2,"Best","Rough",20,0.701967620320818,40.5877241152608,0.125080757047073
36,3,"Best","Rough",20,2.02391002903024,13.7162238165604,0.268547900792406
36,4,"Best","Rough",20,1.37070238936913,15.1766662748528,0.0181896562477375
36,1,"Best","Rough",40,0.7982126821644,65.2840599063951,15.7068511287248
36,2,"Best","Rough",40,1.77714009327322,51.3230641988519,8.82632230516697
36,3,"Best","Rough",40,0.0116926506027421,29.3163777004337,0.0756770312149981
36,4,"Best","Rough",40,3.88878601652014,33.0702763594179,3.01668250310895
37,1,"Best","Rough",20,1.65264557503686,0.00673794724934637,0.0482932317612937
37,2,"Best","Rough",20,2.90772170653623,0.00673794886247999,0.0228999291418474
37,3,"Best","Rough",20,1.10602390425721,0.00673794731230069,0.0604298314347935
37,4,"Best","Rough",20,4.54105159377627,0.00673795075597245,0.0118849852344282
37,1,"Best","Rough",40,2.00852960662568,0.00673794704180904,0.0279499044035935
37,2,"Best","Rough",40,2.84817922751316,0.00673794774074562,0.0297249235148395
37,3,"Best","Rough",40,3.38291681605032,0.00673794908404505,0.0230308985023776
37,4,"Best","Rough",40,2.90450611201052,0.00673794811874794,0.0234003050121359
38,1,"Best","Smooth",20,0.0536252137055835,1.09328576764215,0.0282310061863614
38,2,"Best","Smooth",20,0.0100634179829519,8.72897672621133,0.0411145789858025
38,3,"Best","Smooth",20,0.00820262354177699,2.78649676662258,0.0167866765353364
38,4,"Best","Smooth",20,0.00697317960095128,9.91214209978975,0.218844558697405
38,1,"Best","Smooth",40,0.0584326755948248,66.5064805527333,2.60833240656701
38,2,"Best","Smooth",40,0.183187469432264,5.79159166739009,0.0397187938028911
38,3,"Best","Smooth",40,3.46494391670093,4.64124448432529,0.011931985401643
38,4,"Best","Smooth",40,1.1243171020444,73.8995958466634,0.018702300156439
39,1,"Best","Smooth",20,1.71884034966239,0.880431687038523,0.384424627631862
39,2,"Best","Smooth",20,3.72074939986461,8.22080756909161,1.48408904220729
39,3,"Best","Smooth",20,0.257705464871821,44.1251894987344,0.0218443465107028
39,4,"Best","Smooth",20,1.51515502558407,69.3829303013699,7.45972450991082
39,1,"Best","Smooth",40,1.30999017984443,44.2221484616217,14.9691585469428
39,2,"Best","Smooth",40,76.6806902475772,39.9341818330492,0.0216722151532291
39,3,"Best","Smooth",40,104.397924823926,44.5050701215086,0.0129135134042477
39,4,"Best","Smooth",40,103.270465531231,40.4811407618157,0.0101637497911764
40,1,"Cumulative","Rough",20,0.754692082179322,116.923887424194,9.4462414563896
40,2,"Cumulative","Rough",20,25.9643005616898,43.3322978749957,0.212688456945748
40,3,"Cumulative","Rough",20,0.0558535004539837,0.803740522468424,0.0117606777094498
40,4,"Cumulative","Rough",20,73.6246818382559,44.1803334990963,0.0270574277425823
40,1,"Cumulative","Rough",40,34.338930969964,2.40227713419198,0.00965540218633226
40,2,"Cumulative","Rough",40,15.9944139648702,1.64036144912982,0.0218523024125338
40,3,"Cumulative","Rough",40,7.29832197235312,1.35182628992983,0.069187212178537
40,4,"Cumulative","Rough",40,28.3264531412375,1.63651506085968,0.00749355485287137
41,1,"Cumulative","Rough",20,1.06555607793774,0.243026242037835,0.0371969081695849
41,2,"Cumulative","Rough",20,1.0834266760228,0.247791165488258,0.0313812101225494
41,3,"Cumulative","Rough",20,1.87618244348142,0.267573591884865,0.0378158994234054
41,4,"Cumulative","Rough",20,1.51476181220858,0.312820594282988,0.00773664091226564
41,1,"Cumulative","Rough",40,27.7232745658086,1.82558465084511,0.00710828032592996
41,2,"Cumulative","Rough",40,15.3592336705076,0.842061712520725,0.00981376763464302
41,3,"Cumulative","Rough",40,10.4385779711407,0.689015230353472,0.0137718234831401
41,4,"Cumulative","Rough",40,6.57199267713401,0.995424003130026,0.0610387728680356
42,1,"Cumulative","Smooth",20,6.33057252107096,0.238513692473646,0.00673800414927903
42,2,"Cumulative","Smooth",20,7.33900106066908,0.160858713332799,0.00673800488068983
42,3,"Cumulative","Smooth",20,7.53108328548463,0.16558110178955,0.00673795394936722
42,4,"Cumulative","Smooth",20,7.3790348102041,0.164332885669143,0.00673805731965849
42,1,"Cumulative","Smooth",40,8.48456978927813,0.185512697217286,0.00673794841036936
42,2,"Cumulative","Smooth",40,11.047376501772,0.00879975899127747,0.0067380929375147
42,3,"Cumulative","Smooth",40,5.52388872639035,0.262578728772247,0.00673812113427291
42,4,"Cumulative","Smooth",40,8.62758199229673,0.185976796577696,0.00673858183686706
43,1,"Cumulative","Smooth",20,1.3154559710963,4.75490699235138,0.0170044259201311
43,2,"Cumulative","Smooth",20,0.715887759464292,0.5651116822827,0.00804770000514636
43,3,"Cumulative","Smooth",20,0.183145055033031,5.37283152489685,0.0643882620878918
43,4,"Cumulative","Smooth",20,5.19593448682304,18.1626842194344,0.0615377665003008
