"participant","leaveoutindex","reward","environment","horizon","lambda","beta","tau"
43,1,"Cumulative","Smooth",20,0.604915392004766,0.423118087799398,0.0159309775876347
43,2,"Cumulative","Smooth",20,0.458440670980958,0.459294941961877,0.00673806804760557
43,3,"Cumulative","Smooth",20,0.461087138445995,0.469054873851847,0.00673883400318178
43,4,"Cumulative","Smooth",20,0.431346305986615,0.492592704288361,0.00674729776093747
43,1,"Cumulative","Smooth",40,0.588643973433885,0.522197255895238,0.0201879345089662
43,2,"Cumulative","Smooth",40,0.418257625317066,0.515659684389464,0.00674084542777172
43,3,"Cumulative","Smooth",40,0.401912115448331,0.522478346566708,0.0067420867771226
43,4,"Cumulative","Smooth",40,0.403837281870995,0.517123388001952,0.00674267634049574
44,1,"Best","Smooth",20,1.7175497065953,0.00673794799349824,0.108865844961719
44,2,"Best","Smooth",20,0.417389187529281,0.517743925980474,0.00674138605337335
44,3,"Best","Smooth",20,0.445358865740773,0.516431993725991,0.0093008099010175
44,4,"Best","Smooth",20,0.631210462032798,0.467547489107726,0.0188668221512197
44,1,"Best","Smooth",40,0.414950401051372,0.543124810931851,0.0067524745106773
44,2,"Best","Smooth",40,0.478166142421327,0.500848957615984,0.0143559116347485
44,3,"Best","Smooth",40,0.526967538483601,0.479251617090178,0.0188593967531523
44,4,"Best","Smooth",40,0.663042180955851,0.495440811244402,0.0245913530975144
45,1,"Best","Smooth",20,1.9104407490542,0.00673794839349653,0.141879291496059
45,2,"Best","Smooth",20,1.6656083462089,0.00974068743069508,0.124163083820782
45,3,"Best","Smooth",20,0.371339739324816,0.629861396392498,0.00739424287389041
45,4,"Best","Smooth",20,1.88765402171787,0.00673794735490622,0.144777914855274
45,1,"Best","Smooth",40,0.559599096572066,0.433492254555552,0.0348498046624177
45,2,"Best","Smooth",40,0.498270210390613,0.461209073641307,0.0233956071977258
45,3,"Best","Smooth",40,1.5237887869806,0.00683770110639776,0.181995041697707
45,4,"Best","Smooth",40,0.510693829099384,0.455757405939859,0.025569398788219
46,1,"Cumulative","Rough",20,1.43778436720942,0.00673794717612065,0.0826080448336152
46,2,"Cumulative","Rough",20,1.39601634101401,0.00673794703750059,0.0723302484210149
46,3,"Cumulative","Rough",20,1.2934916597098,0.0067379470647659,0.0583796258356344
46,4,"Cumulative","Rough",20,0.452361461182854,0.493678147958894,0.00686448364066318
46,1,"Cumulative","Rough",40,0.424520172427183,0.512272218420316,0.00673795080072976
46,2,"Cumulative","Rough",40,0.444792995396825,0.502803211484549,0.00673795021988871
46,3,"Cumulative","Rough",40,0.429560220603808,0.511397236972845,0.00673794903702852
46,4,"Cumulative","Rough",40,0.437755871248138,0.506445133259249,0.0067379472244483
47,1,"Cumulative","Rough",20,0.459235868867174,0.419744585053702,0.00674660344338232
47,2,"Cumulative","Rough",20,1.44225344230522,0.00673794731600104,0.0951548669868366
47,3,"Cumulative","Rough",20,0.426611104841157,0.504660015737195,0.00673794804839998
47,4,"Cumulative","Rough",20,1.43917581393041,0.0067381153139002,0.10190365754941
47,1,"Cumulative","Rough",40,0.42043267415445,0.518340217362896,0.00673794710403377
47,2,"Cumulative","Rough",40,0.423485623957352,0.505500657264327,0.00673794753416735
47,3,"Cumulative","Rough",40,0.406137889776484,0.519558789836285,0.00673794719117376
47,4,"Cumulative","Rough",40,0.418996695019415,0.517922209444026,0.00673794712173241
48,1,"Cumulative","Smooth",20,2.0429709775099,0.00673794751700344,0.0474632115607377
48,2,"Cumulative","Smooth",20,1.97494358521033,0.00673794758143965,0.0320652704559304
48,3,"Cumulative","Smooth",20,1.98840592363329,0.00673794933721129,0.0590016890316409
48,4,"Cumulative","Smooth",20,2.05600155834397,0.00673794761873749,0.053049239930071
48,1,"Cumulative","Smooth",40,1.54199205822535,0.00673794700661957,0.0142117087490944
48,2,"Cumulative","Smooth",40,1.65290612681811,0.00673794778344581,0.0248718561265101
48,3,"Cumulative","Smooth",40,1.59192681617648,0.00673794706949634,0.0231471875847299
48,4,"Cumulative","Smooth",40,1.64925620381391,0.00673794704438388,0.0231145704274082
49,1,"Cumulative","Smooth",20,0.466709093971849,0.502463112814872,0.00740995482113247
49,2,"Cumulative","Smooth",20,1.58607743382807,0.00673797301037533,0.0997768631833981
49,3,"Cumulative","Smooth",20,0.448085603496308,0.507045062131085,0.00673833482898847
49,4,"Cumulative","Smooth",20,0.446808079992995,0.504418596407303,0.00673836744238863
49,1,"Cumulative","Smooth",40,0.435207632878122,0.485466747689056,0.00676376515519521
49,2,"Cumulative","Smooth",40,0.42963518424649,0.505887662514137,0.00673815385714088
49,3,"Cumulative","Smooth",40,0.431494989715481,0.484992382442967,0.00674024790045938
49,4,"Cumulative","Smooth",40,0.447488637083682,0.498264053023915,0.00673794927476068
50,1,"Best","Rough",20,1.28966723377309,0.0719562397639838,0.0742909409226226
50,2,"Best","Rough",20,1.46506385276232,0.0394416231799515,0.0700508711828916
50,3,"Best","Rough",20,1.34765809230751,0.0288002229206761,0.0698909666157899
50,4,"Best","Rough",20,0.486683221090194,0.453249203695787,0.00673794735909486
50,1,"Best","Rough",40,0.458169376660256,0.515777049811681,0.00673794991922581
50,2,"Best","Rough",40,0.45318904286614,0.51838329084025,0.00673795008508753
50,3,"Best","Rough",40,0.451822984764356,0.460244528194962,0.00673795323316655
50,4,"Best","Rough",40,0.449164389242516,0.520146811228571,0.00673799989559002
51,1,"Best","Rough",20,1.5411445878089,0.00673794721073227,0.144695141045142
51,2,"Best","Rough",20,0.430199368229291,0.518219325060522,0.00676003845981536
51,3,"Best","Rough",20,0.42656920406329,0.522088522579451,0.00673796278702239
51,4,"Best","Rough",20,0.460355241098045,0.513482184674681,0.00673834570405095
51,1,"Best","Rough",40,0.4431071146085,0.528296340438977,0.00673794805255413
51,2,"Best","Rough",40,0.440366744000234,0.530549579355342,0.00673795174746595
51,3,"Best","Rough",40,0.436397727634927,0.528555822491271,0.00673794777579191
51,4,"Best","Rough",40,0.45193456816817,0.503892990275064,0.00673794746925121
52,1,"Best","Smooth",20,0.55842133265082,0.500454084547658,0.011624060665853
52,2,"Best","Smooth",20,0.476120990652277,0.48839030136075,0.00673940530076197
52,3,"Best","Smooth",20,0.444731670455261,0.48426736003068,0.00674003159053135
52,4,"Best","Smooth",20,0.451907666047965,0.493040744918123,0.00684090123784359
52,1,"Best","Smooth",40,0.427633875021473,0.514563987890273,0.0068778611585693
52,2,"Best","Smooth",40,0.450723916556545,0.490854573986558,0.00673795697324924
52,3,"Best","Smooth",40,0.431067428303204,0.509879099106125,0.00673827147905043
52,4,"Best","Smooth",40,0.428008541104649,0.507951075895332,0.00673794878734088
53,1,"Best","Smooth",20,0.642503568817194,0.666687872093319,0.0194903137448732
53,2,"Best","Smooth",20,0.589544569445633,0.890015760709709,0.0122489612639151
53,3,"Best","Smooth",20,0.695295659830544,0.525821190278119,0.0160782430497323
53,4,"Best","Smooth",20,0.604868583043106,0.780424115936139,0.0165670103180701
53,1,"Best","Smooth",40,0.606186363087424,1.28555967882453,0.0205720497474521
53,2,"Best","Smooth",40,0.610626386152134,1.35575084736641,0.0225616887888176
53,3,"Best","Smooth",40,0.643229023279753,1.19992973137722,0.0195476302361216
53,4,"Best","Smooth",40,0.553593808541111,2.07955563528905,0.0129122809336295
54,1,"Cumulative","Rough",20,0.446781711456956,0.494652020564615,0.00674420107827076
54,2,"Cumulative","Rough",20,0.475707049673313,0.476222020256967,0.00673808993136797
54,3,"Cumulative","Rough",20,0.456012574737377,0.470208284216792,0.00676223972400319
54,4,"Cumulative","Rough",20,0.455338594057797,0.481061052528608,0.00673795629755826
54,1,"Cumulative","Rough",40,0.437346085409233,0.50716360887636,0.00673988857715006
54,2,"Cumulative","Rough",40,0.42720566070337,0.502395302242509,0.00673795624451465
54,3,"Cumulative","Rough",40,0.429056181842713,0.501287505051752,0.00673810057747849
54,4,"Cumulative","Rough",40,0.447634701174021,0.501028854152817,0.00673794818332153
55,1,"Cumulative","Rough",20,0.474181354794566,0.508333911586379,0.00674007264115165
55,2,"Cumulative","Rough",20,0.475991941091478,0.43581489910913,0.00673795517657905
55,3,"Cumulative","Rough",20,0.537784177940461,0.514599476631716,0.00866379136569823
55,4,"Cumulative","Rough",20,0.474359989517326,0.511838078799028,0.00673797244461532
55,1,"Cumulative","Rough",40,0.459584219622605,0.503629361045968,0.0067379470596237
55,2,"Cumulative","Rough",40,0.450885444132476,0.510903968470225,0.00673795923681399
55,3,"Cumulative","Rough",40,0.474229502877045,0.501128037721417,0.00673794708931769
55,4,"Cumulative","Rough",40,0.450706368432418,0.509997461039864,0.00673794707629883
56,1,"Cumulative","Smooth",20,1.76433423563729,0.05062782863186,0.104568888602689
56,2,"Cumulative","Smooth",20,0.420837235030236,0.488785215350193,0.00677266393451404
56,3,"Cumulative","Smooth",20,1.8694176318645,0.00673794899415427,0.0897015849496802
56,4,"Cumulative","Smooth",20,1.89366553982656,0.0073578826067731,0.114856399760377
56,1,"Cumulative","Smooth",40,1.80102882921321,0.00673837022978869,0.16180937718224
56,2,"Cumulative","Smooth",40,25.714152719812,0.00673794859291319,0.152069289982515
56,3,"Cumulative","Smooth",40,1.82513985369798,0.00673796612574099,0.155949830013684
56,4,"Cumulative","Smooth",40,1.78265270377793,0.00673853943611394,0.142798827720995
57,1,"Cumulative","Smooth",20,0.68768445324887,0.377504918208902,0.0217828575228438
57,2,"Cumulative","Smooth",20,1.79007368173932,0.00673795955459993,0.0853041238693876
57,3,"Cumulative","Smooth",20,1.8819655068293,0.00673794757540656,0.0845455030783196
57,4,"Cumulative","Smooth",20,1.74720500477903,0.00673794829015035,0.0637526847643112
57,1,"Cumulative","Smooth",40,0.402512126295978,0.512894081280718,0.00676682674492708
57,2,"Cumulative","Smooth",40,0.432919641592694,0.51420693457271,0.00673938493446459
57,3,"Cumulative","Smooth",40,0.470235567189553,0.523634622104349,0.0128603841451476
57,4,"Cumulative","Smooth",40,0.614753843101888,0.444094912418321,0.0282896384227684
58,1,"Best","Rough",20,0.420672196524876,0.496238921975388,0.0067379475292221
58,2,"Best","Rough",20,1.39810023930655,0.00994897808230157,0.135501744493951
58,3,"Best","Rough",20,49.1738583498499,6.47594996030356,0.120091482003106
58,4,"Best","Rough",20,0.417415146004111,0.543375723319048,0.00676565108959862
58,1,"Best","Rough",40,0.404273112673531,0.613495463131874,0.00725129335959188
58,2,"Best","Rough",40,0.404117830906775,0.510332182409502,0.00673795783791447
58,3,"Best","Rough",40,0.391671631339498,0.547362740018556,0.00853992865137686
58,4,"Best","Rough",40,0.412891804724745,0.491894953132812,0.00691857708035233
59,1,"Best","Rough",20,1.11120988110108,0.168889546393707,0.055386774885933
59,2,"Best","Rough",20,0.725004288417072,0.322953250405388,0.0320574163359957
59,3,"Best","Rough",20,1.37736866577488,0.0694694285560026,0.0654959962712355
59,4,"Best","Rough",20,0.809855860005531,0.282556987206096,0.0287482589120452
59,1,"Best","Rough",40,1.11765474125339,0.0253950621782416,0.0906373793562878
59,2,"Best","Rough",40,0.433108126567605,0.457887883028197,0.00846775725171668
59,3,"Best","Rough",40,1.24432368864288,0.00673794823119128,0.0906906668779312
59,4,"Best","Rough",40,1.12913123861319,0.0424261264338931,0.0610712031534535
60,1,"Best","Smooth",20,0.394368415609038,0.545528175762942,0.00673796496839467
60,2,"Best","Smooth",20,0.409041668956233,0.54039582151414,0.00673812370052834
60,3,"Best","Smooth",20,0.403939048268359,0.516598844045153,0.00674022175383614
60,4,"Best","Smooth",20,0.439243462548104,0.544884779777335,0.00903039549940141
60,1,"Best","Smooth",40,0.635199673452104,0.439574405609147,0.0546876210254923
60,2,"Best","Smooth",40,0.385081775204209,0.549259774030861,0.00816924158200698
60,3,"Best","Smooth",40,0.610492718257712,0.422018258593096,0.0530870302893411
60,4,"Best","Smooth",40,0.4455542401672,0.550013622486384,0.0139259854297523
61,1,"Best","Smooth",20,0.858294347561235,0.397085399147365,0.0332130551401148
61,2,"Best","Smooth",20,0.711650906308273,0.400515983083765,0.0275587036549555
61,3,"Best","Smooth",20,0.88230639779884,0.357784831805146,0.0325870763750222
61,4,"Best","Smooth",20,0.734404135272516,0.467973857341112,0.0266848724356175
61,1,"Best","Smooth",40,0.65096752958354,0.557830956242252,0.025943000560814
61,2,"Best","Smooth",40,0.618766408888981,0.568862423066149,0.0272210177807439
61,3,"Best","Smooth",40,0.57349173522371,0.570737024186481,0.0231724635385832
61,4,"Best","Smooth",40,0.575216280332535,0.603430049649789,0.0245214226536008
62,1,"Cumulative","Rough",20,1.33894143385952,0.0122072741420131,0.144924935191855
62,2,"Cumulative","Rough",20,0.429505791928993,0.505098346767361,0.00674063669817363
62,3,"Cumulative","Rough",20,0.452616088234526,0.476707310434464,0.00673870209258749
62,4,"Cumulative","Rough",20,0.431268785149918,0.507584035196945,0.0067392653411554
62,1,"Cumulative","Rough",40,0.424831932800007,0.503967307784042,0.0067379554217407
62,2,"Cumulative","Rough",40,0.424265124941207,0.502758853712155,0.0067379551535529
62,3,"Cumulative","Rough",40,0.424070084103197,0.504232223373223,0.00673802788092889
62,4,"Cumulative","Rough",40,0.423919020178806,0.507171654033595,0.00674107251605624
63,1,"Cumulative","Rough",20,1.24149363739655,0.006737947367584,0.112807654570636
63,2,"Cumulative","Rough",20,1.32208227771376,0.00673801776482258,0.11430068412677
63,3,"Cumulative","Rough",20,1.23861912616922,0.00673795301680757,0.0906887420770289
63,4,"Cumulative","Rough",20,1.37302362408724,0.00673796198199612,0.108269254655411
63,1,"Cumulative","Rough",40,1.2177061799968,0.00673794751459921,0.193852161093281
63,2,"Cumulative","Rough",40,1.16014943737367,0.00673794703717441,0.16554906040881
63,3,"Cumulative","Rough",40,1.18052092261492,0.00673794700202604,0.17258242462089
63,4,"Cumulative","Rough",40,1.16031740816497,0.00673794704752187,0.185659039700938
64,1,"Cumulative","Smooth",20,1.1286324020752,0.21222684007504,0.0291378067845379
64,2,"Cumulative","Smooth",20,0.922207075504318,0.269547307870107,0.0235866879284972
64,3,"Cumulative","Smooth",20,0.982980072349209,0.237834758896439,0.0263541843558485
64,4,"Cumulative","Smooth",20,1.02534344829877,0.241661587365418,0.0249529308683237
64,1,"Cumulative","Smooth",40,1.16181678926848,0.179485890231125,0.0286415032654841
64,2,"Cumulative","Smooth",40,0.464702027274095,0.418128471589231,0.0117767494660842
64,3,"Cumulative","Smooth",40,0.944245512831874,0.236307732628608,0.0401053120302223
64,4,"Cumulative","Smooth",40,0.990225499273538,0.211882231347108,0.0434081300017439
65,1,"Best","Rough",20,21.5390519875603,0.0067379510840705,0.105128101864695
65,2,"Best","Rough",20,1.51425009190858,0.0067379596200677,0.103441920746934
65,3,"Best","Rough",20,1.35583259731601,0.00673794712635997,0.0736837338504911
65,4,"Best","Rough",20,1.49109983088861,0.0067379545155431,0.11022300379156
65,1,"Best","Rough",40,0.405937547254593,0.524216223746579,0.00673812482942263
65,2,"Best","Rough",40,0.408090737546138,0.522982298646351,0.00674074158458481
65,3,"Best","Rough",40,0.412886296532311,0.517634545858359,0.00673795171924525
65,4,"Best","Rough",40,0.419106018843776,0.531493896734446,0.00805168756541168
66,1,"Best","Rough",20,0.632976735935986,0.377230619685548,0.0152666702779801
66,2,"Best","Rough",20,1.39848457430144,0.128240395367124,0.0433059218023211
66,3,"Best","Rough",20,1.32675365389278,0.0917163333938294,0.0421865698772854
66,4,"Best","Rough",20,1.42262450176689,0.103480813101353,0.0548414718237639
66,1,"Best","Rough",40,0.665327371864117,0.510111273690273,0.0301458545187633
66,2,"Best","Rough",40,0.745485185446698,0.462189403000689,0.0397446222568021
66,3,"Best","Rough",40,0.719661983662438,0.446669761537517,0.0334588332649994
66,4,"Best","Rough",40,0.727057964495127,0.453645954732018,0.0345695338781272
67,1,"Best","Smooth",20,0.47234399947365,0.500696697321053,0.00673885431852135
67,2,"Best","Smooth",20,0.440238413640122,0.497047070182568,0.00674103182937151
67,3,"Best","Smooth",20,0.446414567336555,0.516549888875018,0.00674028212399489
67,4,"Best","Smooth",20,0.441104062974938,0.51676844892006,0.00673807385130195
67,1,"Best","Smooth",40,0.407559879386092,0.492430437810126,0.00675367290792332
67,2,"Best","Smooth",40,0.400262288469628,0.497693608950467,0.0083721806838509
67,3,"Best","Smooth",40,0.388314459610731,0.501950120316939,0.00729787040341667
67,4,"Best","Smooth",40,0.384548610837601,0.527572757010142,0.00673809606818151
68,1,"Best","Smooth",20,1.56283796114628,0.0812340080321655,0.0474844062389647
68,2,"Best","Smooth",20,1.34152924171475,0.0439874368699768,0.0312778435693036
68,3,"Best","Smooth",20,1.18997412101375,0.0555803505257561,0.0325421698612142
68,4,"Best","Smooth",20,1.17692677654789,0.127027090320438,0.041094798694454
68,1,"Best","Smooth",40,0.945839738422273,0.179245040333265,0.0220923133635144
68,2,"Best","Smooth",40,1.30668724689771,0.167913911825669,0.0164040905605382
68,3,"Best","Smooth",40,0.983317443552577,0.231649841954518,0.0196114342705464
68,4,"Best","Smooth",40,1.07445245727827,0.166151771135749,0.0264943906221322
69,1,"Cumulative","Rough",20,0.899892516801447,0.326406701971143,0.03539380181551
69,2,"Cumulative","Rough",20,1.41233176614265,0.0992213090211067,0.0736226722997375
69,3,"Cumulative","Rough",20,0.658449958229209,0.326351313272579,0.0221893405098854
69,4,"Cumulative","Rough",20,22.3103100573682,11.4524086942651,0.137959188712918
69,1,"Cumulative","Rough",40,0.886745387203208,0.359601645668953,0.0321197391136654
69,2,"Cumulative","Rough",40,0.887071048612421,0.365801677473794,0.0336376425744919
69,3,"Cumulative","Rough",40,0.774516080268984,0.380765272062305,0.0330555740118278
69,4,"Cumulative","Rough",40,0.632433505461221,0.425465996778808,0.0178937949726331
70,1,"Cumulative","Rough",20,0.433403992592859,0.498431789952628,0.00673846780393106
70,2,"Cumulative","Rough",20,0.451441557073388,0.490996388757995,0.00673851765980665
70,3,"Cumulative","Rough",20,0.460117064214611,0.486045799954901,0.0067411866342714
70,4,"Cumulative","Rough",20,0.454716828783164,0.455408677659454,0.00673800004730693
70,1,"Cumulative","Rough",40,0.429373652330383,0.516938447976115,0.00673794901412939
70,2,"Cumulative","Rough",40,0.441850123613969,0.521718671466354,0.00673796495876127
70,3,"Cumulative","Rough",40,0.441402924608453,0.522675363118911,0.00673794766659814
70,4,"Cumulative","Rough",40,0.440282916446785,0.528336899394621,0.006744336900137
71,1,"Cumulative","Smooth",20,0.43947979179459,0.524448836003358,0.00673797106044524
71,2,"Cumulative","Smooth",20,0.449763681217038,0.510428028175184,0.00673794726149731
71,3,"Cumulative","Smooth",20,0.450959425301749,0.522954899809905,0.00673794720921138
71,4,"Cumulative","Smooth",20,0.445938578203528,0.521832172272865,0.00674968089394639
71,1,"Cumulative","Smooth",40,0.447205912532998,0.508816692261304,0.00673794742961543
71,2,"Cumulative","Smooth",40,0.409488928350281,0.526145391969106,0.00673795965963354
71,3,"Cumulative","Smooth",40,0.408290158903328,0.521370103523758,0.00673803242980115
71,4,"Cumulative","Smooth",40,0.412260922904999,0.517023240134986,0.00673796443129736
72,1,"Cumulative","Smooth",20,0.43750474318236,0.501879584839173,0.00673897842404683
72,2,"Cumulative","Smooth",20,0.435680281850008,0.50361983069941,0.00673902691453636
72,3,"Cumulative","Smooth",20,0.462415769166061,0.504607659187255,0.00675767786523469
72,4,"Cumulative","Smooth",20,0.438242281360603,0.495881520594937,0.00673810311097217
72,1,"Cumulative","Smooth",40,0.428846960314794,0.487926081576497,0.00673828037380328
72,2,"Cumulative","Smooth",40,1.34560147658154,0.00673794710787576,0.133268109648041
72,3,"Cumulative","Smooth",40,1.31330404628857,0.0067379485723421,0.131851945620818
72,4,"Cumulative","Smooth",40,0.439838755400903,0.421233236035805,0.00673795117460586
73,1,"Best","Rough",20,1.18069124918479,0.00673794716001399,0.123195994366013
73,2,"Best","Rough",20,1.12003813462459,0.00673794977418538,0.0920361979291733
73,3,"Best","Rough",20,0.448037027930081,0.494819956606979,0.00678017585610426
73,4,"Best","Rough",20,1.18196005438332,0.00673794703969406,0.119910939692796
73,1,"Best","Rough",40,0.264641155529546,99.9907316734678,87.2963119823176
73,2,"Best","Rough",40,0.400409198000711,0.517928570178383,0.00688681622080187
73,3,"Best","Rough",40,1.20010134782066,0.00673794780316826,0.179819610438798
73,4,"Best","Rough",40,1.27569600022659,0.00675091349175359,0.18260168908547
74,1,"Best","Rough",20,0.501174770518245,0.307007020742472,0.0193632660826805
74,2,"Best","Rough",20,0.474157600324469,0.309764837317301,0.0170395983640486
74,3,"Best","Rough",20,1.45877906524329,0.352889856511291,0.0970939703327158
74,4,"Best","Rough",20,1.07269542451286,0.264761412276862,0.0652726741800368
74,1,"Best","Rough",40,1.00024963088638,0.404668056846363,0.081400214715017
74,2,"Best","Rough",40,1.01769953434541,0.346033827548973,0.0815706247469228
74,3,"Best","Rough",40,0.995332726361386,0.452276885350433,0.0758444823172096
74,4,"Best","Rough",40,0.940331140147494,0.404125629460677,0.0792618538633897
75,1,"Best","Smooth",20,0.432109991507783,0.420119606671811,0.00673872968732744
75,2,"Best","Smooth",20,0.612867813658266,0.344073152630983,0.017201947170132
75,3,"Best","Smooth",20,0.444890946754453,0.440183085410875,0.00673795981668029
75,4,"Best","Smooth",20,0.690104972107433,0.371616560336753,0.0233853353036767
75,1,"Best","Smooth",40,0.416718751015225,0.526953342188629,0.00673820194774102
75,2,"Best","Smooth",40,0.414570798489905,0.530050627357487,0.00673831855556995
75,3,"Best","Smooth",40,0.441116134219391,0.512486693643835,0.00673794942421931
75,4,"Best","Smooth",40,0.425926764134965,0.517853904841494,0.00673795508896825
76,1,"Best","Smooth",20,1.4984851194012,0.00673794850198808,0.0739891446897804
76,2,"Best","Smooth",20,0.47877662656903,0.45243598129619,0.00673898078008798
76,3,"Best","Smooth",20,0.448268521659227,0.479248609693089,0.00675098106803275
76,4,"Best","Smooth",20,0.464634949389821,0.466245882275266,0.00673810346197378
76,1,"Best","Smooth",40,0.601149273981736,0.540048017673212,0.0244561492978435
76,2,"Best","Smooth",40,0.563796876135436,0.548709944470455,0.0230740879250887
76,3,"Best","Smooth",40,0.631824813326106,0.545200683094347,0.0232555030784465
76,4,"Best","Smooth",40,0.642257590598848,0.551832868936598,0.0255991658315242
77,1,"Cumulative","Smooth",20,0.980776305043684,0.0194701707294927,0.027224305258842
77,2,"Cumulative","Smooth",20,1.44623230869453,0.0256221281130871,0.0288095812860697
77,3,"Cumulative","Smooth",20,0.601644964962898,0.214523934572776,0.00885157225969312
77,4,"Cumulative","Smooth",20,1.36164078420627,0.0145164131973045,0.027602015600495
77,1,"Cumulative","Smooth",40,1.79603262535572,0.00673794705403174,0.0272354227071007
77,2,"Cumulative","Smooth",40,1.72413926933326,0.00673794889471872,0.0247537238481478
77,3,"Cumulative","Smooth",40,2.04637574300995,0.00673794856632646,0.0355430470880377
77,4,"Cumulative","Smooth",40,1.68364021372169,0.00673794801797289,0.0316227108984336
78,1,"Best","Smooth",20,0.761527007299507,0.397032990733581,0.0188350039853765
78,2,"Best","Smooth",20,0.648799226339119,0.477906588548432,0.0142985189174909
78,3,"Best","Smooth",20,0.654610325714426,0.502883750197693,0.0147715703837031
78,4,"Best","Smooth",20,0.689865253624424,0.484262657748517,0.0154057521175042
78,1,"Best","Smooth",40,0.415036734438682,0.529639687274871,0.00673798751874611
78,2,"Best","Smooth",40,0.430502407150422,0.529533067185763,0.00785040181962716
78,3,"Best","Smooth",40,0.423603787890025,0.523569209491496,0.00673839607765189
78,4,"Best","Smooth",40,0.494111522688958,0.532300913399049,0.0130869789425903
79,1,"Cumulative","Smooth",20,1.26524637445324,0.0835772742744675,0.0254516622784483
79,2,"Cumulative","Smooth",20,1.05971986734549,0.145645102171909,0.0125965640966872
79,3,"Cumulative","Smooth",20,1.4685170645414,0.0522827738942663,0.027279491928091
79,4,"Cumulative","Smooth",20,1.42361933715996,0.096073708957927,0.0243870879649976
79,1,"Cumulative","Smooth",40,0.432352243796759,0.348816781687495,0.00673918946849799
79,2,"Cumulative","Smooth",40,1.1359912898644,0.0884711828492136,0.0317348770317597
79,3,"Cumulative","Smooth",40,0.621432984117658,0.280955511088622,0.0183623129273275
79,4,"Cumulative","Smooth",40,1.07954728433708,0.106106277060232,0.0321270741374148
80,1,"Cumulative","Smooth",20,1.84281635285525,0.00673794714434179,0.124482883861466
80,2,"Cumulative","Smooth",20,1.79970740348995,0.00674357375373705,0.104018118616313
80,3,"Cumulative","Smooth",20,1.7504977408493,0.00673794706605864,0.120402957563965
80,4,"Cumulative","Smooth",20,1.76545337295774,0.00673794752946905,0.115849398420078
80,1,"Cumulative","Smooth",40,1.52159520413051,0.00673797587404109,0.143693292687946
80,2,"Cumulative","Smooth",40,24.6872432430681,0.00673798748395566,0.185814369792033
80,3,"Cumulative","Smooth",40,1.56719669415577,0.00673822323172565,0.173571603066874
80,4,"Cumulative","Smooth",40,1.54488806507435,0.0067415193394961,0.167828842772171
