"participant","leaveoutindex","reward","environment","horizon","kError","beta","tau"
33,4,"Cumulative","Rough",40,0.349916149341174,71.6529761062091,17.1872836049487
34,1,"Cumulative","Smooth",20,0.00686349292142236,44.6440239761462,13.4410895845385
34,2,"Cumulative","Smooth",20,0.00674942482646748,44.7768416997411,15.3150562433378
34,3,"Cumulative","Smooth",20,0.00676053670260339,44.033642375706,13.7853689542122
34,4,"Cumulative","Smooth",20,0.00674185495642066,44.7302685753238,14.2922808829833
34,1,"Cumulative","Smooth",40,0.00676854043085091,46.6719187371587,17.4034363662493
34,2,"Cumulative","Smooth",40,0.00674273708591528,44.7668517259337,16.751625339968
34,3,"Cumulative","Smooth",40,0.00675913190866633,40.8504541998811,15.1314062592916
34,4,"Cumulative","Smooth",40,0.00674584010304541,44.6694702502406,16.8364694773798
35,1,"Cumulative","Smooth",20,0.0068287085165891,44.9405966862563,18.4372983537618
35,2,"Cumulative","Smooth",20,0.00673971358138389,46.9058485029463,17.3405968694168
35,3,"Cumulative","Smooth",20,0.006749292505375,44.7316213873946,20.2913803201813
35,4,"Cumulative","Smooth",20,0.0067624671244419,44.7782489080988,19.1820524239954
35,1,"Cumulative","Smooth",40,0.00673937303930446,44.6910167215244,17.8409103236148
35,2,"Cumulative","Smooth",40,0.00673820765577484,45.1075036594216,17.8973622632984
35,3,"Cumulative","Smooth",40,0.00674561425365977,44.6057624635785,18.6939741393224
35,4,"Cumulative","Smooth",40,0.00673863933413519,44.6300499196617,17.563303812641
36,1,"Best","Rough",20,0.00676751415227183,44.0475732734984,23.7843201634067
36,2,"Best","Rough",20,0.00673822832767971,44.6950668877227,23.2741556143767
36,3,"Best","Rough",20,0.00674349157179737,44.7191464022417,25.5171563187221
36,4,"Best","Rough",20,0.00674630397550034,44.6041138128283,22.7496049258724
36,1,"Best","Rough",40,0.00675363059664007,44.6764599632153,24.0774718805388
36,2,"Best","Rough",40,0.00675020769936492,44.7585563204178,23.3265213976762
36,3,"Best","Rough",40,0.00674364727335337,44.5818709480494,23.7741444117635
36,4,"Best","Rough",40,0.00678073785459503,44.2747801862599,24.7786495809243
37,1,"Best","Rough",20,9.11924202729143,0.0598991105234047,0.0215282199156668
37,2,"Best","Rough",20,18.3903017412771,0.0221690124824645,0.0067380841465743
37,3,"Best","Rough",20,11.0032160387809,0.0525272252346352,0.0190922883122009
37,4,"Best","Rough",20,11.4131419595641,0.016763997102764,0.00673820038639644
37,1,"Best","Rough",40,16.565784874867,0.0222483142026401,0.00673794736004363
37,2,"Best","Rough",40,7.92970646032401,0.046330294080468,0.0158821520527057
37,3,"Best","Rough",40,17.0297432013096,0.0190626419648672,0.00673796122916434
37,4,"Best","Rough",40,15.3922447191508,0.0219810855152851,0.00673795578772078
38,1,"Best","Smooth",20,0.00674626904927089,44.7125523592295,17.1526216374936
38,2,"Best","Smooth",20,0.00674714201347912,44.588243225444,18.8170198662384
38,3,"Best","Smooth",20,0.00673827661370912,44.6663331593348,17.8026039919783
38,4,"Best","Smooth",20,0.00674802159373837,44.5971379073614,18.9411337847368
38,1,"Best","Smooth",40,0.00679685451739762,44.7047467095424,18.9747579528571
38,2,"Best","Smooth",40,0.00674140418289183,44.6736958610877,17.9615393186088
38,3,"Best","Smooth",40,0.00673983058094165,44.7507248005493,18.4089925918281
38,4,"Best","Smooth",40,0.00674224487442173,44.7006391696488,17.4227459162682
39,1,"Best","Smooth",20,0.689814585068369,4.34668249481993,1.63462767523445
39,2,"Best","Smooth",20,0.576910853796209,62.4964976292023,15.5889505176349
39,3,"Best","Smooth",20,0.00673904891883286,44.883706492089,16.6507246542803
39,4,"Best","Smooth",20,0.685131005387657,44.6868531444759,17.1575647929735
39,1,"Best","Smooth",40,0.00680388539800427,49.661049321106,18.1686648078176
39,2,"Best","Smooth",40,0.321322197672502,52.1505069436055,20.0189741697905
39,3,"Best","Smooth",40,0.225894676700969,94.7462157578255,18.8162395548563
39,4,"Best","Smooth",40,0.00675106953660355,0.516162666063938,0.211161925738249
40,1,"Cumulative","Rough",20,0.670018928677712,44.7495620593036,18.3667976425092
40,2,"Cumulative","Rough",20,0.624178129820911,44.7345886247629,19.3749915293652
40,3,"Cumulative","Rough",20,0.00674078013270228,44.6651422529363,18.0926033488511
40,4,"Cumulative","Rough",20,0.315888293011819,84.1016787823416,19.5700640389311
40,1,"Cumulative","Rough",40,0.602694433844164,86.9370539035783,18.666482763446
40,2,"Cumulative","Rough",40,0.947621973358965,44.7620849252762,20.2102913089198
40,3,"Cumulative","Rough",40,0.73590066853337,44.6515416127392,19.1721545650513
40,4,"Cumulative","Rough",40,0.516049216835781,89.8545234511706,21.9024165569772
41,1,"Cumulative","Rough",20,0.00674789178773878,0.260484374479664,0.107750338509502
41,2,"Cumulative","Rough",20,0.00673853813548998,0.264990007446443,0.11025701848795
41,3,"Cumulative","Rough",20,0.00675245316484358,0.288211871511116,0.117485204270064
41,4,"Cumulative","Rough",20,0.00673920579194109,0.303686618313553,0.116316138976839
41,1,"Cumulative","Rough",40,0.746580304131147,2.50983516281113,0.985774405759572
41,2,"Cumulative","Rough",40,0.374544644663156,0.954625950074842,0.40922222359042
41,3,"Cumulative","Rough",40,0.431089987327203,0.888540442343297,0.361052790617773
41,4,"Cumulative","Rough",40,0.537354513318188,1.86495283989742,0.766294002020721
42,1,"Cumulative","Smooth",20,16.7578235312754,0.0108658656380219,0.00673854971636363
42,2,"Cumulative","Smooth",20,15.3416926667053,0.0118941833196035,0.006738100240737
42,3,"Cumulative","Smooth",20,15.0681675960639,0.00999984059996974,0.00673826239257462
42,4,"Cumulative","Smooth",20,15.5148059500647,0.0110933433417268,0.00673845637417404
42,1,"Cumulative","Smooth",40,17.0829983352031,0.0106751447587907,0.00673800730096194
42,2,"Cumulative","Smooth",40,16.0647443037968,0.0106654409524291,0.00673825176448931
42,3,"Cumulative","Smooth",40,15.4413431223146,0.0106505223856467,0.0067430660097523
42,4,"Cumulative","Smooth",40,16.8596631404632,0.0102514327753208,0.00673847057320429
43,1,"Cumulative","Smooth",20,0.0067470766202814,44.5720943005026,18.5710754703803
43,2,"Cumulative","Smooth",20,0.00674481052897184,44.7002774062173,17.0795693360257
43,3,"Cumulative","Smooth",20,0.00674175855241605,44.7391320531724,16.769819438374
