"","","","","par1","par2","par3"
"cv",5,1,16.3731887680929,-0.555002735860763,1.0429485076824,-1.28195066826225
"cv",5,2,16.2710509395407,-0.733151375671814,0.878439675977959,-1.5619159876835
"cv",5,3,16.4007957075627,-0.54760087217179,1.16950644719103,-1.21299418512897
"cv",5,4,16.8874966701717,-0.512051230605974,0.521111553181435,-1.85581934532333
"cv",5,5,16.432174178203,-0.532660546596549,0.981049985615908,-1.38025258483943
"cv",5,6,18.0557127434464,-0.441813766221173,1.87750113667951,-0.930142411019864
"cv",5,7,16.5283148178927,-0.771647746852409,0.220677683391163,-2.46733788152596
"cv",5,8,16.5911165287065,-0.773505349224488,0.154313458851896,-2.50594623384437
"cv",10,1,33.0694442867871,-1.03392552570139,-0.857613429204126,-2.30523118917085
"cv",10,2,40.4039956466061,-1.02831517583257,-0.726784312482968,-3.66933450732088
"cv",10,3,31.9442821370402,-0.837408005162285,-0.745510607775167,-2.20846714049458
"cv",10,4,32.1013758322988,-0.768489766736386,-0.70924094599629,-2.12159508612334
"cv",10,5,32.4683220486666,-0.763845444057908,-0.760328660313657,-2.20334549328286
"cv",10,6,32.0711053879939,-0.772220057233149,-0.713818533838598,-2.13116053017231
"cv",10,7,32.1068190758236,-0.783247679283103,-0.741456623155914,-2.18568428846633
"cv",10,8,33.9252999322456,-0.583263491264485,-0.258853548104429,-1.55456652211098
