"","","","","par1","par2","par3"
"cv",5,1,16.4723095690557,-3.44787736678692,3.90237460402549,-0.218142113065981
"cv",5,2,16.4723095690557,-4.61785690811167,0.752948394215627,-3.10365678488622
"cv",5,3,16.4723095690557,-3.67115075861639,2.19526603709141,-1.74452768266201
"cv",5,4,16.4723095690557,-4.46027832183585,2.25913994849756,-3.83543739294598
"cv",5,5,16.4723095690557,-1.41568359899873,0.492779305686282,-4.82695178143578
"cv",5,6,16.4723095690557,-1.00290033500642,2.51946006195723,-4.60793822206554
"cv",5,7,16.4723095690557,-3.10265647808245,2.28594914770766,-1.81326039628168
"cv",5,8,16.4723095690557,2.20921347878069,3.6144233522751,-4.58360508749821
"cv",10,1,31.9171547799685,-4.85517928942604,2.84533035467456,-4.7805715085879
"cv",10,2,31.9171547799685,-3.85065263501596,1.12607702051756,-2.82091456686014
"cv",10,3,31.9171547799685,-2.62902513277033,1.11428922293332,-3.29517307286312
"cv",10,4,31.9171547799685,-0.522188317890284,0.70081521403299,-3.29457844783251
"cv",10,5,31.9171547799685,-2.65892965241178,3.48777164980416,-1.81600248649125
"cv",10,6,31.9171547799685,-3.90693732689489,-0.301305812140297,-3.80602300695654
"cv",10,7,31.9171547799685,-0.832211998125465,3.93030084248798,-0.166746702522718
"cv",10,8,31.9171547799685,0.254283508940865,1.53685568294236,-4.70370689521777
