"","","","","par1","par2","par3"
"cv",5,1,17.0629949108296,-1.13491683639627,-0.703510519588083,-4.99999967374981
"cv",5,2,16.6359751351639,-0.637365708278132,1.08090969822063,-1.58465645517957
"cv",5,3,16.5503651259736,-0.967909759857755,-0.272418523886044,-3.57833315900501
"cv",5,4,16.6478396232463,-0.972451934790538,3.36818203885122,-2.7786822730741
"cv",5,5,17.0002599689719,-1.08465974922122,-0.568827749684728,-4.99986235568266
"cv",5,6,16.3858017679429,-1.2087112234889,-0.558441671590265,-4.9999982612146
"cv",5,7,17.0199492529938,-0.690564922919442,1.04451618114055,-2.37905013764002
"cv",5,8,16.3888629690867,-1.23455433027554,-0.551822165145605,-4.99999619744771
"cv",10,1,32.0902550051565,-1.22254842095663,-0.547340266762464,-4.99999956076553
"cv",10,2,31.864304689483,-1.28546238288496,-0.534517297782314,-4.99997788648018
"cv",10,3,31.9171547799683,-2.08930700068108,3.86685379934189,-4.99839435205475
"cv",10,4,32.1481429256903,-1.21280132550064,-0.53486350123098,-4.9999810626868
"cv",10,5,31.9179603127728,-1.25156097587259,-0.513873728752307,-4.9999641076518
"cv",10,6,32.1543796822723,-1.21312956737838,-0.560749366754259,-4.99999768549915
"cv",10,7,32.1317916524152,-1.21801471754701,-0.536140848384777,-4.99999419460365
"cv",10,8,31.8614950320701,-1.27843180221424,-0.518168818704487,-4.99999972734158
