"","","","","par1","par2","par3"
"cv",5,1,17.1171992068621,-0.387247585374848,1.35851693594564,-0.543026660629835
"cv",5,2,17.0129319208059,-0.423006758395618,2.78686829245381,0.753504714065592
"cv",5,3,16.4723095690555,-2.07021411352834,3.86096298791939,-4.97780920121637
"cv",5,4,16.4723095690557,-4.05953733693421,3.76792546618019,0.0445521573897005
"cv",5,5,16.4723095690557,-2.07123487453675,3.58997766818591,-4.99669387635738
"cv",5,6,16.8647351753012,-0.427438404566499,3.99997025422305,2.0559065084118
"cv",5,7,16.7396338036106,-0.527274512679494,1.09769903429071,-0.92863126207802
"cv",5,8,16.4734745106561,-1.48162592094506,-0.456053458970265,-4.99997930168237
"cv",10,1,31.959455627516,-2.5494450820702,-0.550320082325465,-2.26954113426983
"cv",10,2,31.9601030062664,-2.5298892402527,-0.555839389036087,-2.28744787908785
"cv",10,3,32.1042104121734,-2.8455920378729,-0.575290046396211,-2.27222011562156
"cv",10,4,40.4343479713848,-3.89914425639099,1.1390051446432,-3.99838086566273
"cv",10,5,31.9425809216866,-3.62361365799446,-0.548544435811957,-2.2735599218287
"cv",10,6,32.0576785292438,-2.66188791254535,-0.575273601146919,-2.29818401464957
"cv",10,7,32.381733236622,-4.22721217770889,-0.663691292442714,-2.50324582866197
"cv",10,8,32.3336572199729,-2.30760346157237,-0.648140522588619,-2.44683679945981
