"","","","","par1","par2","par3"
"cv",5,1,17.0007777652558,0.639664245915563,-1.20052416538422,-3.00909157779515
"cv",5,2,24.7663592091577,1.30715892133056,1.23567891330458,-4.66456674691072
"cv",5,3,16.6856235289709,0.798095181414999,-1.11488608950911,-2.86626706746809
"cv",5,4,16.6693983800805,0.805831247794571,-1.11349946239191,-2.95085487414003
"cv",5,5,16.6923909012444,0.792114270643986,-1.11954374589628,-2.8955482665555
"cv",5,6,16.5405844145468,0.941113993581473,-1.05120382014921,-2.98527871719423
"cv",5,7,16.5268539876798,0.957650630410472,-1.0409324440847,-2.96500168830286
"cv",5,8,16.4744104682466,0.934707108605144,-1.03934765254052,-3.02016718118884
"cv",10,1,35.4617531980469,-4.99970609782973,-1.54039868279658,-4.9999569308974
"cv",10,2,41.2807760830456,-0.29208582076996,-1.23930355475056,-4.99689888773054
"cv",10,3,32.5639295392928,-4.99998427626899,-1.54752528436202,-4.52288008483584
"cv",10,4,31.9171547799685,-4.99929249786167,-1.52515194365263,-4.99991000240819
"cv",10,5,31.9171547799685,-4.99875668509687,-1.52520910408487,-4.99987927685694
"cv",10,6,31.9171547799685,-4.99862101357059,-1.52512126078727,-4.99968142201094
"cv",10,7,31.9171547799685,-4.9987203247048,-1.52516647161781,-4.99994732826039
"cv",10,8,31.9171551950846,-4.99530694774486,-1.52517149898333,-4.99924331456872
