"","","","","par1","par2","par3"
"cv",5,1,20.9951052833204,-0.440148378910436,0.952333685408722,-1.91943220535039
"cv",5,2,16.4723095690557,-3.26935312302836,3.61559401420425,-0.761743350245186
"cv",5,3,16.4723095690557,-3.0139466713873,1.56655461863881,-3.96328839040667
"cv",5,4,16.4723095690557,-4.35291177303078,3.39089500559768,-1.03156686855989
"cv",5,5,16.4723095690557,-2.08888152869101,3.81464372463926,-3.8571356527714
"cv",5,6,16.4723095690558,-2.08850530127131,3.83350342254432,-4.98195826135392
"cv",5,7,16.9594853225971,-0.513701650629301,3.99995968765775,1.48470560335241
"cv",5,8,16.4723095690557,-4.18340092562723,2.6931232016302,-1.69048831879073
"cv",10,1,31.9171547799685,-2.21747285264203,2.99566356977142,-3.37006298482167
"cv",10,2,31.9171547799685,-2.5061431045586,3.86213540437189,-0.532351164255383
"cv",10,3,32.8488043336692,-1.17955524504999,-0.567762283845676,-4.99999899871572
"cv",10,4,32.2435063879916,-1.22263002218028,-0.544820560466345,-4.99994125883828
"cv",10,5,32.1211420992244,-1.2377446876002,-0.549071100976792,-4.9999933745122
"cv",10,6,31.9171547799685,-3.8772012817541,3.38677513570299,-4.3115954879292
"cv",10,7,31.9171547799685,-4.0104155991228,2.36832746273886,-4.28222425710999
"cv",10,8,32.133832741414,-1.23475225033181,-0.546950602528247,-4.99999874392776
