"","","","","par1","par2","par3"
"cv",5,1,16.4723095690557,-0.713341558211138,2.58576641460557,-2.52187999757955
"cv",5,2,16.4723095690557,-4.48405516197928,3.24797800250027,-0.708223490044475
"cv",5,3,16.4723095690557,-1.39499418407298,3.35769824405193,-4.13805721455714
"cv",5,4,16.4723095690557,0.0198550569976126,2.84558830290876,-4.50434092106298
"cv",5,5,16.4723095690557,-0.0120426895491122,2.13551666587041,-4.95777129970874
"cv",5,6,16.4723095690557,-4.65254452356937,0.727005912786486,-3.88402957870422
"cv",5,7,16.4723095690557,2.09420609692727,1.79954134198727,-4.51961459218323
"cv",5,8,16.4723095690557,-3.67486238575167,1.948376457481,-2.23645653472996
"cv",10,1,31.9175958709625,0.208736152683886,-1.10694507193789,-4.99853292707183
"cv",10,2,31.9171547799685,-0.0521299830393167,-1.17006766301352,-4.69657102134291
"cv",10,3,32.5704047298995,-0.105292692334068,-1.19188274703791,-4.95073221422121
"cv",10,4,31.9171547799685,-0.03501814516588,-1.16656563340955,-4.98710584164899
"cv",10,5,32.6976460538077,-0.972660871329034,-1.35435677046636,-4.998515029748
"cv",10,6,31.9171547799685,0.221861102129774,-1.10442701376797,-4.98970969908738
"cv",10,7,40.4343479713848,-1.23517377032819,3.03212596596522,-1.66737956765023
"cv",10,8,31.9171547799687,-7.53197851702803e-05,-1.15827536433826,-4.99939085940614
