"","","","","par1","par2","par3"
"cv",5,1,16.299720909329,-1.11724680435494,-0.610155874132331,-4.99999988558524
"cv",5,2,16.5002178882569,-1.09879161441867,-0.613197782947119,-4.99999959978569
"cv",5,3,16.4183092458857,-1.10515242371254,-0.60267233722784,-4.99999775819793
"cv",5,4,16.8624456774911,-1.06513897083452,-0.70251404084755,-4.99999775394049
"cv",5,5,16.1714098679176,-1.13308110816959,-0.605000611724819,-4.99999947099929
"cv",5,6,16.7158066658692,-1.07839504029778,-0.614769112911892,-4.99999575472069
"cv",5,7,16.2301037720977,-1.12958435428982,-0.597832417057279,-4.99998492263317
"cv",5,8,16.4232836138241,-1.1012666764503,-0.612132366663069,-4.99999985232432
"cv",10,1,35.0545443547938,-1.36434849794283,3.99999016929428,2.96380584347668
"cv",10,2,35.1175494823467,-1.34258558565778,3.99999558765079,2.96039672248787
"cv",10,3,32.2213799024929,-1.28433629102438,3.99999768056902,3.26750616854279
"cv",10,4,32.2221640349557,-1.74015177239873,3.99999995247543,3.2675818534427
"cv",10,5,32.2204656409594,-1.13872342534164,3.99999689830036,3.26729110462881
"cv",10,6,32.368408459399,-0.561518220836433,3.99996572212892,3.25613186839341
"cv",10,7,32.218046559354,-3.08575435660354,3.99999986559898,3.26713889920205
"cv",10,8,32.3540328906339,-0.57511091480043,3.9999990798109,3.25655541541275
