"","","","","par1","par2","par3"
"cv",5,1,4.15551875835373,0.794523862584649,-3.46870536811547,-4.29496540485881
"cv",5,2,21.5082858691685,-4.99987302422488,-3.38470583101174,-4.99999915587509
"cv",5,3,0.0100990518496463,1.28886792454106,-3.23572483047128,-4.99979525349907
"cv",5,4,16.1548773563841,1.3008369109442,-3.27983833087445,-4.99993275623787
"cv",5,5,5.00002500014391e-05,1.2836889536015,-3.2345696806682,-4.99991336885896
"cv",5,6,0.759481731227187,1.35652027168292,-3.23827188456454,-4.99999621454894
"cv",5,7,3.37326839994928,1.28564799855626,-3.23557549490977,-4.99999373553694
"cv",5,8,0.544796647116027,1.35530676529018,-3.25392332135651,-4.99999332929437
"cv",10,1,6.70906139289228,-1.47801704185938,-4.91868573509678,-4.99999999981185
"cv",10,2,6.73236593439454,-1.15150119013378,-4.97046407942174,-4.99999999973874
"cv",10,3,3.37029123990403,-1.41380884612296,-4.89353187470552,-4.99999999901192
"cv",10,4,3.37029108958534,-1.41353934595942,-4.89351104417202,-4.99999999993647
"cv",10,5,10.8117178588211,-2.26890717375499,-4.13454642295385,-4.99999998777965
"cv",10,6,0.000100000500002878,-1.38631686188107,-4.88239752482728,-4.99999999925417
"cv",10,7,6.70906164134892,-1.47784222515791,-4.91869656794685,-4.9999999997584
"cv",10,8,3.37038961951315,-1.41208741582841,-4.89280415356562,-4.99999999988803
