"","","","","par1","par2","par3"
"cv",5,1,18.7288946945799,2.62684103591374,1.14639184687017,0.58442189016358
"cv",5,2,16.6106387008422,3.06986461163025,2.35897103514743,2.20210942999014
"cv",5,3,16.5894241302678,3.07441363803213,2.30088281775396,2.21325250310756
"cv",5,4,16.8954630397446,3.23680784376713,2.14317698315009,1.59717900470917
"cv",5,5,17.7032155961769,3.29280056651954,3.99529956451348,2.89424463628773
"cv",5,6,17.3660806928113,-1.25632061041661,3.08914677669897,3.58841954594491
"cv",5,7,17.0288914824815,3.07996138464733,2.20669719406066,1.65470443541596
"cv",5,8,17.5847564657485,2.89621434272069,2.35985147383161,1.67650410091918
"cv",10,1,35.8318418772318,-2.60643191856026,-0.657948022111298,-2.24155481266178
"cv",10,2,32.1160198987213,-2.99473571903208,-0.631252702243322,-1.68909121425826
"cv",10,3,32.7280078826637,-0.122533184349561,3.99739156382209,3.16648248431225
"cv",10,4,34.8356625459827,-0.302463327083426,3.99996737985671,2.91427796992049
"cv",10,5,32.2168328181189,-2.15260464104549,-0.680533449101553,-1.74894446562834
"cv",10,6,33.4655134564263,-4.95577545974925,-0.957204013585904,-2.11695213995509
"cv",10,7,32.1565888064651,-3.93437800752379,-0.635572772573314,-1.68532276496982
"cv",10,8,32.0993700662162,-3.71474697209743,-0.63188979976717,-1.69461193299131
