"","","","","par1","par2","par3"
"cv",5,1,16.6528663822496,-0.485577814250991,0.1154640714,-2.0689170077752
"cv",5,2,16.2575333173564,-0.562057367258896,0.320741227105734,-2.01244345825635
"cv",5,3,16.5295581723107,-0.568980967669309,0.0992549801145639,-2.24522485820876
"cv",5,4,16.0261687226546,-0.589933996283956,0.510771555906919,-1.79720490984838
"cv",5,5,16.5852415882675,-0.581360838740879,1.72582679382103,-1.31280741058411
"cv",5,6,16.4222689383825,-0.779988081823149,-0.228978910462818,-2.93156151552518
"cv",5,7,16.6229052485524,-0.773292481649171,-0.397601946313635,-3.12507256494702
"cv",5,8,17.981107634306,-0.541308197434565,-0.200534125702645,-2.60942443411353
"cv",10,1,32.3456768136099,-3.61690166174884,-0.730565279816293,-3.2328618612018
"cv",10,2,38.357229917076,-3.7139462435637,-0.684354224321755,-4.99999129389606
"cv",10,3,32.0874136392751,-2.78548668925218,-0.718910350026166,-3.03671094426265
"cv",10,4,31.9174905784836,-2.21703700713624,-0.713532079364262,-3.19630018984825
"cv",10,5,32.5871447644982,-3.36964783866203,-0.621687043125826,-2.70704725302606
"cv",10,6,32.3196471040191,-2.88626907394074,-0.729277352632315,-3.27124713925226
"cv",10,7,32.0168227180936,-2.39371425581365,-0.717098247718004,-3.12593993595934
"cv",10,8,33.044878478147,-2.51396672180038,-0.743385883528609,-3.49655193517248
