"","","","","par1","par2","par3"
"cv",5,1,16.4723095690557,-0.699272939339669,3.02299862594444,-1.96531163217276
"cv",5,2,16.4723095690557,-2.37723206716915,3.50713040558515,-1.44471283081976
"cv",5,3,16.4723095690557,-1.42550885621909,3.48982606806244,-1.73750546580963
"cv",5,4,16.4723095690557,0.589398628489245,1.28280458113016,-4.02371238013807
"cv",5,5,16.4723095690557,-3.30153718292233,1.34504798765207,-3.86456646842471
"cv",5,6,16.4723095690557,0.779066894495977,0.281243874943814,-4.85431756033338
"cv",5,7,16.4723095690557,-4.78435131511651,0.801435808672428,-3.57276278518608
"cv",5,8,16.4723095690557,-3.9066942666205,3.43140569738695,-2.93807549759698
"cv",10,1,31.9171547799685,-3.20784886938393,0.683710235623003,-3.89628674519934
"cv",10,2,31.9171547799685,-0.332799063296989,2.88375202228119,-1.89084729385292
"cv",10,3,31.9171547799685,-3.46458205056143,3.20677120019908,-1.58231823155535
"cv",10,4,31.9171547799685,-0.386991915535129,1.33521593052646,-2.52480784044644
"cv",10,5,31.9171547799685,-2.77431064468123,2.4381114778654,-1.93949270670254
"cv",10,6,31.9171547799685,-1.87578627697008,3.38296089479981,-0.28370001272737
"cv",10,7,31.9171547799685,-2.72388065418511,3.6663294705206,-0.959956032263723
"cv",10,8,31.9171547799685,-2.96204030002344,2.54846715774084,-2.28911828252703
