"","","","","par1","par2","par3"
"cv",5,1,16.8904619156185,2.39377574085184,-3.10986184261888,-4.99999730714187
"cv",5,2,18.3627381945231,2.27798827903335,-3.2206668538121,-4.99995827685457
"cv",5,3,16.6643850269403,2.39932912721351,-2.986159067268,-4.99998304472648
"cv",5,4,15.960708638173,3.07923493053819,-1.17079129500102,-4.99760638943809
"cv",5,5,18.4449329909268,2.20337441122391,-2.00612765467501,-4.99912754483243
"cv",5,6,16.9494013978021,2.40553515217093,-3.24319252971768,-4.99999540826928
"cv",5,7,17.322501689636,2.27234886228292,-2.11025818418626,-4.99996300576734
"cv",5,8,16.9297002928666,2.403304366209,-3.21202730364893,-4.99999904990227
"cv",10,1,30.940105161097,1.72938243107038,-4.99995648376301,-3.88866124594082
"cv",10,2,5.22597154593389,1.84129282820114,-4.9999436678714,-4.03141428059221
"cv",10,3,34.5027509448574,1.49510413907549,-4.99999239738533,-3.63867201284043
"cv",10,4,21.4619420307417,1.78774827907874,-4.99999935159911,-3.99690913516617
"cv",10,5,8.21856643873712,1.80262486285529,-4.99997588116796,-4.03018547318352
"cv",10,6,22.3728819251539,1.46165044338124,-4.999995387715,-3.75366725829934
"cv",10,7,34.8990850059496,1.73865311280932,-4.60392744565811,-3.97725271158183
"cv",10,8,34.8483616987079,1.88813972804543,-4.88540244521068,-4.22092572215863
