"","","","","par1","par2","par3"
"cv",5,1,16.5040377798196,-0.556907287183901,3.99997885507691,1.3958154286586
"cv",5,2,16.483015188138,-0.564469206997181,3.99984224773121,1.38531685698798
"cv",5,3,16.4723095690557,-2.08838799368241,3.74543573075296,-4.83868284920071
"cv",5,4,16.4723095690557,-2.76424262162768,2.96557405697593,-0.753133496886613
"cv",5,5,16.4723095690557,-2.0879919361988,3.53316521681964,-4.94771642356247
"cv",5,6,16.4723095690557,-2.09147297352811,3.55594780399586,-4.9923235577509
"cv",5,7,17.4034249240523,-0.433784592014172,3.99999589942595,1.39831095169008
"cv",5,8,20.8577006648085,0.90940570399041,3.99993908099897,3.17528521076933
"cv",10,1,32.0258212140357,-4.845965025108,-0.675599046898806,-4.99999660881337
"cv",10,2,32.0640949929808,-2.7243838822068,-0.676090726999818,-4.99969573666034
"cv",10,3,32.1026093961982,-3.79352919437766,-0.676513689329129,-4.99999942909119
"cv",10,4,40.4514192678982,-0.68676719973245,3.9998581583533,0.78046902611814
"cv",10,5,32.4503785957632,-1.28647483465888,-0.677389721610006,-4.99993642923884
"cv",10,6,32.0257460638667,-2.01302690239791,-0.675589570621887,-4.99999217791793
"cv",10,7,31.9171592607315,-2.61083087209868,-0.674212359916263,-4.99726207326517
"cv",10,8,31.9888912892683,-3.42028419880742,-0.675153057556233,-4.99991808333635
