"","","","","par1","par2","par3"
"cv",5,1,17.7354402791329,-0.431727144883242,3.99995826556456,1.9593377906413
"cv",5,2,16.4365412582313,-1.22521543930955,-0.589208536238263,-4.99999871040293
"cv",5,3,16.7555891677787,-1.14569664110933,-0.605757618136813,-4.99999949089924
"cv",5,4,16.5095056766866,-1.20662925696644,-0.711964290733151,-4.99999972582864
"cv",5,5,16.4402117691676,-1.21409045143209,-0.600317859894506,-4.99999556520938
"cv",5,6,16.9194863307671,-1.1337073897699,-0.610429495586297,-4.99999077109428
"cv",5,7,16.4232112051909,-1.23933076964867,-0.592061904402093,-4.99998529759984
"cv",5,8,16.4494581427645,-1.21208058477206,-0.592868950664991,-4.99999823896921
"cv",10,1,31.9057812749933,-1.35421785667181,-0.501016979927666,-4.99999414536055
"cv",10,2,31.9160784679105,-1.5299985031885,-0.426631105057124,-4.99999675679306
"cv",10,3,31.9325469789272,-1.2955358564603,-0.512987952956327,-4.99990284344642
"cv",10,4,31.9171547799664,-2.06054237301538,3.65488573578173,-4.99994194364272
"cv",10,5,32.6218851742995,-1.19805636265974,3.65494210215894,-4.99900420781023
"cv",10,6,31.9171547799654,-2.06066730652083,3.81125641881404,-4.9741377675559
"cv",10,7,31.9309255146801,-1.29448770569949,-0.529396623908398,-4.99999954321544
"cv",10,8,31.9323266062902,-1.29456534738405,-0.53383569982552,-4.99998836641005
