"","","","","par1","par2","par3"
"cv",5,1,16.4723095690557,-3.48147766285078,3.0615886357151,-2.3885003928365
"cv",5,2,16.4723095690557,-4.02715820885284,3.65513990178605,-1.46203998195717
"cv",5,3,16.4723095690557,-2.3694587557425,3.04495380647741,-2.38387430419021
"cv",5,4,16.4723095690557,-3.45592068764399,0.691130976246533,-4.97995235806504
"cv",5,5,16.4723095690557,0.231319527859668,1.49574773106009,-3.5779397494426
"cv",5,6,16.4723095690557,-2.94359531059487,3.54297900079942,-1.30911531597922
"cv",5,7,16.4723095690557,-3.05594370411829,1.85862132085771,-2.75578446263408
"cv",5,8,16.4723095690557,-1.16005261680509,2.79122164860873,-2.8899003341794
"cv",10,1,31.9171547799685,-0.664769055530086,3.35114984695722,-0.356905828735192
"cv",10,2,31.9171547799685,-0.307805898701676,2.69686039795224,-2.27795028910653
"cv",10,3,31.9171547799685,-2.77072994271293,2.4786225487978,-2.06925833382043
"cv",10,4,31.9171547799685,-3.35854386551908,3.47659220867151,-0.38069309927254
"cv",10,5,31.9171547799685,-2.9889395265193,-0.0966315645801434,-4.37692492515708
"cv",10,6,31.9171547799685,-2.30225413628183,2.64184745334543,-2.37039495440981
"cv",10,7,31.9171547799685,0.992937955965013,2.32298768131296,-3.71319543442175
"cv",10,8,31.9171547799685,0.63137944520767,3.07763013210795,-4.33279176733631
