"","","","","par1","par2","par3"
"cv",5,1,16.4723095690557,-2.8706631398832,1.28255341612415,-1.89886571366158
"cv",5,2,16.4723095690557,-1.51724469494002,3.72305227746818,-4.97211093388504
"cv",5,3,16.4723095690557,-2.5688255506102,3.21616766140277,-0.233677464540019
"cv",5,4,16.4723095690557,-3.72421421764481,-0.203882866104619,-3.42626341073241
"cv",5,5,16.4723095690557,-2.68634563006347,3.72247467540153,-0.0663612474925894
"cv",5,6,16.4723095690557,-0.440038922154527,2.99333867433683,-1.74237792060967
"cv",5,7,16.4723095690557,-0.15548749570834,1.98483213415762,-4.28391851480283
"cv",5,8,16.4723095690557,-0.174501878675073,3.07133357653321,-1.82607210266762
"cv",10,1,31.9171547799685,-2.31576230228247,2.70118912041372,-2.92846139922826
"cv",10,2,31.9171547799685,-2.19273564746093,3.25684838934011,-2.8236829287469
"cv",10,3,31.9171547799685,-3.29718479188159,3.48838306455596,-4.51246575157489
"cv",10,4,31.9171547799685,-2.71829282278962,2.93964793574192,-1.9586192480691
"cv",10,5,31.9171547799685,-1.25749503361292,3.22005540000884,-0.313283818549866
"cv",10,6,31.9171547799685,-3.5379308213442,3.13313900874055,-3.78380591348421
"cv",10,7,31.9171547799685,1.46516307897841,2.99851873098932,-2.09117805668676
"cv",10,8,31.9171547799685,-0.608868839530157,3.30813594349014,-3.41251532981022
