"","","","","par1","par2","par3"
"cv",5,1,16.4723095690557,-4.09524294407603,2.49226061336614,-4.85701201422606
"cv",5,2,16.4723095690557,-2.06664353841916,2.63287008186898,-0.549470739086036
"cv",5,3,16.4723095690557,1.43584766885557,3.56739779189683,-2.95265003977744
"cv",5,4,16.4723095690557,-4.23474494685305,3.09838184607313,-1.97372299068178
"cv",5,5,16.4723095690557,0.362598880676343,1.88947748372161,-3.2324155069475
"cv",5,6,16.4723095690557,0.367270169689788,0.269443942359461,-4.72245617542228
"cv",5,7,16.4723095690557,0.152709014960537,3.38314985350968,-0.475016177852337
"cv",5,8,16.4723095690557,-1.20953385303269,3.54245671923272,-2.81298274410258
"cv",10,1,31.9171547799685,-0.629232718755131,3.93745477428717,-2.28630322601845
"cv",10,2,31.9171547799685,-0.275276719743986,2.14560295867133,-2.80654838980809
"cv",10,3,31.9171547799685,-1.1987410336405,1.57613300256832,-4.73752909462251
"cv",10,4,31.9171547799685,1.19149243878201,2.98260170119785,-2.01973427702297
"cv",10,5,31.9171547799685,-4.84820042190676,1.89678524578936,-2.15586895652559
"cv",10,6,31.9171547799685,-1.58859836702755,3.17991664806968,-3.58074174813784
"cv",10,7,31.9171547799685,-3.87163164685751,2.4757840736253,-2.74027845290105
"cv",10,8,31.9171547799685,-4.44240877172611,1.28958043638352,-2.39739592231325
