"participant","leaveoutindex","reward","horizon","kError","beta","tau"
26,2,"Best",20,0.368024228781297,9.02134190028595,0.00938133911567203
26,3,"Best",20,0.198091595290424,1.0875559972421,0.0151727836980161
26,4,"Best",20,2.6577237961895,11.9758107555216,0.0443440263504243
26,1,"Best",40,0.0319469983592248,10.3454256702916,12.6330703200582
26,2,"Best",40,5.70444326989595,0.631546819561508,0.0346315974880977
26,3,"Best",40,0.363544154762729,0.896034863727903,0.937976260908689
26,4,"Best",40,0.00673995084145136,44.7264845869022,39.340632844147
27,1,"Best",20,9.86635369709561,39.7621365730342,1.27837662569216
27,2,"Best",20,6.5278104950472,43.7284480143456,3.07521812006598
27,3,"Best",20,65.8857231876358,44.3770258324337,0.0334117427699374
27,4,"Best",20,0.0932079139380023,105.042322507528,0.0570205279738989
27,1,"Best",40,0.00712460659183799,62.5545524871559,30.5980567207096
27,2,"Best",40,0.0184162650731816,45.7319602342143,30.4448391607994
27,3,"Best",40,0.0366381203568626,61.1058046039419,29.9820411269545
27,4,"Best",40,0.25295867772708,14.1620864333396,0.104944063581796
28,1,"Cumulative",20,0.0855107572669894,31.4874309011208,0.126772026904978
28,2,"Cumulative",20,12.7564752273659,11.2676011865897,0.00938958912270615
28,3,"Cumulative",20,0.103823894266753,2.70074070219704,0.0187302352713345
28,4,"Cumulative",20,0.0187807187366992,22.946613379552,1.46362725577243
28,1,"Cumulative",40,3.93218096140835,47.0034636761471,4.17902361173444
28,2,"Cumulative",40,75.294271514012,41.8628580744913,0.023258121219838
28,3,"Cumulative",40,1.64521308851432,46.0851732146426,11.9687086899576
28,4,"Cumulative",40,61.4580788613877,42.4807006368109,0.035170757846407
29,1,"Cumulative",20,0.0281294616096159,17.7010303627346,0.287457275708772
29,2,"Cumulative",20,0.157317024387375,2.10211817349389,0.0352118159899558
29,3,"Cumulative",20,0.0134586898738847,4.98878647128125,0.10318482005829
29,4,"Cumulative",20,0.159726676291552,9.32349612500978,0.0671717060406785
29,1,"Cumulative",40,0.21324170475323,89.748256206592,1.23702171492369
29,2,"Cumulative",40,0.0266014631378969,1.6072432648279,0.0202283219644062
29,3,"Cumulative",40,0.0699928630989026,21.725868451096,0.0128063160498891
29,4,"Cumulative",40,0.100397698007782,79.6141633243393,0.0336093921296794
30,1,"Cumulative",20,1.81348519923777,0.00673794777240811,0.0429474055355063
30,2,"Cumulative",20,1.80145444458391,0.00673796685046002,0.0495964202729383
30,3,"Cumulative",20,1.65163910562979,0.0246826753213931,0.0475359713973776
30,4,"Cumulative",20,1.46433541089763,0.00673795165725744,0.0495535134788418
30,1,"Cumulative",40,2.89344376221254,0.00673794792651098,0.0594957465402177
30,2,"Cumulative",40,4.80441635699599,0.0067381402009864,0.0411513104983836
30,3,"Cumulative",40,1.68293825369647,0.00673795537352396,0.0595693197462641
30,4,"Cumulative",40,2.70573215521004,0.030609669247243,0.0593817772236868
31,1,"Best",20,3.74502790037452,0.0177961497680713,0.0940568824631194
31,2,"Best",20,4.44219214096443,0.0161947938902935,0.0845395696101775
31,3,"Best",20,3.66791381689122,0.0215540599175113,0.0936142818466106
31,4,"Best",20,0.015988561545754,21.2710330190205,0.0753372898386558
31,1,"Best",40,11.5586108350095,0.191903259680419,0.00675315298722993
31,2,"Best",40,0.00673795085627379,0.16369930249928,0.130969809998611
31,3,"Best",40,8.52968053557518,0.347668999410475,0.00679646135409157
31,4,"Best",40,0.352349910263628,0.252330966244741,0.257388102408507
32,1,"Best",20,1.51676694941155,14.7617866850844,0.0528771689417779
32,2,"Best",20,1.00144109999684,27.3030419813618,0.0403013666470623
32,3,"Best",20,0.0985712654279109,92.2050846298363,0.0557245131081992
32,4,"Best",20,0.0184000216522618,3.04950845650594,0.0588191930410126
32,1,"Best",40,0.0924929123991814,7.84347708070537,0.0108663097094023
32,2,"Best",40,0.00677835944205115,44.8549333605784,39.5338545418406
32,3,"Best",40,0.00699941548220457,42.923070506512,37.9175776057476
32,4,"Best",40,0.0067566193572243,44.6869688443917,39.5192965581212
33,1,"Best",20,0.450976107924717,5.43040792909036,0.0982752030161714
33,2,"Best",20,0.0292414109383506,7.44357757586837,0.0667384755779999
33,3,"Best",20,0.578846923230961,29.4188416950695,0.18247163411064
33,4,"Best",20,0.109020221827122,27.4867138528965,0.0236965946357589
33,1,"Best",40,3.61002190368838,0.465655174807177,0.0597493694391398
33,2,"Best",40,6.17447849684939,0.539188618407882,0.0244469968798784
33,3,"Best",40,0.00673802010917713,0.27051408588654,0.212021742680963
33,4,"Best",40,1.01185764572833,0.47238734122449,0.157176190096066
34,1,"Cumulative",20,0.16646340857129,2.59304986559645,0.00855153488828844
34,2,"Cumulative",20,0.478219281889547,74.4030180991028,0.178703313313659
34,3,"Cumulative",20,0.748701108953936,8.84217477206492,0.00843888399530399
34,4,"Cumulative",20,0.0491058383769578,24.116494579803,0.356769935537102
34,1,"Cumulative",40,15.7477092661874,0.815749707835836,0.0094525771350986
34,2,"Cumulative",40,7.93156236226129,0.629967572077282,0.0274140611169639
34,3,"Cumulative",40,0.0780918019346159,53.5086143650014,29.4451297921054
34,4,"Cumulative",40,14.2062152858243,0.75631550964128,0.00832371187856853
35,1,"Cumulative",20,7.19764047084764,0.0102143694734473,0.0067379480671015
35,2,"Cumulative",20,6.4662802480286,0.0346009815046615,0.006737956903544
35,3,"Cumulative",20,7.59641598871169,0.00797747844004773,0.00673794904538478
35,4,"Cumulative",20,6.53185158143484,0.0865530901954234,0.00673854924006287
35,1,"Cumulative",40,2.93518368718642,0.0182259735159741,0.0358994006622901
35,2,"Cumulative",40,2.25192467909205,0.0582961167329236,0.0323980851399938
35,3,"Cumulative",40,2.14961259671315,0.0391253803251989,0.0349510100226582
35,4,"Cumulative",40,4.02104260972881,0.173504516652478,0.00677561152942259
36,1,"Cumulative",20,10.5319368716331,0.00674044129771096,0.00673795327574718
36,2,"Cumulative",20,6.73183329811917,0.123677200395375,0.00673843443953283
36,3,"Cumulative",20,11.6018970052118,0.00815738975257103,0.00673795339632778
36,4,"Cumulative",20,11.2174264032512,0.0187522916199928,0.00673795142612334
36,1,"Cumulative",40,6.62174866749264,0.19409482585228,0.0067738302635664
36,2,"Cumulative",40,7.09676753450156,0.197126913283321,0.00673795515514966
36,3,"Cumulative",40,7.41211883278835,0.198096856050234,0.00673806472316321
36,4,"Cumulative",40,8.59654984436844,0.255420565270176,0.00673826095562219
37,1,"Cumulative",20,0.117905476728512,4.14964894931288,0.0240005301903106
37,2,"Cumulative",20,1.5375765806065,12.0501519668032,0.0407164960450702
37,3,"Cumulative",20,0.0829033712737381,134.265971023376,0.317127044750738
37,4,"Cumulative",20,0.0959922054058672,20.860072437512,0.0176715229624815
37,1,"Cumulative",40,0.12646266828876,53.3876118297749,0.0180731548185428
37,2,"Cumulative",40,0.0254756973653173,11.9144314618641,0.115815401874358
37,3,"Cumulative",40,0.0764402250161335,56.3867318779668,0.00991768771803646
37,4,"Cumulative",40,5.84384942899814,15.1272144470613,0.0579519732943316
38,1,"Best",20,0.00673797221964069,0.0990153468795861,0.115643531787586
38,2,"Best",20,4.71662284160697,0.356348931643525,0.0217161360071513
38,3,"Best",20,0.00674128261758863,0.234133598461078,0.377104500619822
38,4,"Best",20,22.7711305182597,34.4770360824576,0.21521255596498
38,1,"Best",40,12.5839028717265,0.10656685352593,0.0067381697583631
38,2,"Best",40,13.6371130532682,0.100721243955484,0.00673871978626831
38,3,"Best",40,14.1668234673116,0.100996417826669,0.00673968671254388
38,4,"Best",40,14.1888886439153,0.66783616816363,0.0087226807534272
39,1,"Best",20,0.612809477091623,0.314775528434459,0.876443596114979
39,2,"Best",20,12.1501670205239,0.0767676053371251,0.00673973202426439
39,3,"Best",20,8.05834059047765,0.757988416294176,0.0351157669357285
39,4,"Best",20,0.419952860179922,0.397879461873439,0.676969556420136
39,1,"Best",40,0.0194571292658653,27.7037959543444,0.44814363726639
39,2,"Best",40,0.00707085181775288,48.6873670785688,30.7391295408185
39,3,"Best",40,0.00980903997000051,101.638078796307,30.3671116450664
39,4,"Best",40,0.00708096150171726,46.7320388071338,30.6109709469362
40,1,"Best",20,0.0474490911719372,10.21382463859,0.153282915587997
40,2,"Best",20,0.0291507118908031,43.7790216604878,0.440114076883511
40,3,"Best",20,0.566345932624411,10.6072551025824,0.303825446556362
40,4,"Best",20,0.00939788516755561,107.486051387496,0.459875342408647
40,1,"Best",40,2.1518316264149,1.40697804131389,0.27998565532957
40,2,"Best",40,13.1869387669169,2.1745729162226,0.0202134906736873
40,3,"Best",40,0.12518509434186,9.64979270930075,0.0157141339882802
40,4,"Best",40,3.18347349658108,1.71813757833781,0.20351984647799
41,1,"Best",20,2.27954209401594,0.283602064873736,0.0486681999054321
41,2,"Best",20,2.27916434460733,0.267509708585238,0.0507547244707562
41,3,"Best",20,1.47617153976984,0.210346937723037,0.0457070685591017
41,4,"Best",20,0.582265542418387,48.2729214047385,0.063233996726421
41,1,"Best",40,3.44330726551415,0.413546024272532,0.0166351217135757
41,2,"Best",40,4.25450661694086,0.439669320532821,0.0308708091351262
41,3,"Best",40,5.8776555891522,0.604819475327048,0.0259192169112401
41,4,"Best",40,0.608827064404875,1.47803660227436,0.724044585416513
42,1,"Cumulative",20,0.492057457614871,51.4308591963477,0.431126923276274
