"","trial","Environment","meanReward","meanSE","maxReward","maxSE","Model"
"1",1,"Smooth",47.7995657239722,0.208689043444291,47.7995657239722,0.208689043444291,"GP-UCB"
"2",2,"Smooth",48.216815637258,0.211080082025228,59.2534303302836,0.177227499050118,"GP-UCB"
"3",3,"Smooth",49.314786562961,0.213370693509675,65.3684152581931,0.16275665999927,"GP-UCB"
"4",4,"Smooth",49.792445106975,0.215670348260779,69.3589595533542,0.152601830012833,"GP-UCB"
"5",5,"Smooth",50.6921960898327,0.218843518863311,72.3866325252505,0.14685846942756,"GP-UCB"
"6",6,"Smooth",51.4060994376749,0.2190327630283,74.8284124440108,0.141874242850989,"GP-UCB"
"7",7,"Smooth",52.1713473919279,0.221166161591718,76.7629223034655,0.137961777802306,"GP-UCB"
"8",8,"Smooth",53.1760166966905,0.223175385319407,78.6102701955691,0.134364322567836,"GP-UCB"
"9",9,"Smooth",53.9731398926847,0.223697765170897,80.192900654479,0.131216652641016,"GP-UCB"
"10",10,"Smooth",54.1923177960661,0.221859010938957,81.5453875044478,0.127820619596509,"GP-UCB"
"11",11,"Smooth",54.664508093446,0.22225308527169,82.734789984409,0.124970660114118,"GP-UCB"
"12",12,"Smooth",55.5523921063973,0.222364921824481,83.8825596302171,0.12230501179728,"GP-UCB"
"13",13,"Smooth",55.7077165616025,0.221544994622445,84.8797145156515,0.119016653723986,"GP-UCB"
"14",14,"Smooth",55.2918853734145,0.221599179588791,85.7060854413944,0.116415364818431,"GP-UCB"
"15",15,"Smooth",56.199010977999,0.224066608112453,86.5421923455049,0.114189882821545,"GP-UCB"
"16",16,"Smooth",56.5592594831047,0.218231076083357,87.2633053627028,0.111537982694147,"GP-UCB"
"17",17,"Smooth",57.0998124557674,0.222798946404306,88.0273494050949,0.108869851866816,"GP-UCB"
"18",18,"Smooth",57.021254930723,0.222417875059454,88.7092957707948,0.106271711279387,"GP-UCB"
"19",19,"Smooth",57.2417503724083,0.222253186872949,89.3991534062332,0.103460775089789,"GP-UCB"
"20",20,"Smooth",57.6908672064668,0.220427783463815,89.9873988737979,0.10114852238605,"GP-UCB"
"21",21,"Smooth",57.4510193804447,0.222438887588264,90.5290170513994,0.0988143749534733,"GP-UCB"
"22",22,"Smooth",57.8672415690885,0.220595979598929,91.0495866943079,0.0964593602869638,"GP-UCB"
"23",23,"Smooth",57.7073694574263,0.221749903869094,91.5061752601952,0.0941990102447137,"GP-UCB"
"24",24,"Smooth",58.0448270040235,0.221145809474527,91.9238399377718,0.0920821673788158,"GP-UCB"
"25",25,"Smooth",58.2111193346974,0.220809018517369,92.3791464099682,0.0897081579955799,"GP-UCB"
"26",26,"Smooth",58.2155976295309,0.22156899461372,92.7890414829062,0.0875064985893139,"GP-UCB"
"27",27,"Smooth",58.3069496350247,0.219409171696863,93.1666854508361,0.0854606880046758,"GP-UCB"
"28",28,"Smooth",58.4076284391377,0.219342381676785,93.529914846017,0.0833858897263479,"GP-UCB"
"29",29,"Smooth",58.3434312440318,0.222610487492903,93.8449297330429,0.0815011353219406,"GP-UCB"
"30",30,"Smooth",58.3661012191208,0.221405322539529,94.2055318388172,0.0792059408466975,"GP-UCB"
"31",31,"Smooth",58.8465095085587,0.220205924695315,94.5197982102979,0.0770578889989451,"GP-UCB"
"32",32,"Smooth",58.3574503563084,0.221823188950206,94.8227048888106,0.0748419305355524,"GP-UCB"
"33",33,"Smooth",58.5600783400344,0.223673576182558,95.1197741160346,0.0726400231140971,"GP-UCB"
"34",34,"Smooth",58.8649285999802,0.218828548622717,95.3644288082688,0.0710382366297123,"GP-UCB"
"35",35,"Smooth",59.3266289514053,0.221433979918783,95.6767511275746,0.0689446165361574,"GP-UCB"
"36",36,"Smooth",59.5382259683399,0.222391307968848,95.9201384867149,0.0671342972832286,"GP-UCB"
"37",37,"Smooth",59.2581279192792,0.222504145643966,96.151709027917,0.0652292451567736,"GP-UCB"
"38",38,"Smooth",59.3291411258269,0.222186867070075,96.3613764146324,0.0636910218277086,"GP-UCB"
"39",39,"Smooth",59.2200272646063,0.222918324210548,96.5792858890483,0.0617695498990062,"GP-UCB"
