"","trial","Environment","meanReward","meanSE","maxReward","maxSE","Model"
"1",1,"Smooth",47.4730475327832,0.206883215220813,47.4730475327832,0.206883215220813,"LocalGP-UCB"
"2",2,"Smooth",50.1346368533898,0.209118152409753,58.4479976631184,0.182181446124969,"LocalGP-UCB"
"3",3,"Smooth",50.9794730625873,0.211553113749801,64.3584511813901,0.169139011911255,"LocalGP-UCB"
"4",4,"Smooth",52.074708245883,0.21601108933897,68.530017469743,0.160721901680044,"LocalGP-UCB"
"5",5,"Smooth",52.3444982669248,0.219432703927351,71.6350493906014,0.154421724964838,"LocalGP-UCB"
"6",6,"Smooth",53.0636925128599,0.217521184137987,74.0845217461624,0.148427893784354,"LocalGP-UCB"
"7",7,"Smooth",53.5155139646522,0.217396343790016,76.1754598163768,0.143707301026183,"LocalGP-UCB"
"8",8,"Smooth",53.399412047809,0.222034662165927,77.8753913148082,0.139461728161538,"LocalGP-UCB"
"9",9,"Smooth",53.4346626420449,0.219306300101092,79.304981461791,0.135514671371735,"LocalGP-UCB"
"10",10,"Smooth",53.8657697707185,0.219869803979822,80.5426564902817,0.132451298626445,"LocalGP-UCB"
"11",11,"Smooth",53.8220236192799,0.223033037509393,81.6215905048739,0.12939302604712,"LocalGP-UCB"
"12",12,"Smooth",53.9500328261089,0.222462543364583,82.7034338188686,0.125821181280586,"LocalGP-UCB"
"13",13,"Smooth",53.9728431147247,0.224565797019207,83.6160232243373,0.12300834380996,"LocalGP-UCB"
"14",14,"Smooth",54.4435593659056,0.221503468569105,84.4585959029146,0.120544993621428,"LocalGP-UCB"
"15",15,"Smooth",54.3914481041133,0.223446159725043,85.2662344339716,0.117903821798767,"LocalGP-UCB"
"16",16,"Smooth",54.5538525169702,0.222339345872918,86.0146650819545,0.115107802961081,"LocalGP-UCB"
"17",17,"Smooth",54.8073220409583,0.225092014788497,86.7492828919339,0.11233999265385,"LocalGP-UCB"
"18",18,"Smooth",55.0007028392872,0.227896780735087,87.3762961745577,0.110044613686594,"LocalGP-UCB"
"19",19,"Smooth",54.82301354561,0.225719840501819,87.9586971659777,0.107968727276717,"LocalGP-UCB"
"20",20,"Smooth",54.8259211485494,0.226863633919791,88.4651142722012,0.106274450720884,"LocalGP-UCB"
"21",21,"Smooth",55.2142818163515,0.225944036055736,88.9693613288769,0.103871486789249,"LocalGP-UCB"
"22",22,"Smooth",55.1548999232361,0.226117188430996,89.424439070572,0.101985667996674,"LocalGP-UCB"
"23",23,"Smooth",55.2117916604719,0.227899962726913,89.8300973978646,0.10046083079232,"LocalGP-UCB"
"24",24,"Smooth",55.541889647961,0.225871863048357,90.2613964148572,0.0985939817770078,"LocalGP-UCB"
"25",25,"Smooth",55.340428136783,0.226679930859584,90.6364338662017,0.0966637676661795,"LocalGP-UCB"
"26",26,"Smooth",55.3432384834895,0.230530120991632,91.0391761823422,0.0949548133641495,"LocalGP-UCB"
"27",27,"Smooth",55.5159829062605,0.229068818753342,91.3904160892144,0.0931827838764547,"LocalGP-UCB"
"28",28,"Smooth",55.5609278028336,0.227406356036132,91.7488727744551,0.0915713411801622,"LocalGP-UCB"
