"","participant","reward","environment","horizon","leaveoutindex","nLL","R2","kernel","acq","kError","lambda","beta","tau","roundnLL","bonus"
"329",42,"Cumulative","Smooth",20,1,869.306552615259,0.244731269754356,"LBMT","UCB",2.32133920134503,NA,0.0984567947597094,0.0652530878747428,85.4703260817715,1.4
"330",42,"Cumulative","Smooth",20,2,869.306552615259,0.244731269754356,"LBMT","UCB",5.79490854794687,NA,0.0416123487194096,0.0298181155754441,78.1129764749865,1.4
"331",42,"Cumulative","Smooth",20,3,869.306552615259,0.244731269754356,"LBMT","UCB",2.43706674308814,NA,0.108480608315441,0.0692259989448026,82.740024989531,1.4
"332",42,"Cumulative","Smooth",20,4,869.306552615259,0.244731269754356,"LBMT","UCB",4.66811906777319,NA,0.0536207926901423,0.0381729431313581,79.0236577745858,1.4
"333",42,"Cumulative","Smooth",40,1,869.306552615259,0.244731269754356,"LBMT","UCB",8.35193031957536,NA,0.0424262598557234,0.0264613452613567,89.3176174871663,1.4
"334",42,"Cumulative","Smooth",40,2,869.306552615259,0.244731269754356,"LBMT","UCB",17.0718267910479,NA,0.0114457217680021,0.00674329697478868,129.027689378969,1.4
"335",42,"Cumulative","Smooth",40,3,869.306552615259,0.244731269754356,"LBMT","UCB",18.0097623058017,NA,0.011392903262058,0.00674946884455865,165.588775773118,1.4
"336",42,"Cumulative","Smooth",40,4,869.306552615259,0.244731269754356,"LBMT","UCB",14.7472037189023,NA,0.0142281808295808,0.0087827255060137,160.025484655131,1.4
"337",43,"Cumulative","Smooth",20,1,714.159163303999,0.379526033895405,"LBMT","UCB",0.00673912308168366,NA,44.6973684777037,14.7974859196321,51.4415239564643,1.03
"338",43,"Cumulative","Smooth",20,2,714.159163303999,0.379526033895405,"LBMT","UCB",0.041468320184946,NA,68.9735824341759,15.1996305311995,45.7895319553643,1.03
"339",43,"Cumulative","Smooth",20,3,714.159163303999,0.379526033895405,"LBMT","UCB",0.00811951488396841,NA,44.7822616824932,15.7273471987967,37.8472237721164,1.03
"340",43,"Cumulative","Smooth",20,4,714.159163303999,0.379526033895405,"LBMT","UCB",0.0377390064200863,NA,48.083164928458,15.4409926840303,42.2050163693742,1.03
"341",43,"Cumulative","Smooth",40,1,714.159163303999,0.379526033895405,"LBMT","UCB",0.00673889584308811,NA,7.14870880930048,3.25113626285836,138.310977062951,1.03
"342",43,"Cumulative","Smooth",40,2,714.159163303999,0.379526033895405,"LBMT","UCB",0.00674170059289622,NA,44.1595390761122,20.1253249135898,134.512524669328,1.03
"343",43,"Cumulative","Smooth",40,3,714.159163303999,0.379526033895405,"LBMT","UCB",0.00673818465341492,NA,18.2067329488248,8.90983240112679,109.483613229272,1.03
"344",43,"Cumulative","Smooth",40,4,714.159163303999,0.379526033895405,"LBMT","UCB",0.00673820549734696,NA,44.642547922298,19.4837906782026,154.568752289129,1.03
"345",44,"Best","Smooth",20,1,746.706317663659,0.351248497194024,"LBMT","UCB",0.00676977521595731,NA,44.6313297267118,16.8408575379155,47.3119301545948,1.4
"346",44,"Best","Smooth",20,2,746.706317663659,0.351248497194024,"LBMT","UCB",0.00677681298667757,NA,43.7794797263309,15.7218827244456,57.9264022725455,1.4
"347",44,"Best","Smooth",20,3,746.706317663659,0.351248497194024,"LBMT","UCB",0.065740260829501,NA,4.18685911418803,1.4987829160161,59.3342785582833,1.4
"348",44,"Best","Smooth",20,4,746.706317663659,0.351248497194024,"LBMT","UCB",0.00680793699267805,NA,43.0809474412604,16.8068810886706,39.7839199959294,1.4
"349",44,"Best","Smooth",40,1,746.706317663659,0.351248497194024,"LBMT","UCB",0.82046328829616,NA,44.7115560349199,20.8568705622272,123.555161804964,1.4
