"","participant","reward","environment","horizon","leaveoutindex","nLL","R2","kernel","acq","kError","lambda","beta","tau","roundnLL","bonus"
"71",9,"Cumulative","Rough",40,3,544.176302937747,0.527210114644721,"LocalSearch","",NA,NA,NA,0.154900120485616,83.6282430782981,1.24
"72",9,"Cumulative","Rough",40,4,544.176302937747,0.527210114644721,"LocalSearch","",NA,NA,NA,0.157060992109718,72.1274833568597,1.24
"73",10,"Cumulative","Rough",20,1,764.911539541667,0.335431482160285,"LocalSearch","",NA,NA,NA,0.188551180778795,65.8867892918582,1.1
"74",10,"Cumulative","Rough",20,2,764.911539541667,0.335431482160285,"LocalSearch","",NA,NA,NA,0.194469356826698,58.8816932839342,1.1
"75",10,"Cumulative","Rough",20,3,764.911539541667,0.335431482160285,"LocalSearch","",NA,NA,NA,0.204666028322639,50.4382771483874,1.1
"76",10,"Cumulative","Rough",20,4,764.911539541667,0.335431482160285,"LocalSearch","",NA,NA,NA,0.183188889723749,71.4933308508799,1.1
"77",10,"Cumulative","Rough",40,1,764.911539541667,0.335431482160285,"LocalSearch","",NA,NA,NA,0.193865469312794,144.031517160059,1.1
"78",10,"Cumulative","Rough",40,2,764.911539541667,0.335431482160285,"LocalSearch","",NA,NA,NA,0.194299270805438,141.988865493187,1.1
"79",10,"Cumulative","Rough",40,3,764.911539541667,0.335431482160285,"LocalSearch","",NA,NA,NA,0.197622837671796,135.129675237421,1.1
"80",10,"Cumulative","Rough",40,4,764.911539541667,0.335431482160285,"LocalSearch","",NA,NA,NA,0.222699773588006,97.0613910759405,1.1
"81",11,"Cumulative","Smooth",20,1,835.781065260842,0.273858799264931,"LocalSearch","",NA,NA,NA,0.23591263518031,61.6132240965172,1.07
"82",11,"Cumulative","Smooth",20,2,835.781065260842,0.273858799264931,"LocalSearch","",NA,NA,NA,0.235507924821318,62.198726116951,1.07
"83",11,"Cumulative","Smooth",20,3,835.781065260842,0.273858799264931,"LocalSearch","",NA,NA,NA,0.21151080006759,81.0731054689806,1.07
"84",11,"Cumulative","Smooth",20,4,835.781065260842,0.273858799264931,"LocalSearch","",NA,NA,NA,0.216297606505211,77.2485396714994,1.07
"85",11,"Cumulative","Smooth",40,1,835.781065260842,0.273858799264931,"LocalSearch","",NA,NA,NA,0.202004884270921,166.072157862849,1.07
"86",11,"Cumulative","Smooth",40,2,835.781065260842,0.273858799264931,"LocalSearch","",NA,NA,NA,0.236025538921161,110.890267369811,1.07
"87",11,"Cumulative","Smooth",40,3,835.781065260842,0.273858799264931,"LocalSearch","",NA,NA,NA,0.221012888460259,132.841492387181,1.07
"88",11,"Cumulative","Smooth",40,4,835.781065260842,0.273858799264931,"LocalSearch","",NA,NA,NA,0.214191206673155,143.843552287053,1.07
"89",12,"Cumulative","Smooth",20,1,936.614816593237,0.186252673318209,"LocalSearch","",NA,NA,NA,0.233534409054842,97.1782168476431,1.05
"90",12,"Cumulative","Smooth",20,2,936.614816593237,0.186252673318209,"LocalSearch","",NA,NA,NA,0.287762313804368,67.5653245038699,1.05
"91",12,"Cumulative","Smooth",20,3,936.614816593237,0.186252673318209,"LocalSearch","",NA,NA,NA,0.281342408380527,69.6499977560606,1.05
