"","participant","reward","environment","horizon","leaveoutindex","nLL","R2","kernel","acq","kError","lambda","beta","tau","roundnLL","bonus"
"320",40,"Cumulative","Rough",40,4,798.119126708301,0.30658014989043,"LBMT","UCB",0.0571495661903467,NA,75.488699743234,19.8660259546461,138.75858085216,0.91
"321",41,"Cumulative","Rough",20,1,748.847251030307,0.349388416856996,"LBMT","UCB",0.795679187806879,NA,44.9900134732846,19.788794049964,60.061638390059,0.93
"322",41,"Cumulative","Rough",20,2,748.847251030307,0.349388416856996,"LBMT","UCB",0.00673906537069461,NA,44.5613274245048,19.6669949082833,62.8405207958863,0.93
"323",41,"Cumulative","Rough",20,3,748.847251030307,0.349388416856996,"LBMT","UCB",0.795399723061228,NA,44.7205469360491,19.4030198188763,64.5201141904033,0.93
"324",41,"Cumulative","Rough",20,4,748.847251030307,0.349388416856996,"LBMT","UCB",0.824633997007653,NA,44.7551370902493,19.2119864714204,67.4142824095853,0.93
"325",41,"Cumulative","Rough",40,1,748.847251030307,0.349388416856996,"LBMT","UCB",0.00674572759766963,NA,0.232679090944576,0.0906377000314736,145.361608808439,0.93
"326",41,"Cumulative","Rough",40,2,748.847251030307,0.349388416856996,"LBMT","UCB",0.00674142445353446,NA,0.234899577416856,0.094909089225683,124.407291688865,0.93
"327",41,"Cumulative","Rough",40,3,748.847251030307,0.349388416856996,"LBMT","UCB",0.0067385669868899,NA,0.233261099049445,0.0975414443943944,109.621846067369,0.93
"328",41,"Cumulative","Rough",40,4,748.847251030307,0.349388416856996,"LBMT","UCB",0.00673949631763323,NA,8.82802058826769,3.83538153577365,114.6199486797,0.93
"329",42,"Cumulative","Smooth",20,1,778.484368686437,0.323639170917293,"LBMT","UCB",4.30016314137904,NA,0.0965705084287972,0.053982562344512,87.8873968672236,1.4
"330",42,"Cumulative","Smooth",20,2,778.484368686437,0.323639170917293,"LBMT","UCB",0.599739982905585,NA,0.158569192327372,0.101824471164262,36.8682200300248,1.4
"331",42,"Cumulative","Smooth",20,3,778.484368686437,0.323639170917293,"LBMT","UCB",0.00673812955365984,NA,0.104742819720459,0.0629273637985128,80.9621025634896,1.4
"332",42,"Cumulative","Smooth",20,4,778.484368686437,0.323639170917293,"LBMT","UCB",4.31747913773421,NA,0.0825409294731124,0.0521145986667978,83.1624310643558,1.4
"333",42,"Cumulative","Smooth",40,1,778.484368686437,0.323639170917293,"LBMT","UCB",0.00673795056222375,NA,0.124537930656263,0.0718589652782849,137.578711255208,1.4
"334",42,"Cumulative","Smooth",40,2,778.484368686437,0.323639170917293,"LBMT","UCB",0.0067379973219789,NA,0.131314623636623,0.0694292925405265,122.883876738114,1.4
"335",42,"Cumulative","Smooth",40,3,778.484368686437,0.323639170917293,"LBMT","UCB",0.119080375436099,NA,0.13875802907924,0.075488571957999,101.643132288991,1.4
"336",42,"Cumulative","Smooth",40,4,778.484368686437,0.323639170917293,"LBMT","UCB",0.168045300370924,NA,0.128991222214733,0.0699599959853585,127.49849787903,1.4
"337",43,"Cumulative","Smooth",20,1,829.808841577239,0.279047571608459,"LBMT","UCB",0.476237424476252,NA,0.379273449195618,0.169375422415033,68.8963873054024,1.03
"338",43,"Cumulative","Smooth",20,2,829.808841577239,0.279047571608459,"LBMT","UCB",0.303167672668311,NA,0.619814358171487,0.2789896237439,68.1993331153127,1.03
"339",43,"Cumulative","Smooth",20,3,829.808841577239,0.279047571608459,"LBMT","UCB",0.764550797909899,NA,0.582998951366921,0.258669404565551,68.0847944112838,1.03
"340",43,"Cumulative","Smooth",20,4,829.808841577239,0.279047571608459,"LBMT","UCB",0.640346025048105,NA,0.459744716612274,0.210684279840572,61.8088716514953,1.03
"341",43,"Cumulative","Smooth",40,1,829.808841577239,0.279047571608459,"LBMT","UCB",0.00674726014788622,NA,0.41729725030047,0.198823292676574,142.748356988705,1.03
"342",43,"Cumulative","Smooth",40,2,829.808841577239,0.279047571608459,"LBMT","UCB",0.319230079119661,NA,0.444729514810114,0.206096173066861,152.284970332677,1.03
"343",43,"Cumulative","Smooth",40,3,829.808841577239,0.279047571608459,"LBMT","UCB",0.312190900757799,NA,0.42823854956162,0.208673624367848,131.165267702222,1.03
"344",43,"Cumulative","Smooth",40,4,829.808841577239,0.279047571608459,"LBMT","UCB",0.189262792970727,NA,0.424418846109977,0.205139280146576,136.620860070141,1.03
"345",44,"Best","Smooth",20,1,861.491829045162,0.251520838210101,"LBMT","UCB",0.579090503406396,NA,0.235546834845933,0.0924111322262027,90.2033077089089,1.4
"346",44,"Best","Smooth",20,2,861.491829045162,0.251520838210101,"LBMT","UCB",0.464923729468068,NA,0.200458120373675,0.0928393729845542,54.2998795434948,1.4
"347",44,"Best","Smooth",20,3,861.491829045162,0.251520838210101,"LBMT","UCB",0.00673989841229151,NA,0.20705341390834,0.0939794952598321,57.2093337153007,1.4
"348",44,"Best","Smooth",20,4,861.491829045162,0.251520838210101,"LBMT","UCB",1.84029162954566,NA,0.55250078008451,0.243436249222672,60.3298852226723,1.4
"349",44,"Best","Smooth",40,1,861.491829045162,0.251520838210101,"LBMT","UCB",0.284639517088965,NA,0.280905974264227,0.153306023589417,130.31995504513,1.4
"350",44,"Best","Smooth",40,2,861.491829045162,0.251520838210101,"LBMT","UCB",0.380146924364436,NA,0.373872117192635,0.191241509464921,148.557108940113,1.4
"351",44,"Best","Smooth",40,3,861.491829045162,0.251520838210101,"LBMT","UCB",0.330222359444621,NA,0.485407144495839,0.250033232449958,147.648111170491,1.4
"352",44,"Best","Smooth",40,4,861.491829045162,0.251520838210101,"LBMT","UCB",0.00723755594809483,NA,0.30231882461438,0.146367107823103,172.924247699051,1.4
"353",45,"Best","Smooth",20,1,846.616160228143,0.26444507933676,"LBMT","UCB",0.00673998956151451,NA,0.274547830774569,0.12719485576664,78.1490899964568,1.39
"354",45,"Best","Smooth",20,2,846.616160228143,0.26444507933676,"LBMT","UCB",0.00673854667422246,NA,0.264751910245714,0.125044970412872,75.177594126298,1.39
"355",45,"Best","Smooth",20,3,846.616160228143,0.26444507933676,"LBMT","UCB",0.00673850891544012,NA,0.259116111823587,0.134899274421675,58.4345912185333,1.39
"356",45,"Best","Smooth",20,4,846.616160228143,0.26444507933676,"LBMT","UCB",0.00674092329486325,NA,44.0719138129452,21.2031608655149,75.1334279797025,1.39
"357",45,"Best","Smooth",40,1,846.616160228143,0.26444507933676,"LBMT","UCB",0.00673806491126599,NA,36.2069266946104,16.9510562706137,146.331057430716,1.39
"358",45,"Best","Smooth",40,2,846.616160228143,0.26444507933676,"LBMT","UCB",0.00674642688030475,NA,0.259877305543995,0.125169871774035,128.412117221818,1.39
"359",45,"Best","Smooth",40,3,846.616160228143,0.26444507933676,"LBMT","UCB",0.00675023291283938,NA,0.23851525985457,0.104964294937305,168.26647892565,1.39
"360",45,"Best","Smooth",40,4,846.616160228143,0.26444507933676,"LBMT","UCB",0.0473619428477098,NA,0.26063343249631,0.130243751079469,116.711803328968,1.39
"361",46,"Cumulative","Rough",20,1,760.063500632723,0.33964354311844,"LBMT","UCB",0.00673795370462109,NA,0.135887254191133,0.0558607469028058,64.5661686605085,0.98
"362",46,"Cumulative","Rough",20,2,760.063500632723,0.33964354311844,"LBMT","UCB",0.247883330430101,NA,0.251331095773065,0.108555550856313,53.7557212631152,0.98
"363",46,"Cumulative","Rough",20,3,760.063500632723,0.33964354311844,"LBMT","UCB",0.00673797478690192,NA,0.140839851895175,0.0537237555830696,81.3131421994921,0.98
"364",46,"Cumulative","Rough",20,4,760.063500632723,0.33964354311844,"LBMT","UCB",0.00673801179798323,NA,0.120296319336619,0.0542191072471042,52.2980715712552,0.98
"365",46,"Cumulative","Rough",40,1,760.063500632723,0.33964354311844,"LBMT","UCB",0.00695466492437986,NA,0.250383683881151,0.105095676856331,141.051208012099,0.98
"366",46,"Cumulative","Rough",40,2,760.063500632723,0.33964354311844,"LBMT","UCB",0.00674077816621451,NA,0.227712607368992,0.0993082377598643,123.147196531214,0.98
"367",46,"Cumulative","Rough",40,3,760.063500632723,0.33964354311844,"LBMT","UCB",0.00674379065329606,NA,0.208164440780947,0.0876301665595463,140.702264760352,0.98
"368",46,"Cumulative","Rough",40,4,760.063500632723,0.33964354311844,"LBMT","UCB",0.00673863652813954,NA,0.242883529508401,0.110993603651686,103.229727634687,0.98
"369",47,"Cumulative","Rough",20,1,582.187206232293,0.494185577350721,"LBMT","UCB",0.430943576397329,NA,0.309424764500596,0.112950020988411,61.1408954809446,0.86
"370",47,"Cumulative","Rough",20,2,582.187206232293,0.494185577350721,"LBMT","UCB",0.641656788158805,NA,0.411462216936956,0.162481644085023,49.5238942043332,0.86
"371",47,"Cumulative","Rough",20,3,582.187206232293,0.494185577350721,"LBMT","UCB",0.00674076874319164,NA,0.250240269093392,0.095099793774977,53.8531804786772,0.86
"372",47,"Cumulative","Rough",20,4,582.187206232293,0.494185577350721,"LBMT","UCB",0.387266130500392,NA,0.293234980220677,0.110239908190332,55.3207056030372,0.86
"373",47,"Cumulative","Rough",40,1,582.187206232293,0.494185577350721,"LBMT","UCB",0.129613648900108,NA,89.8978641353636,15.6609306701638,86.8718563614094,0.86
"374",47,"Cumulative","Rough",40,2,582.187206232293,0.494185577350721,"LBMT","UCB",0.177824045173128,NA,44.6897870468901,15.5010976570868,89.8777538299628,0.86
"375",47,"Cumulative","Rough",40,3,582.187206232293,0.494185577350721,"LBMT","UCB",0.00674366868055424,NA,40.3955880815024,14.0463204189408,87.8079465238496,0.86
"376",47,"Cumulative","Rough",40,4,582.187206232293,0.494185577350721,"LBMT","UCB",0.00674583130015299,NA,44.66113967238,15.2732038360689,97.7909737500792,0.86
"377",48,"Cumulative","Smooth",20,1,478.208180039011,0.584524373082697,"LBMT","UCB",0.197335806524454,NA,0.227279627830799,0.10268627431337,61.5011318029943,1.13
"378",48,"Cumulative","Smooth",20,2,478.208180039011,0.584524373082697,"LBMT","UCB",0.629091676004443,NA,0.246428668554819,0.113563103836479,57.5501108967452,1.13
"379",48,"Cumulative","Smooth",20,3,478.208180039011,0.584524373082697,"LBMT","UCB",0.381372449117394,NA,0.241109677218905,0.107734323635873,64.5011510135113,1.13
"380",48,"Cumulative","Smooth",20,4,478.208180039011,0.584524373082697,"LBMT","UCB",0.446954492214596,NA,0.222133680856232,0.0925483063058637,79.4454998296022,1.13
"381",48,"Cumulative","Smooth",40,1,478.208180039011,0.584524373082697,"LBMT","UCB",3.25846633906884,NA,0.0885769919747383,0.0462920602796339,22.9276610426283,1.13
"382",48,"Cumulative","Smooth",40,2,478.208180039011,0.584524373082697,"LBMT","UCB",0.00673795012500489,NA,0.0965653067930926,0.0463853477198669,39.5341212931715,1.13
"383",48,"Cumulative","Smooth",40,3,478.208180039011,0.584524373082697,"LBMT","UCB",0.00673795711821349,NA,0.0995896603370458,0.0414611642339658,74.1461606115639,1.13
"384",48,"Cumulative","Smooth",40,4,478.208180039011,0.584524373082697,"LBMT","UCB",0.00673794740174223,NA,0.101911567291352,0.0406421509467011,78.6023435487948,1.13
"385",49,"Cumulative","Smooth",20,1,657.349149737086,0.4288835668426,"LBMT","UCB",0.454788924917737,NA,0.272082520865358,0.0961386135578886,78.8432666973476,1.07
"386",49,"Cumulative","Smooth",20,2,657.349149737086,0.4288835668426,"LBMT","UCB",0.768932186728393,NA,0.251438525393144,0.10629154180915,39.7805696003076,1.07
"387",49,"Cumulative","Smooth",20,3,657.349149737086,0.4288835668426,"LBMT","UCB",0.962782924454702,NA,0.292524212530302,0.112735541607114,56.7416818268439,1.07
"388",49,"Cumulative","Smooth",20,4,657.349149737086,0.4288835668426,"LBMT","UCB",0.613270511253758,NA,0.352036677410134,0.137684975200295,54.8410222063485,1.07
"389",49,"Cumulative","Smooth",40,1,657.349149737086,0.4288835668426,"LBMT","UCB",0.00674327906070945,NA,44.5814219196563,17.8949436758315,88.7962468927161,1.07
"390",49,"Cumulative","Smooth",40,2,657.349149737086,0.4288835668426,"LBMT","UCB",0.532332262372203,NA,0.741660327040132,0.270534009818329,127.053289272345,1.07
"391",49,"Cumulative","Smooth",40,3,657.349149737086,0.4288835668426,"LBMT","UCB",0.476082311857079,NA,0.649256233402771,0.24348952105095,113.523290380675,1.07
"392",49,"Cumulative","Smooth",40,4,657.349149737086,0.4288835668426,"LBMT","UCB",0.450507702360668,NA,0.549963195951056,0.213293962042892,97.7697828605021,1.07
"393",50,"Best","Rough",20,1,791.08378477128,0.312692577958103,"LBMT","UCB",0.00673799656785036,NA,0.147229140046526,0.0686779402109281,67.6825672270429,1.06
"394",50,"Best","Rough",20,2,791.08378477128,0.312692577958103,"LBMT","UCB",0.00673815674142712,NA,0.157974705066378,0.0718074617451103,67.134619646012,1.06
"395",50,"Best","Rough",20,3,791.08378477128,0.312692577958103,"LBMT","UCB",0.00673811123700927,NA,0.14611292597931,0.0720930480507661,47.6023430365471,1.06
"396",50,"Best","Rough",20,4,791.08378477128,0.312692577958103,"LBMT","UCB",0.00673803575286527,NA,0.14111127314449,0.0652718619834717,75.4279986716857,1.06
"397",50,"Best","Rough",40,1,791.08378477128,0.312692577958103,"LBMT","UCB",0.00673989602923694,NA,0.177901466589886,0.0869974822804757,117.90437592993,1.06
"398",50,"Best","Rough",40,2,791.08378477128,0.312692577958103,"LBMT","UCB",0.440229748512982,NA,0.223735969705154,0.105334555539918,122.204336123282,1.06
"399",50,"Best","Rough",40,3,791.08378477128,0.312692577958103,"LBMT","UCB",0.00674014290474143,NA,0.191648982604066,0.0835388822092831,158.461513770294,1.06
"400",50,"Best","Rough",40,4,791.08378477128,0.312692577958103,"LBMT","UCB",0.268794879015138,NA,0.198847337230262,0.0919129491947129,134.666030366486,1.06
"401",51,"Best","Rough",20,1,775.367782065066,0.326346915858525,"LBMT","UCB",0.251199212287922,NA,0.23727874372641,0.116182275023132,88.6095425639934,1.45
"402",51,"Best","Rough",20,2,775.367782065066,0.326346915858525,"LBMT","UCB",0.213993118530814,NA,0.256400804082756,0.13162607513385,79.6563931570164,1.45
"403",51,"Best","Rough",20,3,775.367782065066,0.326346915858525,"LBMT","UCB",0.406190979712243,NA,0.232483379477028,0.121198942757215,78.2640969214321,1.45
"404",51,"Best","Rough",20,4,775.367782065066,0.326346915858525,"LBMT","UCB",0.00673939372924778,NA,0.168536202922813,0.101263864166229,60.8842513316666,1.45
"405",51,"Best","Rough",40,1,775.367782065066,0.326346915858525,"LBMT","UCB",0.0067674975676741,NA,0.280980592810134,0.110069108242048,137.175536354687,1.45
"406",51,"Best","Rough",40,2,775.367782065066,0.326346915858525,"LBMT","UCB",0.0067476398304548,NA,0.329404132441142,0.139283208976764,100.978817878647,1.45
"407",51,"Best","Rough",40,3,775.367782065066,0.326346915858525,"LBMT","UCB",0.00673889936197223,NA,0.251434086960028,0.103125347940293,115.654821595854,1.45
"408",51,"Best","Rough",40,4,775.367782065066,0.326346915858525,"LBMT","UCB",0.00674310419904912,NA,0.262260009949263,0.107809146311994,114.144322261769,1.45
"409",52,"Best","Smooth",20,1,853.332274482804,0.258610001860302,"LBMT","UCB",0.00674044253231241,NA,44.6260905381765,18.5101742198016,72.4741527074459,1.4
"410",52,"Best","Smooth",20,2,853.332274482804,0.258610001860302,"LBMT","UCB",0.00674018618839519,NA,44.6539713732235,20.0568901923453,54.6214042230325,1.4
"411",52,"Best","Smooth",20,3,853.332274482804,0.258610001860302,"LBMT","UCB",0.00674018048402719,NA,44.2086741493178,19.0536313204556,63.0311742679965,1.4
"412",52,"Best","Smooth",20,4,853.332274482804,0.258610001860302,"LBMT","UCB",0.00674156673909362,NA,35.8595347008606,15.658493191822,60.4832750959197,1.4
"413",52,"Best","Smooth",40,1,853.332274482804,0.258610001860302,"LBMT","UCB",0.571657788420932,NA,0.228341526113144,0.121680475889914,146.361818976369,1.4
"414",52,"Best","Smooth",40,2,853.332274482804,0.258610001860302,"LBMT","UCB",0.490594394211587,NA,0.253609379463088,0.132127954919476,151.72251472514,1.4
"415",52,"Best","Smooth",40,3,853.332274482804,0.258610001860302,"LBMT","UCB",0.445452148536406,NA,0.337461079402118,0.175652764525079,150.919450851144,1.4
"416",52,"Best","Smooth",40,4,853.332274482804,0.258610001860302,"LBMT","UCB",0.206688194856073,NA,0.229511024215618,0.119324737860062,153.718483635756,1.4
"417",53,"Best","Smooth",20,1,1026.90829270758,0.107804122747433,"LBMT","UCB",0.550021626711878,NA,0.155670010294412,0.107965021999702,73.4842009779326,1.47
"418",53,"Best","Smooth",20,2,1026.90829270758,0.107804122747433,"LBMT","UCB",0.728619533355819,NA,0.174998838746168,0.120069317994228,75.3185728823182,1.47
"419",53,"Best","Smooth",20,3,1026.90829270758,0.107804122747433,"LBMT","UCB",0.680254605687867,NA,0.223023237886454,0.131230415309604,89.2369415586167,1.47
"420",53,"Best","Smooth",20,4,1026.90829270758,0.107804122747433,"LBMT","UCB",0.579936242930941,NA,0.203978619686233,0.117288153591778,93.8450261097673,1.47
"421",53,"Best","Smooth",40,1,1026.90829270758,0.107804122747433,"LBMT","UCB",0.0067869417312417,NA,43.4452080910207,28.9957809237863,180.521486900211,1.47
"422",53,"Best","Smooth",40,2,1026.90829270758,0.107804122747433,"LBMT","UCB",0.19012367415603,NA,0.35733231889458,0.279857282645974,157.297514475479,1.47
"423",53,"Best","Smooth",40,3,1026.90829270758,0.107804122747433,"LBMT","UCB",0.176178759166409,NA,0.447777856812902,0.290472116572858,184.29841789724,1.47
"424",53,"Best","Smooth",40,4,1026.90829270758,0.107804122747433,"LBMT","UCB",0.220463428482579,NA,0.454807005819221,0.316164320594656,172.906131906016,1.47
"425",54,"Cumulative","Rough",20,1,822.742160239373,0.285187227895466,"LBMT","UCB",0.00674019395870745,NA,0.275803464677028,0.138133322547518,72.777953556253,0.92
"426",54,"Cumulative","Rough",20,2,822.742160239373,0.285187227895466,"LBMT","UCB",0.00676309853520378,NA,0.232971099471867,0.116047383827362,72.5719104321501,0.92
"427",54,"Cumulative","Rough",20,3,822.742160239373,0.285187227895466,"LBMT","UCB",0.00674398271359406,NA,0.229681610476246,0.11797798834146,67.6250610115962,0.92
"428",54,"Cumulative","Rough",20,4,822.742160239373,0.285187227895466,"LBMT","UCB",0.0067409144619252,NA,0.236739821235752,0.114554846984539,78.4815367183106,0.92
"429",54,"Cumulative","Rough",40,1,822.742160239373,0.285187227895466,"LBMT","UCB",0.0353611761051505,NA,0.531773873037303,0.242970921701632,133.019111600526,0.92
"430",54,"Cumulative","Rough",40,2,822.742160239373,0.285187227895466,"LBMT","UCB",0.00674295982558725,NA,0.337216128543262,0.155609516317916,125.466524243615,0.92
"431",54,"Cumulative","Rough",40,3,822.742160239373,0.285187227895466,"LBMT","UCB",0.00673843491454463,NA,0.333640687719474,0.145267221298716,150.064658111432,0.92
"432",54,"Cumulative","Rough",40,4,822.742160239373,0.285187227895466,"LBMT","UCB",0.00673905551501947,NA,0.305671660149797,0.142441611118568,122.73540456549,0.92
"433",55,"Cumulative","Rough",20,1,857.621307571454,0.254883614931432,"LBMT","UCB",0.00676739555715902,NA,0.155241718870282,0.0746957756955071,86.6706814601331,0.93
"434",55,"Cumulative","Rough",20,2,857.621307571454,0.254883614931432,"LBMT","UCB",0.0067395086905798,NA,2.79511419614535,1.53181158491072,71.0567145297658,0.93
"435",55,"Cumulative","Rough",20,3,857.621307571454,0.254883614931432,"LBMT","UCB",0.00674282881722399,NA,0.155918218492538,0.0771850501551961,81.1429932813952,0.93
"436",55,"Cumulative","Rough",20,4,857.621307571454,0.254883614931432,"LBMT","UCB",0.00675270094016155,NA,0.152512011249252,0.0828798936927759,66.4066929028121,0.93
"437",55,"Cumulative","Rough",40,1,857.621307571454,0.254883614931432,"LBMT","UCB",0.00674165152137959,NA,0.224051293898492,0.105018853990179,139.998770186612,0.93
"438",55,"Cumulative","Rough",40,2,857.621307571454,0.254883614931432,"LBMT","UCB",0.0067400462320853,NA,0.21729498005662,0.105289441231964,129.138841810783,0.93
"439",55,"Cumulative","Rough",40,3,857.621307571454,0.254883614931432,"LBMT","UCB",0.00674065793192482,NA,0.194750179330383,0.0907597203517041,148.061911514253,0.93
"440",55,"Cumulative","Rough",40,4,857.621307571454,0.254883614931432,"LBMT","UCB",0.006738907314484,NA,0.202929081151508,0.0974580378108581,135.1447018857,0.93
"441",56,"Cumulative","Smooth",20,1,880.387643988553,0.235103823848116,"LBMT","UCB",0.00673837041719671,NA,0.183443914310809,0.100000817471347,85.3976972176203,1.04
"442",56,"Cumulative","Smooth",20,2,880.387643988553,0.235103823848116,"LBMT","UCB",1.71657367003776,NA,1.12263382588147,0.628179881009333,80.1389054966962,1.04
"443",56,"Cumulative","Smooth",20,3,880.387643988553,0.235103823848116,"LBMT","UCB",0.749068637253877,NA,44.7381588831025,25.2622970861602,80.3764829187657,1.04
"444",56,"Cumulative","Smooth",20,4,880.387643988553,0.235103823848116,"LBMT","UCB",0.00674062168081328,NA,0.205748758322551,0.120317946567396,75.1283530709783,1.04
"445",56,"Cumulative","Smooth",40,1,880.387643988553,0.235103823848116,"LBMT","UCB",0.321344804342763,NA,0.23358638471139,0.111485646054737,138.566643235567,1.04
"446",56,"Cumulative","Smooth",40,2,880.387643988553,0.235103823848116,"LBMT","UCB",0.296302721375713,NA,0.261683173759235,0.124740867604233,138.142513451635,1.04
"447",56,"Cumulative","Smooth",40,3,880.387643988553,0.235103823848116,"LBMT","UCB",0.0178811954143969,NA,0.205429746267433,0.0998557043386227,137.81238224992,1.04
"448",56,"Cumulative","Smooth",40,4,880.387643988553,0.235103823848116,"LBMT","UCB",0.127676620034892,NA,0.258080532891128,0.120852684948889,144.824666347371,1.04
"449",57,"Cumulative","Smooth",20,1,867.580148520767,0.246231199812879,"LBMT","UCB",2.20998722886015,NA,0.35845683117651,0.192547209763088,56.8091403896884,1.05
"450",57,"Cumulative","Smooth",20,2,867.580148520767,0.246231199812879,"LBMT","UCB",0.387844367799779,NA,0.221433687987192,0.105461685039857,82.3673963163034,1.05
"451",57,"Cumulative","Smooth",20,3,867.580148520767,0.246231199812879,"LBMT","UCB",2.21074116095125,NA,0.334455342199559,0.15187213000912,86.1071043962618,1.05
"452",57,"Cumulative","Smooth",20,4,867.580148520767,0.246231199812879,"LBMT","UCB",2.05213255486922,NA,0.382289467206215,0.190309517786516,66.9876027283484,1.05
"453",57,"Cumulative","Smooth",40,1,867.580148520767,0.246231199812879,"LBMT","UCB",0.00674305240702603,NA,0.204961540979373,0.102490162988326,141.413417837543,1.05
"454",57,"Cumulative","Smooth",40,2,867.580148520767,0.246231199812879,"LBMT","UCB",0.00673855628785476,NA,0.206852734725285,0.102126399423751,145.314149103032,1.05
"455",57,"Cumulative","Smooth",40,3,867.580148520767,0.246231199812879,"LBMT","UCB",0.00673799277940174,NA,0.192376160316773,0.0963485955960364,141.808952522965,1.05
"456",57,"Cumulative","Smooth",40,4,867.580148520767,0.246231199812879,"LBMT","UCB",0.00677245331954452,NA,0.227961614389829,0.111177382940045,146.772385226625,1.05
"457",58,"Best","Rough",20,1,720.275729586405,0.374211854178621,"LBMT","UCB",0.140653746814497,NA,0.495580544067038,0.223480769011559,55.9827645801,1.21
"458",58,"Best","Rough",20,2,720.275729586405,0.374211854178621,"LBMT","UCB",0.684317845493537,NA,0.416324671287346,0.18241257061078,59.3666825844658,1.21
"459",58,"Best","Rough",20,3,720.275729586405,0.374211854178621,"LBMT","UCB",0.540676144331734,NA,0.47219244965142,0.202542032501893,63.8408283036326,1.21
"460",58,"Best","Rough",20,4,720.275729586405,0.374211854178621,"LBMT","UCB",0.666853079433399,NA,0.526704222480487,0.214570713082976,74.7875955070775,1.21
"461",58,"Best","Rough",40,1,720.275729586405,0.374211854178621,"LBMT","UCB",0.00673915882090191,NA,0.286647332127687,0.116364931978243,106.068669644638,1.21
"462",58,"Best","Rough",40,2,720.275729586405,0.374211854178621,"LBMT","UCB",0.00673811803232303,NA,40.3929094487502,15.31277287728,148.176144507517,1.21
"463",58,"Best","Rough",40,3,720.275729586405,0.374211854178621,"LBMT","UCB",0.00674183143467685,NA,0.296962387167657,0.125868084721456,89.0945422466608,1.21
"464",58,"Best","Rough",40,4,720.275729586405,0.374211854178621,"LBMT","UCB",0.00674916639540625,NA,0.298560527615727,0.116754171740015,122.958502212313,1.21
"465",59,"Best","Rough",20,1,828.321672557863,0.280339650051381,"LBMT","UCB",0.974180012442339,NA,0.134916491046424,0.108324519929656,87.3115446837988,1.41
"466",59,"Best","Rough",20,2,828.321672557863,0.280339650051381,"LBMT","UCB",0.00680062780358875,NA,0.193134421701719,0.135427069484029,95.7304761489105,1.41
"467",59,"Best","Rough",20,3,828.321672557863,0.280339650051381,"LBMT","UCB",1.20749199200692,NA,0.150019826277203,0.133047370592347,83.5920285420405,1.41
"468",59,"Best","Rough",20,4,828.321672557863,0.280339650051381,"LBMT","UCB",0.985681960395369,NA,0.191449767354657,0.142968414582276,91.5552559564718,1.41
"469",59,"Best","Rough",40,1,828.321672557863,0.280339650051381,"LBMT","UCB",0.0450741529150643,NA,0.159697111259598,0.0693673293807159,121.173308102859,1.41
"470",59,"Best","Rough",40,2,828.321672557863,0.280339650051381,"LBMT","UCB",0.00673794789752729,NA,0.150976474269607,0.067527669065884,116.989365149394,1.41
"471",59,"Best","Rough",40,3,828.321672557863,0.280339650051381,"LBMT","UCB",0.00673805504781416,NA,0.154632523424553,0.0679512135946936,94.2190345399831,1.41
"472",59,"Best","Rough",40,4,828.321672557863,0.280339650051381,"LBMT","UCB",0.00673805429636393,NA,0.155231456422774,0.0642252798506935,137.750659434405,1.41
"473",60,"Best","Smooth",20,1,901.298632915795,0.216935991099421,"LBMT","UCB",0.00674094352404451,NA,39.753282214011,22.225618689683,76.596301322538,1.37
"474",60,"Best","Smooth",20,2,901.298632915795,0.216935991099421,"LBMT","UCB",0.00673849770981173,NA,0.245089400394392,0.13691039371302,74.4144834084793,1.37
"475",60,"Best","Smooth",20,3,901.298632915795,0.216935991099421,"LBMT","UCB",0.00674834274483632,NA,0.227076284750647,0.121127152990314,82.0775183292678,1.37
"476",60,"Best","Smooth",20,4,901.298632915795,0.216935991099421,"LBMT","UCB",0.0067412203399604,NA,0.249626518942486,0.134321884962859,79.6813984806994,1.37
"477",60,"Best","Smooth",40,1,901.298632915795,0.216935991099421,"LBMT","UCB",0.823968791971552,NA,0.33340801943094,0.16014645702143,158.408451014484,1.37
"478",60,"Best","Smooth",40,2,901.298632915795,0.216935991099421,"LBMT","UCB",0.692958072318935,NA,0.426190219049499,0.21452298472956,144.581071991328,1.37
"479",60,"Best","Smooth",40,3,901.298632915795,0.216935991099421,"LBMT","UCB",0.866826353389208,NA,0.289208670978692,0.152375569659307,131.112957117153,1.37
"480",60,"Best","Smooth",40,4,901.298632915795,0.216935991099421,"LBMT","UCB",0.584185979203059,NA,0.276129302795115,0.135399363855004,154.426451251845,1.37
"481",61,"Best","Smooth",20,1,975.161548693582,0.1527625985903,"LBMT","UCB",1.39983879357179,NA,0.269370074427906,0.152219322638218,93.8370325089553,1.47
"482",61,"Best","Smooth",20,2,975.161548693582,0.1527625985903,"LBMT","UCB",1.38056758389344,NA,0.17759198055434,0.129439456052159,71.0076720071452,1.47
"483",61,"Best","Smooth",20,3,975.161548693582,0.1527625985903,"LBMT","UCB",0.0111651690100669,NA,0.219047365056743,0.130546201756522,87.6430709973103,1.47
"484",61,"Best","Smooth",20,4,975.161548693582,0.1527625985903,"LBMT","UCB",1.31362629769079,NA,0.22798190716067,0.140302397679075,83.2107093618969,1.47
"485",61,"Best","Smooth",40,1,975.161548693582,0.1527625985903,"LBMT","UCB",0.467565743173693,NA,49.6687004330975,24.4996615835972,169.860111703368,1.47
