"","","","","par1","par2","par3"
"cv",20,1,41.5708548320846,-0.232014675951588,-1.2647727420625,-2.79272507295451
"cv",20,2,87.4654020401384,-0.109853252103184,-1.64182052162075,-3.08720686396976
"cv",20,3,42.4290285067721,-0.384572119335912,-1.58950032950173,-3.07828555369468
"cv",20,4,76.6193720930529,-0.311062145292378,-1.46084764352947,-2.95462317970359
"cv",40,1,71.3142516811054,-0.29245205954003,-1.76262234028106,-2.99224242691061
"cv",40,2,33.4903949854155,-0.227470131992422,-1.57173609348665,-3.02194778937908
"cv",40,3,161.92203621794,-0.380926609043113,-1.50763648806994,-3.14947179767064
"cv",40,4,34.8465274697363,-0.361952850458241,-1.63944416167114,-3.09063014302442
