"","","","","par1","par2","par3"
"cv",20,1,64.3591870162461,-1.7358463094474,0.618442469578909,-0.269112029511395
"cv",20,2,61.3255703735405,-0.892726654431105,-1.353729970258,-2.23401211783893
"cv",20,3,75.4477156589672,-0.823674304741474,-0.931487635414526,-1.8698099237876
"cv",20,4,45.5412493582478,-0.551206031523316,-0.733280697602376,-1.54601743061376
"cv",40,1,133.014957474401,-1.08302662903943,-1.54133661660562,-2.50977160211862
"cv",40,2,98.5758565793357,-0.818340463012045,-1.36335365301546,-2.28163929264219
"cv",40,3,97.8684504509703,-0.834982857074654,-1.46356547992425,-2.37754713640949
"cv",40,4,116.769513325223,-0.585347772977206,-1.40213650090332,-2.35327673023326
