"","trial","Environment","meanReward","meanSE","maxReward","maxSE","Model"
"1",1,"Smooth",49.1982181705473,0.283875133826112,49.1982181705473,0.283875133826112,"BMT-UCB"
"2",2,"Smooth",49.5567184319525,0.284669573780718,65.0244515939044,0.237362896899249,"BMT-UCB"
"3",3,"Smooth",50.3400487768001,0.286105689721016,72.9276860954178,0.210293073067648,"BMT-UCB"
"4",4,"Smooth",50.6674594169275,0.284488234452511,77.9435679671539,0.18793179741622,"BMT-UCB"
"5",5,"Smooth",50.8083823255962,0.28502293102779,81.4704687978028,0.17237316831278,"BMT-UCB"
"6",6,"Smooth",50.5407367087801,0.289226676886275,84.1244669298289,0.159231357167346,"BMT-UCB"
"7",7,"Smooth",52.0986274777113,0.292670557279597,86.5053561555558,0.146229299387934,"BMT-UCB"
"8",8,"Smooth",52.1595814047936,0.290826635995702,88.3435914690432,0.134927156154352,"BMT-UCB"
"9",9,"Smooth",52.4760584435561,0.293568132420689,89.7870986503406,0.125253446223365,"BMT-UCB"
"10",10,"Smooth",53.1195180660654,0.291555461342434,91.0513329190986,0.116573645019418,"BMT-UCB"
"11",11,"Smooth",52.7368709456504,0.29630216954256,92.2110115004573,0.106639060359505,"BMT-UCB"
"12",1,"Rough",50.0669815810557,0.261182710312898,50.0669815810557,0.261182710312898,"BMT-UCB"
"13",2,"Rough",50.3509191488347,0.262958390385683,64.6806938588763,0.218383268087329,"BMT-UCB"
"14",3,"Rough",50.4829082161647,0.263666489829056,71.753106047891,0.195757161453341,"BMT-UCB"
"15",4,"Rough",50.7959950234714,0.265431731899848,76.5401363608863,0.179523964603975,"BMT-UCB"
"16",5,"Rough",51.1291722269926,0.26493764172603,79.844734278695,0.167854244723035,"BMT-UCB"
"17",6,"Rough",51.5007837601162,0.265918265870798,82.3142570015476,0.158110202548471,"BMT-UCB"
"18",7,"Rough",51.2885480900133,0.267905061760642,84.32258062948,0.149282360660118,"BMT-UCB"
"19",8,"Rough",52.3462065934235,0.273883678480302,86.228911592678,0.141682264279024,"BMT-UCB"
"20",9,"Rough",51.8120717264338,0.271517715845258,87.6224101443882,0.135125698286068,"BMT-UCB"
"21",10,"Rough",52.7797309378981,0.270398978580867,88.9007517094571,0.128020671960795,"BMT-UCB"
"22",11,"Rough",52.8947620952379,0.274073860130914,90.0196180638694,0.122267735036551,"BMT-UCB"
