"","trial","lambda","meanReward","meanSE","maxReward","maxSE","Model"
"1",1,0.4,48.294731,0.208394124216266,48.294731,0.208394124216266,"GP-UCB"
"2",2,0.4,48.265679,0.213330346171274,59.459103,0.181563624593465,"GP-UCB"
"3",3,0.4,48.692337,0.218223285244873,65.473726,0.165848444136008,"GP-UCB"
"4",4,0.4,48.765186,0.219010168841417,69.174311,0.156511599258963,"GP-UCB"
"5",5,0.4,49.387095,0.221673881880767,71.912981,0.150358579710681,"GP-UCB"
"6",6,0.4,49.5795,0.226704447635369,74.058066,0.14559772883472,"GP-UCB"
"7",7,0.4,49.256295,0.227479618647446,75.761501,0.141139971889137,"GP-UCB"
"8",8,0.4,50.440983,0.228338796188812,77.195421,0.13770564723643,"GP-UCB"
"9",9,0.4,50.803135,0.228578170808576,78.374487,0.134596417624121,"GP-UCB"
"10",10,0.4,50.470978,0.231650902679922,79.439457,0.132312799642401,"GP-UCB"
"11",11,0.4,51.07621,0.235010510674741,80.285187,0.130545577547785,"GP-UCB"
"12",12,0.4,51.446022,0.238751575795943,81.164597,0.128317055921819,"GP-UCB"
"13",13,0.4,51.595654,0.240132979696713,81.939862,0.126183996236394,"GP-UCB"
"14",14,0.4,51.8076,0.243266919455585,82.680893,0.124708540979656,"GP-UCB"
"15",15,0.4,52.333099,0.241988983607599,83.353555,0.122959695550495,"GP-UCB"
"16",16,0.4,53.181623,0.24502883771654,84.001844,0.121223804168307,"GP-UCB"
"17",17,0.4,53.278092,0.246134917595451,84.527575,0.120136268850197,"GP-UCB"
"18",18,0.4,53.735001,0.250041978573808,85.125101,0.118760987989351,"GP-UCB"
"19",19,0.4,53.55138,0.252817102911003,85.652219,0.117787280038796,"GP-UCB"
"20",20,0.4,54.19529,0.254492087633107,86.06006,0.116765210174395,"GP-UCB"
"21",21,0.4,54.463503,0.254047521665191,86.478566,0.115567183377254,"GP-UCB"
"22",22,0.4,54.541775,0.255398289341486,86.9073,0.11437700415253,"GP-UCB"
"23",23,0.4,54.988707,0.258924881560742,87.319694,0.11306823435076,"GP-UCB"
"24",24,0.4,55.305115,0.259060868310956,87.736024,0.111710193589831,"GP-UCB"
"25",25,0.4,55.554926,0.258250203744791,88.083059,0.110423395292278,"GP-UCB"
"26",26,0.4,56.217936,0.260706307714022,88.44096,0.109463011930689,"GP-UCB"
"27",27,0.4,56.338546,0.261785238765886,88.776836,0.108388997340066,"GP-UCB"
"28",28,0.4,57.056319,0.261856214384393,89.084541,0.107385385882074,"GP-UCB"
"29",29,0.4,57.563702,0.266244400387301,89.431252,0.106113067166829,"GP-UCB"
"30",30,0.4,57.579082,0.266790096632716,89.750683,0.105094849983719,"GP-UCB"
"31",31,0.4,57.624847,0.268050548608504,90.016727,0.104123305604577,"GP-UCB"
"32",32,0.4,58.162269,0.270708183278994,90.294288,0.103022491596171,"GP-UCB"
"33",33,0.4,58.329043,0.270702284992434,90.582907,0.101996411107073,"GP-UCB"
"34",34,0.4,58.700964,0.272027324148841,90.859301,0.101149953808469,"GP-UCB"
"35",35,0.4,58.988299,0.270022734760221,91.105413,0.099944820664509,"GP-UCB"
"36",36,0.4,59.562312,0.273741335076233,91.349451,0.0990520126346789,"GP-UCB"
"37",37,0.4,59.581861,0.274383944431091,91.627751,0.0974840119940667,"GP-UCB"
"38",38,0.4,59.587699,0.27682891416236,91.855723,0.0965685701592467,"GP-UCB"
"39",39,0.4,60.102615,0.276421098698269,92.060468,0.0957619957607443,"GP-UCB"
"40",40,0.4,61.121102,0.278318251430745,92.275307,0.0947505651040344,"GP-UCB"
"41",41,0.4,61.503341,0.279078299311298,92.492198,0.0935818118676426,"GP-UCB"
