"","trial","lambda","meanReward","meanSE","maxReward","maxSE","Model"
"1",1,0.6,47.993891,0.212918678361884,47.993891,0.212918678361884,"GP-UCB"
"2",2,0.6,48.285452,0.213740521798361,59.41245,0.181385962991922,"GP-UCB"
"3",3,0.6,49.619742,0.216909573762115,65.369769,0.166781224193067,"GP-UCB"
"4",4,0.6,50.386056,0.217071448191254,69.314554,0.157457104044466,"GP-UCB"
"5",5,0.6,50.663778,0.221984378101441,72.133466,0.151854047604474,"GP-UCB"
"6",6,0.6,51.018798,0.223968452752396,74.40869,0.147485822122544,"GP-UCB"
"7",7,0.6,52.168451,0.225878665163839,76.183558,0.144050704443292,"GP-UCB"
"8",8,0.6,52.660603,0.228261159368664,77.783615,0.140798405492663,"GP-UCB"
"9",9,0.6,53.065065,0.229494022680814,79.076606,0.138502064931449,"GP-UCB"
"10",10,0.6,53.472578,0.232843612895433,80.308079,0.135468790255502,"GP-UCB"
"11",11,0.6,54.283541,0.230744129239402,81.31062,0.133736777253376,"GP-UCB"
"12",12,0.6,54.729264,0.234340259019935,82.258651,0.131353770141222,"GP-UCB"
"13",13,0.6,55.108566,0.237338560983287,83.1822,0.129511885264799,"GP-UCB"
"14",14,0.6,55.507577,0.239429145455344,83.982908,0.127640227189994,"GP-UCB"
"15",15,0.6,56.033333,0.240577200596931,84.751166,0.125813144896657,"GP-UCB"
"16",16,0.6,56.747959,0.241673507052041,85.423052,0.124067034136492,"GP-UCB"
"17",17,0.6,56.469671,0.241882305886904,86.045805,0.122254986660561,"GP-UCB"
"18",18,0.6,57.065239,0.243523826328528,86.642664,0.120374252688777,"GP-UCB"
"19",19,0.6,57.527271,0.247360703876016,87.185884,0.118998454515477,"GP-UCB"
"20",20,0.6,58.061472,0.247158805048117,87.718499,0.117306999718338,"GP-UCB"
"21",21,0.6,58.369863,0.248902512159237,88.215227,0.11578738488582,"GP-UCB"
"22",22,0.6,58.895371,0.251412940130142,88.731164,0.114086469542903,"GP-UCB"
"23",23,0.6,58.835042,0.250483646646937,89.10886,0.112938732619826,"GP-UCB"
"24",24,0.6,59.720633,0.254497949016365,89.548316,0.111400141532979,"GP-UCB"
"25",25,0.6,60.102785,0.253147063275366,89.945109,0.109873164166835,"GP-UCB"
"26",26,0.6,60.488336,0.258457716023739,90.312087,0.108370988851101,"GP-UCB"
"27",27,0.6,60.874993,0.259007665579762,90.698712,0.106566743842509,"GP-UCB"
"28",28,0.6,60.952506,0.257419980962349,91.00722,0.105270793286419,"GP-UCB"
"29",29,0.6,61.386638,0.259909663435222,91.348888,0.103666605639705,"GP-UCB"
"30",30,0.6,61.581003,0.260556808441924,91.691321,0.101990334244593,"GP-UCB"
"31",31,0.6,62.123754,0.265810135953439,91.986416,0.100619979286012,"GP-UCB"
"32",32,0.6,62.989422,0.26343281606028,92.267564,0.0990948810491007,"GP-UCB"
"33",33,0.6,63.149951,0.264108700048491,92.540313,0.0978072598901115,"GP-UCB"
"34",34,0.6,63.782136,0.26621764448506,92.78374,0.0965537966358883,"GP-UCB"
"35",35,0.6,63.371793,0.265700990587455,93.017592,0.0951026006932485,"GP-UCB"
"36",36,0.6,63.698732,0.27002020369272,93.249651,0.0937276571679444,"GP-UCB"
"37",37,0.6,64.210234,0.26958503387535,93.471643,0.0925919655707984,"GP-UCB"
"38",38,0.6,64.863603,0.272222956042687,93.686185,0.0913471716593049,"GP-UCB"
"39",39,0.6,65.680684,0.272748173214439,93.905766,0.0899938183324733,"GP-UCB"
"40",40,0.6,65.902424,0.272413661633786,94.111124,0.0886936059320835,"GP-UCB"
"41",41,0.6,66.742619,0.271110880412483,94.345268,0.0872310093585817,"GP-UCB"
