"","trial","lambda","meanReward","meanSE","maxReward","maxSE","Model"
"1",1,1.3,47.908838,0.209871924061859,47.908838,0.209871924061859,"GP-UCB"
"2",2,1.3,48.510329,0.214421372504409,59.346083,0.182012859344629,"GP-UCB"
"3",3,1.3,50.436966,0.21588947278163,65.561387,0.168246109452664,"GP-UCB"
"4",4,1.3,51.388306,0.219829622870407,69.671376,0.159378963461499,"GP-UCB"
"5",5,1.3,52.809069,0.218807602050284,72.787063,0.15254249993963,"GP-UCB"
"6",6,1.3,52.920719,0.22262851207054,75.021311,0.147659063761894,"GP-UCB"
"7",7,1.3,54.101235,0.226770377710357,76.981534,0.144503082474973,"GP-UCB"
"8",8,1.3,54.369685,0.231734757942958,78.627343,0.141498846360623,"GP-UCB"
"9",9,1.3,54.774603,0.234675114899715,79.946167,0.138954591761727,"GP-UCB"
"10",10,1.3,55.566965,0.235887577928172,81.163152,0.136726690266651,"GP-UCB"
"11",11,1.3,55.59093,0.236948404565535,82.1758,0.134045810885464,"GP-UCB"
"12",12,1.3,56.371842,0.243246317636687,83.134271,0.131911820955162,"GP-UCB"
"13",13,1.3,56.769086,0.247058707466371,83.92177,0.130183625185108,"GP-UCB"
"14",14,1.3,57.243649,0.250837692136289,84.601119,0.128401178966783,"GP-UCB"
"15",15,1.3,58.407286,0.252774999629046,85.286792,0.126478891685047,"GP-UCB"
"16",16,1.3,59.338218,0.255799843835875,85.918715,0.124690852089225,"GP-UCB"
"17",17,1.3,60.030542,0.259047250258346,86.464131,0.122764791825242,"GP-UCB"
"18",18,1.3,60.338066,0.262607998294114,86.991602,0.121349243809992,"GP-UCB"
"19",19,1.3,61.506927,0.264155847006683,87.487178,0.119928960877668,"GP-UCB"
"20",20,1.3,62.944963,0.267272821525077,87.953598,0.118571716562747,"GP-UCB"
"21",21,1.3,63.726083,0.27055725697464,88.420658,0.116766597443496,"GP-UCB"
"22",22,1.3,65.069775,0.27222778022893,88.868485,0.11510805239361,"GP-UCB"
"23",23,1.3,66.06838,0.270507132642452,89.230777,0.113632364668069,"GP-UCB"
"24",24,1.3,67.18368,0.273134366658583,89.588304,0.112013527430356,"GP-UCB"
"25",25,1.3,68.421135,0.273260762479007,89.949433,0.110534575459846,"GP-UCB"
"26",26,1.3,69.785837,0.272813538081597,90.309682,0.109051999595373,"GP-UCB"
"27",27,1.3,70.945481,0.272927183658246,90.613166,0.107666595614543,"GP-UCB"
"28",28,1.3,71.549251,0.273409791416299,90.91595,0.106253917044214,"GP-UCB"
"29",29,1.3,72.918867,0.270712843697903,91.193224,0.104791072279395,"GP-UCB"
"30",30,1.3,74.12605,0.266706467322638,91.472682,0.10332628076495,"GP-UCB"
"31",31,1.3,74.911115,0.265924984844286,91.718961,0.101708067556849,"GP-UCB"
"32",32,1.3,76.185328,0.26428084091271,91.976871,0.100054636679007,"GP-UCB"
"33",33,1.3,77.024674,0.259728278524382,92.17522,0.0989030379222551,"GP-UCB"
"34",34,1.3,77.861464,0.25815966686729,92.385091,0.0974765158706779,"GP-UCB"
"35",35,1.3,79.237988,0.253331284521192,92.597494,0.0959943728140228,"GP-UCB"
"36",36,1.3,79.98217,0.247266847948769,92.761382,0.0949678949704326,"GP-UCB"
"37",37,1.3,80.696824,0.246384509078663,92.90761,0.0942387701393102,"GP-UCB"
"38",38,1.3,81.374285,0.24180137472595,93.068665,0.0931488123858935,"GP-UCB"
"39",39,1.3,81.953801,0.24175572144031,93.203921,0.0920573767909887,"GP-UCB"
"40",40,1.3,82.659449,0.234216497786606,93.338601,0.0910323776392651,"GP-UCB"
"41",41,1.3,83.574813,0.227594939570622,93.446692,0.0901392501308671,"GP-UCB"
