"","trial","lambda","meanReward","meanSE","maxReward","maxSE","Model"
"1",1,0.3,47.790921,0.212092238226503,47.790921,0.212092238226503,"GP-UCB"
"2",2,0.3,47.901875,0.215206550024284,59.129428,0.18141828610351,"GP-UCB"
"3",3,0.3,48.323832,0.216490705944051,64.955011,0.166158109659831,"GP-UCB"
"4",4,0.3,48.463199,0.218072096852354,68.707554,0.156718934306437,"GP-UCB"
"5",5,0.3,48.649751,0.2202118648378,71.383115,0.150342069749193,"GP-UCB"
"6",6,0.3,49.358299,0.224823869308579,73.517363,0.146224409403539,"GP-UCB"
"7",7,0.3,49.608013,0.225811048031589,75.287717,0.141957172484074,"GP-UCB"
"8",8,0.3,49.944076,0.227318672120202,76.814283,0.13860888710667,"GP-UCB"
"9",9,0.3,49.79176,0.2297621413645,77.976028,0.135489259996057,"GP-UCB"
"10",10,0.3,50.335773,0.229176684777339,79.113214,0.132590525475107,"GP-UCB"
"11",11,0.3,50.192384,0.232084475267133,80.018519,0.130339040606468,"GP-UCB"
"12",12,0.3,50.776825,0.234680160125847,80.91565,0.128097141137134,"GP-UCB"
"13",13,0.3,51.038554,0.239045604027744,81.701557,0.126113916427041,"GP-UCB"
"14",14,0.3,51.353837,0.24066911350018,82.388459,0.124265972827368,"GP-UCB"
"15",15,0.3,51.230168,0.242712460835949,83.007567,0.122681903694068,"GP-UCB"
"16",16,0.3,51.698418,0.24207940564532,83.598153,0.121240297701869,"GP-UCB"
"17",17,0.3,51.960896,0.246084912646309,84.171283,0.120110290094437,"GP-UCB"
"18",18,0.3,52.629066,0.249844363301139,84.698165,0.118879959533789,"GP-UCB"
"19",19,0.3,52.675006,0.25113323121797,85.182084,0.117380759607216,"GP-UCB"
"20",20,0.3,53.045264,0.252341724995387,85.678794,0.115948569088298,"GP-UCB"
"21",21,0.3,52.770695,0.255787873774998,86.101974,0.114685728815628,"GP-UCB"
"22",22,0.3,53.517802,0.254094607628423,86.50273,0.113579436068065,"GP-UCB"
"23",23,0.3,53.547815,0.256474459793622,86.891718,0.112336917668034,"GP-UCB"
"24",24,0.3,53.778773,0.258962745905321,87.264272,0.11096212617982,"GP-UCB"
"25",25,0.3,54.019207,0.260307534042607,87.609428,0.110020946342708,"GP-UCB"
"26",26,0.3,54.454369,0.262194580786872,87.951777,0.108771878872209,"GP-UCB"
"27",27,0.3,54.952285,0.264666474395879,88.264513,0.107922039551452,"GP-UCB"
"28",28,0.3,54.906557,0.264569966977202,88.604922,0.107021562999642,"GP-UCB"
"29",29,0.3,55.487043,0.265062230695415,88.888539,0.105903585975642,"GP-UCB"
"30",30,0.3,55.608107,0.269936552383864,89.152703,0.104884094731813,"GP-UCB"
"31",31,0.3,55.620385,0.267764941589768,89.401026,0.103784617287009,"GP-UCB"
"32",32,0.3,55.672109,0.267318787258984,89.666055,0.102601139311785,"GP-UCB"
"33",33,0.3,56.5565,0.273389984402057,89.924982,0.101663263443001,"GP-UCB"
"34",34,0.3,57.002213,0.271362710491563,90.168238,0.10087584060149,"GP-UCB"
"35",35,0.3,56.802669,0.274551983867953,90.401842,0.0999301725838741,"GP-UCB"
"36",36,0.3,57.104102,0.272830060014516,90.613397,0.0990551619631721,"GP-UCB"
"37",37,0.3,57.15955,0.273689009299115,90.803253,0.0983151193411685,"GP-UCB"
"38",38,0.3,57.222546,0.277325412669376,91.031931,0.0974269702473451,"GP-UCB"
"39",39,0.3,58.093677,0.277261800487496,91.25271,0.0965447431522454,"GP-UCB"
"40",40,0.3,58.316866,0.279731961525376,91.431512,0.0958276486782949,"GP-UCB"
"41",41,0.3,58.322963,0.276692213817414,91.624593,0.0950356425177942,"GP-UCB"
