"","trial","lambda","meanReward","meanSE","maxReward","maxSE","Model"
"1",1,0.1,47.458381,0.212136515289084,47.458381,0.212136515289084,"GP-UCB"
"2",2,0.1,48.187278,0.213600313661922,59.177207,0.18197870910074,"GP-UCB"
"3",3,0.1,48.596643,0.216098424809103,65.106933,0.166429305038832,"GP-UCB"
"4",4,0.1,48.376989,0.221196597487081,68.852078,0.156321623095387,"GP-UCB"
"5",5,0.1,49.293229,0.219728206611791,71.597407,0.149763747337721,"GP-UCB"
"6",6,0.1,48.96331,0.223753597637302,73.711412,0.144523314117335,"GP-UCB"
"7",7,0.1,49.267237,0.224857387581681,75.409451,0.140384600909349,"GP-UCB"
"8",8,0.1,49.641398,0.230988199117125,76.883789,0.137044510678606,"GP-UCB"
"9",9,0.1,50.197018,0.231254451686687,78.066999,0.133869114079276,"GP-UCB"
"10",10,0.1,50.164804,0.231106639722988,79.110492,0.13208932727072,"GP-UCB"
"11",11,0.1,50.53942,0.235980664686263,80.14401,0.129749646600942,"GP-UCB"
"12",12,0.1,50.603537,0.237776916882576,80.996535,0.127854844743991,"GP-UCB"
"13",13,0.1,51.207325,0.238395856649994,81.807752,0.125527199970536,"GP-UCB"
"14",14,0.1,51.596982,0.239977988675363,82.478625,0.123927486749852,"GP-UCB"
"15",15,0.1,51.386683,0.244078753197666,83.085232,0.122613247993339,"GP-UCB"
"16",16,0.1,51.840191,0.243900861397353,83.672644,0.121443115160755,"GP-UCB"
"17",17,0.1,52.087171,0.246606839150879,84.199171,0.120072026106922,"GP-UCB"
"18",18,0.1,52.049357,0.248998571298122,84.680273,0.118908960947636,"GP-UCB"
"19",19,0.1,52.188964,0.248488087045659,85.120044,0.117835083377124,"GP-UCB"
"20",20,0.1,52.634262,0.252040018264196,85.547038,0.116703557438012,"GP-UCB"
"21",21,0.1,53.185564,0.253875223858334,86.011341,0.115295424101105,"GP-UCB"
"22",22,0.1,52.935269,0.253818755813758,86.386854,0.11416014893223,"GP-UCB"
"23",23,0.1,53.171794,0.254879029121866,86.768916,0.112986460952321,"GP-UCB"
"24",24,0.1,53.510161,0.258564165106373,87.109066,0.112109609129683,"GP-UCB"
"25",25,0.1,53.631901,0.25586247804707,87.464084,0.110971686450255,"GP-UCB"
"26",26,0.1,54.242325,0.260730919753851,87.834503,0.109492378234233,"GP-UCB"
"27",27,0.1,54.793417,0.262626611235617,88.151206,0.108455116789353,"GP-UCB"
"28",28,0.1,54.546789,0.26357656283971,88.45532,0.10749656502842,"GP-UCB"
"29",29,0.1,55.26392,0.267425924072156,88.781273,0.106165487254642,"GP-UCB"
"30",30,0.1,55.446945,0.268405375069565,89.055023,0.105200162401795,"GP-UCB"
"31",31,0.1,56.129019,0.268624660609544,89.374006,0.104098921607019,"GP-UCB"
"32",32,0.1,56.333975,0.271092650076372,89.670754,0.103104157539251,"GP-UCB"
"33",33,0.1,56.19416,0.272128548645927,89.926089,0.102130262353804,"GP-UCB"
"34",34,0.1,56.428692,0.272367014056306,90.173722,0.101064814630747,"GP-UCB"
"35",35,0.1,56.732207,0.274907861828585,90.379353,0.100327513704565,"GP-UCB"
"36",36,0.1,57.039084,0.276249539671854,90.599933,0.0994118627951289,"GP-UCB"
"37",37,0.1,56.910221,0.275438370841336,90.806988,0.0986152670628407,"GP-UCB"
"38",38,0.1,57.601759,0.278561219991082,91.049961,0.0975920977364559,"GP-UCB"
"39",39,0.1,57.810397,0.278178707338575,91.25296,0.0967671219445372,"GP-UCB"
"40",40,0.1,57.686296,0.280062764664019,91.450063,0.0959329895315013,"GP-UCB"
"41",41,0.1,58.623538,0.280705474746416,91.651059,0.0950194908280171,"GP-UCB"
